month	ct_avg_前复权价格	deviate_avg_100_ct_avg_前复权价格
2019-11	1.23	-0.06	
2019-12	1.35	0.03	
2020-01	1.57	0.2	
2020-02	1.44	0.1	
2020-03	1.39	0.05	
2020-04	1.32	0	
2020-05	1.31	-0.02	
2020-06	1.3	-0.02	
2020-07	1.6	0.19	
2020-08	1.65	0.22	
2020-09	1.57	0.16	
2020-10	1.62	0.19	
2020-11	1.68	0.23	
2020-12	1.64	0.19	
2021-01	1.73	0.24	
2021-02	1.61	0.15	
2021-03	1.6	0.14	
2021-04	1.67	0.18	
2021-05	1.71	0.2	
2021-06	1.77	0.24	
2021-07	1.66	0.16	
2021-08	1.58	0.1	
2021-09	1.58	0.1	
2021-10	1.52	0.06	
2021-11	1.46	0.01	
2021-12	1.46	0.01	
2022-01	1.45	0	
2022-02	1.38	-0.05	
2022-03	1.27	-0.13	
2022-04	1.24	-0.15	
2022-05	1.14	-0.22	
2022-06	1.23	-0.16	
2022-07	1.22	-0.16	
2022-08	1.25	-0.15	
2022-09	1.26	-0.14	
2022-10	1.21	-0.18	
2022-11	1.27	-0.14	
2022-12	1.22	-0.17	
2023-01	1.24	-0.16	
2023-02	1.28	-0.14	
2023-03	1.29	-0.13	
2023-04	1.32	-0.1	
2023-05	1.3	-0.1	
2023-06	1.24	-0.14	
2023-07	1.26	-0.12	
2023-08	1.41	-0.01	
2023-09	1.35	-0.04	
2023-10	1.38	-0.01	
2023-11	1.69	0.22	
2023-12	1.59	0.14	
2024-01	1.39	0	
2024-02	1.3	-0.06	
2024-03	1.46	0.05	
2024-04	1.51	0.09	
2024-05	1.62	0.17	
2024-06	1.53	0.1	
2024-07	1.41	0.01	
2024-08	1.34	-0.04	
2024-09	1.35	-0.03	
2024-10	1.63	0.16	
2024-11	1.66	0.19	
2024-12	1.65	0.18	
2025-01	1.47	0.05	
2025-02	1.51	0.08	
