month	ct_avg_Tdx收盘价	股东人数
2011-09	6.65	113572	
2011-12	4.49	177901	
2012-03	4.74	170355	
2012-06	5.23	172618	
2012-09	4.24	166573	
2012-12	4.07	161558	
2013-03	7.36	161693	
2013-06	6.57	208078	
2014-03	5.57	200938	
2014-06	5.48	191654	
2014-09	6.02	179542	
2014-12	13.71	354459	
2015-03	13.35	356700	
2015-06	13.98	320250	
2015-09	6.68	277770	
2015-12	9.73	342032	
2016-03	7.41	343962	
2016-06	7.29	324189	
2016-09	7.4	297817	
2016-12	7.93	310100	
2017-02	8.13	284103	
2017-03	8.36	265234	
2017-06	9.48	208477	
2017-09	8.82	219214	
2017-12	7.07	222816	
2018-03	6.37	220124	
2018-06	6.07	218496	
2018-09	5.57	208655	
2018-12	5.3	208360	
2019-03	7.58	215105	
2019-06	7.09	206034	
2019-09	7.09	196537	
2019-12	7.31	217396	
2020-03	7.53	207769	
2020-06	7.02	202292	
2020-09	8.46	188503	
2020-12	8.86	175477	
2021-03	8.62	191564	
2021-06	9.56	205725	
2021-09	8.52	216739	
2021-12	7.86	207239	
2022-03	6.88	200469	
2022-06	6.66	198372	
2022-09	6.77	187925	
2022-12	6.51	191727	
2023-03	6.93	187355	
2023-06	6.64	181542	
2023-09	7.25	185050	
2023-12	8.53	221422	
2024-03	7.83	233088	
2024-06	8.18	227801	
2024-09	7.18	226298	
