month	ct_avg_Tdx收盘价	deviate_avg_100_ct_avg_Tdx收盘价
2008-04	35.42	0.98	
2008-05	40.08	1.21	
2008-06	36.44	0.98	
2008-07	39.5	1.12	
2008-08	39.72	1.1	
2008-09	30.61	0.6	
2008-10	26.68	0.39	
2008-11	28.18	0.45	
2008-12	32.43	0.66	
2009-01	31.9	0.62	
2009-02	34.11	0.72	
2009-03	32.1	0.6	
2009-04	34.42	0.7	
2009-05	33.53	0.64	
2009-06	36.09	0.75	
2009-07	37.52	0.8	
2009-08	38.5	0.83	
2009-09	40	0.88	
2009-10	41.7	0.94	
2009-11	48.82	1.23	
2009-12	50.23	1.26	
2010-01	55.89	1.47	
2010-02	54.93	1.39	
2010-03	51.58	1.21	
2010-11	54.43	1.29	
2010-12	84.65	2.47	
2011-01	83.97	2.35	
2011-02	85.66	2.32	
2011-03	83.77	2.17	
2011-04	60.84	1.26	
2011-05	60.49	1.21	
2011-06	63.25	1.27	
2011-07	70.71	1.49	
2011-08	72.34	1.5	
2011-09	67.68	1.29	
2011-10	68.66	1.28	
2011-11	77.56	1.52	
2011-12	73.63	1.35	
2012-01	67.19	1.11	
2012-02	68.9	1.12	
2012-03	69.9	1.12	
2012-04	68.7	1.05	
2012-05	63.22	0.85	
2012-06	61.98	0.79	
2012-07	62.83	0.79	
2012-08	62.75	0.76	
2012-09	57.6	0.6	
2012-10	59.64	0.63	
2012-11	59.06	0.59	
2012-12	55.39	0.48	
2013-01	64.37	0.69	
2013-02	71	0.84	
2013-03	74.74	0.9	
2013-04	77.83	0.95	
2013-05	41.95	0.04	
2013-06	39.9	-0.01	
2013-07	41.36	0.02	
2013-08	38.11	-0.07	
2013-09	41.71	0.01	
2013-10	47.27	0.14	
2013-11	44.22	0.06	
2013-12	45.3	0.07	
2014-01	46.73	0.1	
2014-02	43.69	0.02	
2014-03	40.82	-0.05	
2014-04	39.25	-0.09	
2014-05	35.05	-0.19	
2014-06	35.09	-0.2	
2014-07	33.8	-0.23	
2014-08	35.94	-0.19	
2014-09	34.74	-0.22	
2014-10	32.23	-0.28	
2014-11	28.49	-0.36	
2014-12	30.61	-0.32	
2015-01	32.96	-0.27	
2015-02	32.3	-0.29	
2015-03	34	-0.25	
2015-04	39.4	-0.14	
2015-05	33.52	-0.27	
2015-06	24.61	-0.47	
2015-07	20.43	-0.56	
2015-08	19.18	-0.59	
2015-09	17.82	-0.62	
2015-10	18.76	-0.6	
2015-11	19.85	-0.57	
2015-12	19.88	-0.57	
2016-01	18.08	-0.61	
2016-02	18.26	-0.61	
2016-03	19.78	-0.58	
2016-04	20.91	-0.55	
2016-05	21.03	-0.54	
2016-06	21.51	-0.53	
2016-07	22.8	-0.5	
2016-08	24.31	-0.46	
2016-09	23.65	-0.48	
2016-10	23.68	-0.47	
2016-11	22.37	-0.5	
2016-12	21.21	-0.52	
2017-01	20.89	-0.52	
2017-02	21.56	-0.51	
2017-03	22.03	-0.49	
2017-04	22.75	-0.48	
2017-05	20.92	-0.52	
2017-06	22.68	-0.47	
2017-07	22.15	-0.48	
2017-08	21.8	-0.49	
2017-09	23.42	-0.45	
2017-10	25.23	-0.41	
2017-11	26.89	-0.37	
2017-12	26.28	-0.38	
2018-01	28.34	-0.33	
2018-02	26.97	-0.37	
2018-03	27.28	-0.36	
2018-04	25.6	-0.4	
2018-05	26.47	-0.37	
2018-06	27.58	-0.35	
2018-07	25.98	-0.38	
2018-08	23.67	-0.44	
2018-09	24.47	-0.41	
2018-10	23.62	-0.43	
2018-11	22.94	-0.44	
2018-12	23.27	-0.43	
2019-01	24.52	-0.4	
2019-02	24.88	-0.38	
2019-03	25.18	-0.37	
2019-04	26.67	-0.32	
2019-05	25.45	-0.35	
2019-06	24.52	-0.36	
2019-07	24.91	-0.34	
2019-08	22.46	-0.4	
2019-09	23.74	-0.36	
2019-10	26.21	-0.28	
2019-11	31.79	-0.12	
2019-12	29.24	-0.18	
2020-01	30.58	-0.13	
2020-02	33.08	-0.05	
2020-03	35.85	0.04	
2020-04	40.83	0.19	
2020-05	41.21	0.21	
2020-06	41.09	0.22	
2020-07	51.28	0.53	
2020-08	56.3	0.69	
2020-09	54.04	0.62	
2020-10	51.52	0.55	
2020-11	49.36	0.49	
2020-12	47.19	0.43	
2021-01	50.14	0.53	
2021-02	48.22	0.47	
2021-03	42.54	0.31	
2021-04	39.37	0.22	
2021-05	36.31	0.13	
2021-06	33.26	0.05	
2021-07	29.22	-0.07	
2021-08	26.2	-0.15	
2021-09	25.88	-0.15	
2021-10	27.77	-0.09	
2021-11	30.3	0	
2021-12	30.94	0.02	
2022-01	31.49	0.04	
2022-02	30.11	0	
2022-03	28.08	-0.06	
2022-04	30.31	0.02	
2022-05	29.69	0	
2022-06	28.47	-0.03	
2022-07	27.68	-0.05	
2022-08	26.41	-0.09	
2022-09	25.07	-0.14	
2022-10	24.36	-0.16	
2022-11	24.79	-0.14	
2022-12	25.55	-0.11	
2023-01	25.66	-0.1	
2023-02	25.96	-0.09	
2023-03	25.68	-0.1	
2023-04	25.89	-0.09	
2023-05	25.15	-0.12	
2023-06	24.6	-0.13	
2023-07	24.51	-0.13	
2023-08	25.52	-0.09	
2023-09	26.62	-0.05	
2023-10	25.94	-0.08	
2023-11	25.88	-0.08	
2023-12	25.88	-0.08	
2024-01	27.2	-0.04	
2024-02	29.27	0.03	
2024-03	28.49	0	
2024-04	27.02	-0.05	
2024-05	25.98	-0.09	
2024-06	24.74	-0.14	
2024-07	23.59	-0.18	
2024-08	23.07	-0.2	
2024-09	23.82	-0.17	
2024-10	24.92	-0.13	
2024-11	24.84	-0.14	
2024-12	25.83	-0.1	
2025-01	25.45	-0.12	
2025-02	25.22	-0.13	
