month	ct_avg_Tdx收盘价	股东人数
1998-12	11.13	34701	
1999-12	14.32	7972	
2000-06	16.02	8471	
2000-12	16.64	18293	
2001-12	12.99	24109	
2002-06	11.79	25689	
2002-09	11.86	25987	
2002-12	10.5	26142	
2003-03	11.17	26425	
2003-06	13.31	19237	
2003-09	12.87	17651	
2003-12	14.85	14221	
2004-03	18.01	12240	
2004-06	10.86	11487	
2004-09	10.04	10839	
2004-12	12.24	8473	
2005-03	14.09	7325	
2005-06	14.64	5266	
2005-09	13.56	6206	
2005-12	13	5560	
2006-03	17.98	4784	
2007-06	57.9	47920	
2007-09	49.51	27197	
2007-12	51.9	17145	
2008-03	41.14	21223	
2008-06	36.44	15687	
2008-09	30.61	16161	
2008-12	32.43	10927	
2009-03	32.1	13523	
2009-06	36.09	10431	
2009-09	40	8434	
2009-12	50.23	7644	
2010-03	51.58	8072	
2010-12	84.65	7950	
2011-03	83.77	7719	
2011-06	63.25	14903	
2011-09	67.68	10741	
2011-12	73.63	7934	
2012-03	69.9	8570	
2012-06	61.98	13794	
2012-09	57.6	11201	
2012-12	55.39	12096	
2013-03	74.74	10157	
2013-06	39.9	20915	
2013-09	41.71	21521	
2013-12	45.3	16297	
2014-03	40.82	26746	
2014-06	35.09	27487	
2014-09	34.74	44423	
2014-12	30.61	76299	
2015-03	34	68720	
2015-06	24.61	95324	
2015-09	17.82	78746	
2015-12	19.88	69227	
2016-03	19.78	63188	
2016-06	21.51	57841	
2016-09	23.65	53364	
2016-12	21.21	70889	
2017-03	22.03	72150	
2017-04	22.75	71852	
2017-06	22.68	57635	
2017-08	21.8	69215	
2017-09	23.42	55064.5	
2017-12	26.28	56090	
2018-03	27.28	54759.5	
2018-04	25.6	55420.5	
2018-05	26.47	52273.5	
2018-06	27.58	50502.5	
2018-07	25.98	50250.5	
2018-08	23.67	51865.67	
2018-09	24.47	48445	
2018-10	23.62	50341.33	
2018-11	22.94	52838	
2018-12	23.27	50253	
2019-01	24.52	47055	
2019-02	24.88	53689.67	
2019-03	25.18	64892.25	
2019-04	26.67	59601.33	
2019-05	25.45	65918.33	
2019-06	24.52	66856	
2019-07	24.91	69936.33	
2019-08	22.46	78270.67	
2019-09	23.74	75529	
2019-10	26.21	65501.67	
2019-11	31.79	58103.67	
2019-12	29.24	60241.33	
2020-01	30.58	62612	
2020-02	33.08	58435	
2020-03	35.85	54983.33	
2020-04	40.83	53729	
2020-05	41.21	59902.33	
2020-06	41.09	62382.67	
2020-07	51.28	64552.67	
2020-08	56.3	70534.67	
2020-09	54.04	85509.33	
2020-10	51.52	101110.67	
2020-11	49.36	123600.67	
2020-12	47.19	152466.67	
2021-01	50.14	173022	
2021-02	48.22	183181	
2021-03	42.54	208466.33	
2021-04	39.37	256302	
2021-05	36.31	291022.5	
2021-06	33.26	331035.67	
2021-07	29.22	356109	
2021-08	26.2	400923.33	
2021-09	25.88	413320.67	
2021-10	27.77	408805	
2021-11	30.3	396892	
2021-12	30.94	365650.67	
2022-01	31.49	345943.33	
2022-02	30.11	339046	
2022-03	28.08	327463	
2022-04	30.31	302715.67	
2022-05	29.69	285361.67	
2022-06	28.47	295162	
2022-07	27.68	309848.33	
2022-08	26.41	321246.33	
2022-09	25.07	320820	
2022-10	24.36	320755	
2022-11	24.79	309683	
2022-12	25.55	302576	
2023-01	25.66	296733.67	
2023-02	25.96	292808	
2023-03	25.68	287017.33	
2023-04	25.89	283091	
2023-05	25.15	279312	
2023-06	24.6	276015.67	
2023-07	24.51	274438.67	
2023-08	25.52	261736	
2023-09	26.62	243857	
2023-10	25.94	236870.5	
2023-11	25.88	232108	
2023-12	25.88	226730.25	
2024-01	27.2	215163	
2024-02	29.27	202463.5	
2024-03	28.49	197568.75	
2024-04	27.02	198005.33	
2024-05	25.98	202649.33	
2024-06	24.74	207144.25	
2024-07	23.59	208169.75	
2024-08	23.07	209275.67	
2024-09	23.82	205437	
2024-10	24.92	202877	
2024-11	24.84	207601.75	
2024-12	25.83	192141.33	
2025-01	25.45	180734.67	
