month	ct_avg_Tdx收盘价	ct_avg_前复权价格	deviate_avg_100_ct_avg_Tdx收盘价	ct_avg_noise_avg_Tdx收盘价	deviate_avg_100_ct_avg_前复权价格	ct_avg_noise_avg_前复权价格
2018-09	22.18	1.32	0.02	-44.36	0.28	-29.23	
2018-10	21.48	1.29	-0.01	-64.58	0.25	-47.92	
2018-11	22.91	1.38	0.05	-40.75	0.33	-18.51	
2018-12	23.53	1.42	0.08	-19.42	0.35	-3.79	
2019-01	24.6	1.48	0.13	10.55	0.41	21.92	
2019-02	26.22	1.58	0.2	46.25	0.49	54.11	
2019-03	26.29	1.58	0.2	57.23	0.48	63.22	
2019-04	27.6	1.66	0.26	69.73	0.54	73.47	
2019-05	23.57	1.42	0.07	21.21	0.31	26.61	
2019-06	23.47	1.41	0.06	-6.11	0.29	6.25	
2019-07	23.71	1.45	0.07	-17.24	0.32	8.89	
2019-08	22.53	1.39	0.02	-37.66	0.26	-17.09	
2019-09	22.85	1.41	0.04	-49.06	0.27	-37.55	
2019-10	22.17	1.37	0.01	-65.18	0.22	-56.95	
2019-11	23.53	1.45	0.07	-40.09	0.28	-20.49	
2019-12	25.2	1.56	0.14	-4.1	0.37	14.49	
2020-01	27.49	1.7	0.24	42.8	0.48	57.2	
2020-02	27.37	1.69	0.23	55.22	0.46	65.62	
2020-03	24.89	1.54	0.11	33.85	0.32	40.67	
2020-04	24.31	1.5	0.08	1.32	0.27	16.12	
2020-05	25.11	1.55	0.12	34.48	0.3	41.96	
2020-06	25.47	1.58	0.13	46.07	0.32	50.36	
2020-07	27.87	1.75	0.23	79.58	0.45	81.44	
2020-08	31.99	2.01	0.4	92.05	0.63	93.07	
2020-09	30.93	1.95	0.34	85.71	0.57	85.71	
2020-10	31.29	1.97	0.35	85.16	0.58	84.71	
2020-11	31.64	1.99	0.35	84.4	0.57	84.1	
2020-12	34.75	2.19	0.47	97.09	0.7	96.7	
2021-01	38.85	2.45	0.63	95.22	0.88	95.27	
2021-02	36.3	2.28	0.51	81.9	0.73	81.91	
2021-03	35.49	2.23	0.46	76.55	0.66	76.01	
2021-04	33.9	2.14	0.39	49.23	0.59	49.7	
2021-05	31.19	1.96	0.27	11.06	0.44	11.81	
2021-06	31.15	1.96	0.26	-8.89	0.42	-8.42	
2021-07	33.57	2.14	0.35	-0.65	0.54	4.99	
2021-08	52.33	3.35	1.07	74.03	1.36	76.91	
2021-09	55.32	3.54	1.16	91.56	1.46	91.97	
2021-10	53.47	3.42	1.05	86.83	1.33	86.72	
2021-11	54.38	3.48	1.06	83.36	1.32	83.36	
2021-12	51.8	3.31	0.94	66.38	1.18	66.61	
2022-01	49.21	3.15	0.82	43.99	1.05	44.03	
2022-02	45.65	2.92	0.68	24.44	0.87	24.89	
2022-03	44.39	2.82	0.62	13.81	0.78	6.99	
2022-04	33.69	2.15	0.22	-27.82	0.35	-33.69	
2022-05	34.64	2.21	0.25	-38.72	0.38	-42.86	
2022-06	35.96	2.3	0.29	-46.26	0.42	-47.88	
2022-07	37.22	2.39	0.33	-44.6	0.47	-46.34	
2022-08	35.08	2.27	0.25	-63.74	0.38	-64.05	
2022-09	28.67	1.85	0.02	-88.05	0.12	-87.88	
2022-10	27.29	1.76	-0.03	-89.17	0.06	-89.4	
2022-11	28.66	1.85	0.02	-83.64	0.11	-83.48	
2022-12	28.1	1.82	0	-81.54	0.08	-81.17	
2023-01	31.29	2.02	0.11	-60.55	0.2	-60.05	
2023-02	30.99	2	0.09	-44.73	0.18	-43.62	
2023-03	28.18	1.82	-0.01	-67.78	0.07	-67.55	
2023-04	26.74	1.73	-0.06	-81.58	0.01	-82.14	
2023-05	27.22	1.76	-0.04	-76.47	0.03	-77.45	
2023-06	26.8	1.73	-0.06	-80.13	0.01	-79.2	
2023-07	27.58	1.8	-0.03	-61.1	0.05	-57.91	
2023-08	26.33	1.73	-0.08	-71.89	0.01	-64.25	
2023-09	23.89	1.57	-0.16	-97.45	-0.09	-91.96	
2023-10	22.96	1.5	-0.19	-97.53	-0.13	-95.8	
2023-11	23.07	1.51	-0.18	-90.22	-0.12	-90.26	
2023-12	21	1.38	-0.25	-98.26	-0.19	-98.3	
2024-01	20.57	1.35	-0.26	-93.3	-0.21	-93.34	
2024-02	19.31	1.26	-0.3	-94	-0.26	-94	
2024-03	20.94	1.37	-0.24	-77.17	-0.19	-77.13	
2024-04	19.81	1.3	-0.28	-90.89	-0.24	-90.27	
2024-05	21.31	1.4	-0.23	-58.66	-0.18	-58.08	
2024-06	20.22	1.33	-0.27	-61.14	-0.22	-60.34	
2024-07	18.73	1.26	-0.32	-87.58	-0.26	-82.53	
2024-08	18.15	1.22	-0.34	-93.55	-0.29	-91.15	
2024-09	19.07	1.29	-0.31	-79.32	-0.25	-75.42	
2024-10	21.73	1.46	-0.21	-24.06	-0.15	-15.57	
2024-11	22.97	1.55	-0.17	6.17	-0.1	22.92	
2024-12	22.77	1.54	-0.18	34.5	-0.1	46.51	
2025-01	21.65	1.46	-0.22	34.18	-0.16	40.68	
