month	ct_avg_Tdx收盘价	人均持股
1997-12	18.59	757	
1998-12	11.78	1029	
1999-12	9.74	1008	
2000-12	12.56	1871	
2001-12	14.22	3787	
2002-06	14.38	4265	
2002-09	14.32	4376	
2002-12	12.85	4608	
2003-03	13.45	4727	
2003-06	12.79	4991	
2003-09	11.02	5147	
2003-12	8.92	5302	
2004-03	8.92	3983	
2004-06	6.46	4202	
2004-09	4.93	3497	
2004-12	3.9	3474	
2005-03	3.06	3130	
2005-06	2.03	3198	
2005-09	2.38	3266	
2005-12	1.94	3304	
2006-03	1.84	3405	
2006-06	1.83	3925	
2006-09	2.14	4144	
2006-12	2.04	4865	
2007-04	3.37	4865	
2008-09	3.13	4799	
2008-12	3.6	4601	
2009-03	5.62	4160	
2009-06	9.11	2658	
2009-09	7.97	3943	
2009-12	9.71	3508	
2010-03	9.23	3169	
2010-06	7.1	3658	
2010-09	8.73	4082	
2010-12	8.31	4336	
2011-03	9.7	4517	
2011-06	8.69	4211	
2011-09	8.52	17257	
2011-12	7.19	16366	
2012-01	6.12	16517	
2012-03	7.62	14690	
2012-06	10.62	16555	
2012-09	9.65	19538	
2012-12	9.16	21316	
2013-03	12.1	20022	
2013-06	11.1	21576	
2013-09	11.06	24880	
2013-12	15.94	32552	
2014-03	12.51	22286	
2014-06	10.55	22787	
2014-09	13.22	26423	
2014-12	14.35	31084	
2015-06	46.39	29298	
2015-12	39.64	24697	
2016-06	23.63	10042	
2016-09	22.75	11543	
2016-12	23.26	10663	
2017-03	20.85	13557	
2017-06	19.13	14940	
2017-09	25.79	23172	
2017-12	33.64	28747	
2018-03	28.07	29390	
2018-04	28.9	31358	
2018-12	25.57	33725	
2019-03	29.1	29457	
2019-06	34.38	23762	
2019-09	71.46	14593	
2019-12	98.8	10557	
2020-03	121.93	6691.5	
2020-06	112.47	4566	
2020-09	124.18	4252	
2020-12	102.31	4603	
2021-03	100.5	5556	
2021-06	92.48	5111	
2021-09	103.25	7361	
2021-12	133.78	12975	
2022-03	101.26	9769	
2022-06	69.14	4965	
2022-09	56	5243	
2022-12	55.56	7058	
2023-01	56.39	7433	
2023-02	58.09	7227	
2023-03	53.31	6681	
2023-05	52.71	6022	
2023-06	50.23	6327	
2023-07	47.08	6167	
2023-08	45.48	6555	
2023-09	44.7	6734	
2023-10	46.23	7094	
2023-11	50.19	7077	
2023-12	43.11	6802	
2024-01	37.58	6844	
2024-03	39.22	6775	
2024-04	34.11	6803	
2024-05	31.14	6765	
2024-06	29.56	6802	
2024-07	28.71	6888	
2024-08	26.67	7014	
2024-09	26.12	7218	
2024-11	43.4	7775	
