month	ct_avg_Tdx收盘价	股东人数
1997-12	18.59	47507	
1998-12	11.78	45444	
1999-12	9.74	46401	
2000-12	12.56	24996	
2001-12	14.22	12347	
2002-06	14.38	10964	
2002-09	14.32	10686	
2002-12	12.85	10147	
2003-03	13.45	9892	
2003-06	12.79	9369	
2003-09	11.02	9085	
2003-12	8.92	8820	
2004-03	8.92	11739	
2004-06	6.46	11129	
2004-09	4.93	13373	
2004-12	3.9	13458	
2005-03	3.06	14939	
2005-06	2.03	14623	
2005-09	2.38	14318	
2005-12	1.94	14153	
2006-03	1.84	13733	
2006-06	1.83	11914	
2006-09	2.14	11283	
2006-12	2.04	9611	
2007-04	3.37	9611	
2008-09	3.13	11153	
2008-12	3.6	11634	
2009-03	5.62	12867	
2009-06	9.11	20142	
2009-09	7.97	18882	
2009-12	9.71	21223	
2010-03	9.23	23796	
2010-06	7.1	22274	
2010-09	8.73	22947	
2010-12	8.31	21599	
2011-03	9.7	20734	
2011-06	8.69	22242	
2011-09	8.52	18676	
2011-12	7.19	20003	
2012-01	6.12	19820	
2012-03	7.62	22285	
2012-06	10.62	19775	
2012-09	9.65	16756	
2012-12	9.16	15358	
2013-03	12.1	16351	
2013-06	11.1	15173	
2013-09	11.06	13158	
2013-12	15.94	10057	
2014-03	12.51	14690	
2014-06	10.55	14367	
2014-09	13.22	12390	
2014-12	14.35	10532	
2015-06	46.39	11174	
2015-12	39.64	19570	
2016-06	23.63	48132	
2016-09	22.75	41872	
2016-12	23.26	45325	
2017-03	20.85	35652	
2017-06	19.13	32351	
2017-09	25.79	20858	
2017-12	33.64	16813	
2018-03	28.07	16445	
2018-04	28.9	15413	
2018-12	25.57	18896	
2019-03	29.1	21634	
2019-06	34.38	26819	
2019-09	71.46	43670	
2019-12	98.8	60363	
2020-03	121.93	95605	
2020-06	112.47	139557	
2020-09	124.18	149860	
2020-12	102.31	178096	
2021-03	100.5	155554	
2021-06	92.48	169102	
2021-09	103.25	127084	
2021-12	133.78	72188	
2022-03	101.26	95889	
2022-06	69.14	188677	
2022-09	56	178997	
2022-12	55.56	176084	
2023-01	56.39	167207	
2023-02	58.09	171958	
2023-03	53.31	186018	
2023-05	52.71	206382	
2023-06	50.23	196443	
2023-07	47.08	201533	
2023-08	45.48	189593	
2023-09	44.7	184549	
2023-10	46.23	175181	
2023-11	50.19	175612	
2023-12	43.11	182701	
2024-01	37.58	181592	
2024-03	39.22	183445	
2024-04	34.11	182678	
2024-05	31.14	183722	
2024-06	29.56	182712	
2024-07	28.71	180420	
2024-08	26.67	177201	
2024-09	26.12	172190	
2024-11	43.4	159853	
