month	ct_avg_Tdx收盘价	deviate_avg_100_ct_avg_Tdx收盘价
2005-09	19.84	0.03	
2005-10	19.74	0.02	
2005-11	19.51	0.01	
2005-12	14.04	-0.27	
2006-01	13.85	-0.28	
2006-02	13.81	-0.29	
2006-03	13.62	-0.3	
2006-04	14.78	-0.24	
2006-05	16.07	-0.17	
2006-06	15.85	-0.18	
2006-07	15.95	-0.18	
2006-08	15.19	-0.22	
2006-09	15.79	-0.18	
2006-10	15.1	-0.22	
2006-11	15.06	-0.22	
2006-12	17.1	-0.12	
2007-01	22.45	0.16	
2007-02	22.56	0.16	
2007-03	22.4	0.14	
2007-04	27.72	0.41	
2007-05	34.9	0.76	
2007-06	42.86	1.13	
2007-07	36.71	0.8	
2007-08	39.16	0.9	
2007-09	37.6	0.81	
2007-10	32.89	0.57	
2007-11	27.68	0.31	
2007-12	31.61	0.49	
2008-01	34.5	0.62	
2008-02	30.07	0.41	
2008-03	27.15	0.26	
2008-04	21.9	0.02	
2008-05	23.91	0.11	
2008-06	19.47	-0.09	
2008-07	19.79	-0.08	
2008-08	15.11	-0.29	
2008-09	13.85	-0.35	
2008-10	13.96	-0.34	
2008-11	11.62	-0.45	
2008-12	12.96	-0.38	
2009-01	13.66	-0.34	
2009-02	15.88	-0.23	
2009-03	15.58	-0.25	
2009-04	16.25	-0.21	
2009-05	16.82	-0.18	
2009-06	16.66	-0.19	
2009-07	17.53	-0.14	
2009-08	17.25	-0.15	
2009-09	17.19	-0.15	
2009-10	17.93	-0.12	
2009-11	21.22	0.05	
2009-12	20.72	0.02	
2010-01	22.18	0.09	
2010-02	23.95	0.18	
2010-03	23.64	0.16	
2010-04	24.42	0.19	
2010-05	27.25	0.33	
2010-06	26.14	0.27	
2010-07	22.78	0.1	
2010-08	25.42	0.23	
2010-09	29.42	0.41	
2010-10	32.73	0.56	
2010-11	37.55	0.77	
2010-12	35.53	0.66	
2011-01	30.9	0.44	
2011-02	32.27	0.49	
2011-03	36.39	0.67	
2011-04	37.67	0.71	
2011-05	36.62	0.65	
2011-06	33.52	0.5	
2011-07	25.08	0.12	
2011-08	16.59	-0.26	
2011-09	15.13	-0.32	
2011-10	14.06	-0.37	
2011-11	16.08	-0.28	
2011-12	14.91	-0.33	
2012-01	13.71	-0.38	
2012-02	14.32	-0.35	
2012-03	14.79	-0.33	
2012-04	14.17	-0.35	
2012-05	14.93	-0.32	
2012-06	15.85	-0.27	
2012-07	17.96	-0.18	
2012-08	17.88	-0.18	
2012-09	17.04	-0.22	
2012-10	17.7	-0.19	
2012-11	17.57	-0.19	
2012-12	17.38	-0.2	
2013-01	19.71	-0.09	
2013-02	20.93	-0.04	
2013-03	21.59	-0.01	
2013-04	22.23	0.02	
2013-05	23.89	0.1	
2013-06	22.67	0.04	
2013-07	23.06	0.06	
2013-08	23.32	0.07	
2013-09	21.97	0.01	
2013-10	21.72	0	
2013-11	19.06	-0.12	
2013-12	20.56	-0.06	
2014-01	19.76	-0.09	
2014-02	19.14	-0.12	
2014-03	18.06	-0.17	
2014-04	17.58	-0.19	
2014-05	16.77	-0.23	
2014-06	16.94	-0.23	
2014-07	17.98	-0.18	
2014-08	19.1	-0.13	
2014-09	18.74	-0.15	
2014-10	19.05	-0.13	
2014-11	19.12	-0.13	
2014-12	21.6	-0.02	
2015-01	23.59	0.06	
2015-02	22.17	0	
2015-03	24.03	0.08	
2015-04	31.29	0.39	
2015-05	33.04	0.46	
2015-06	40.22	0.77	
2015-07	28.66	0.26	
2015-08	28.33	0.24	
2015-09	23.65	0.04	
2015-10	25.57	0.13	
2015-11	26.63	0.19	
2015-12	35.8	0.6	
2016-01	32.01	0.43	
2016-02	30.14	0.35	
2016-03	28.69	0.28	
2016-04	29.08	0.3	
2016-05	27.56	0.24	
2016-06	27.68	0.25	
2016-07	31.49	0.41	
2016-08	31.11	0.39	
2016-09	30.84	0.37	
2016-10	31.32	0.39	
2016-11	32.38	0.43	
2016-12	31.88	0.4	
2017-01	30.54	0.33	
2017-02	30.53	0.32	
2017-03	31.51	0.35	
2017-04	31.6	0.34	
2017-05	31.44	0.32	
2017-06	33.55	0.4	
2017-07	33.39	0.39	
2017-08	32.37	0.33	
2017-09	31.78	0.3	
2017-10	33.38	0.36	
2017-11	33.93	0.37	
2017-12	32.46	0.3	
2018-01	33.65	0.34	
2018-02	32.63	0.29	
2018-03	33.43	0.32	
2018-04	35.79	0.41	
2018-05	39.22	0.53	
2018-06	37.42	0.45	
2018-07	34.96	0.35	
2018-08	31.48	0.21	
2018-09	30.55	0.18	
2018-10	29.21	0.12	
2018-11	29.57	0.13	
2018-12	28.51	0.09	
2019-01	26.68	0.02	
2019-02	28.6	0.1	
2019-03	30.14	0.16	
2019-04	31.82	0.23	
2019-05	29.62	0.14	
2019-06	28.58	0.1	
2019-07	29.41	0.14	
2019-08	27.87	0.08	
2019-09	27.75	0.08	
2019-10	27.12	0.06	
2019-11	26.96	0.05	
2019-12	26.43	0.03	
2020-01	27.58	0.07	
2020-02	27.87	0.07	
2020-03	25.55	-0.02	
2020-04	25.14	-0.04	
2020-05	25.19	-0.04	
2020-06	26.32	0	
2020-07	27.62	0.04	
2020-08	30.11	0.13	
2020-09	28.68	0.07	
2020-10	27.09	0.01	
2020-11	27.21	0.01	
2020-12	24.65	-0.09	
2021-01	24.78	-0.09	
2021-02	25.61	-0.06	
2021-03	26.52	-0.03	
2021-04	29.03	0.06	
2021-05	34.97	0.27	
2021-06	37.15	0.34	
2021-07	37.08	0.33	
2021-08	33.92	0.21	
2021-09	32.87	0.17	
2021-10	32.79	0.16	
2021-11	34	0.2	
2021-12	39.6	0.39	
2022-01	47.89	0.67	
2022-02	43.74	0.51	
2022-03	44.26	0.51	
2022-04	40.45	0.37	
2022-05	42.25	0.42	
2022-06	49.88	0.66	
2022-07	49.43	0.63	
2022-08	48.22	0.58	
2022-09	44.71	0.45	
2022-10	50.12	0.61	
2022-11	47.46	0.51	
2022-12	46.82	0.47	
2023-01	45.63	0.42	
2023-02	47.04	0.46	
2023-03	50.41	0.55	
2023-04	55.66	0.69	
2023-05	59.36	0.78	
2023-06	56.47	0.68	
2023-07	52.61	0.55	
2023-08	55.85	0.63	
2023-09	54.41	0.58	
2023-10	51.13	0.48	
2023-11	51.13	0.47	
2023-12	52.09	0.49	
2024-01	51.27	0.45	
2024-02	43.78	0.24	
2024-03	42.79	0.2	
2024-04	41.62	0.17	
2024-05	45.61	0.27	
2024-06	41.99	0.17	
2024-07	37.75	0.05	
2024-08	35.92	0	
2024-09	33.88	-0.06	
2024-10	38.71	0.07	
2024-11	40.99	0.13	
2024-12	41.02	0.13	
2025-01	37.6	0.03	
2025-02	37.81	0.03	
