month	ct_avg_Tdx收盘价	股东人数
2010-12	16.87	60315	
2011-03	17.17	74815	
2011-06	15.55	70206	
2011-09	14.65	68749	
2011-12	9.18	78899	
2012-03	11.1	74415	
2012-06	10.96	72885	
2012-09	9.11	69840	
2012-12	11.02	61794	
2013-03	12.04	67274	
2013-06	10.18	74773	
2013-09	10.05	68370	
2013-12	9.59	70585	
2014-03	8.36	68336	
2014-06	8.24	77069	
2014-09	9.61	138062	
2014-12	14.34	306423	
2015-03	14.51	292503	
2015-06	15.99	278529	
2015-09	8.07	250112	
2015-12	11.66	310276	
2016-03	8.32	312353	
2016-06	7.51	304360	
2016-09	7.71	277134	
2016-12	7.92	279175	
2017-03	7.81	266464	
2017-06	7.41	259661	
2017-09	8.55	246217	
2017-12	7.47	241639	
2018-03	6.77	239939	
2018-06	5.57	239056	
2018-09	4.45	234025	
2018-12	4.91	239320	
2019-03	7.11	251188	
2019-06	6.39	246212	
2019-09	6.51	234486	
2019-12	6.62	217682	
2020-03	6.69	223036	
2020-06	5.93	226440	
2020-09	8.29	253689	
2020-12	8.48	243544	
2021-03	8.52	244719	
2021-06	9.77	290188	
2021-09	10.68	267327	
2021-12	9.77	250368	
2022-03	7.83	280223	
2022-06	6.93	287172	
2022-09	5.92	291575	
2022-12	5.95	276632	
2023-03	6.22	258240	
2023-06	6.15	254590	
2023-09	6.42	240619	
2023-12	5.92	242515	
2024-03	5.69	238223	
2024-06	5.23	235722	
2024-09	5.36	237467	
