month	ct_avg_Tdx收盘价	ct_avg_noise_avg_Tdx收盘价
2010-10	32.2	-19.9	
2010-11	36.51	-10.19	
2010-12	39.72	14.36	
2011-01	38.14	14.29	
2011-02	38.55	21.81	
2011-03	37.7	23.49	
2011-04	34.86	-11.16	
2011-05	32.16	-40.49	
2011-06	21.55	-62.9	
2011-07	16.48	-68.58	
2011-08	14.84	-81.17	
2011-09	13.83	-94.64	
2011-10	11.83	-98.38	
2011-11	14.14	-77.88	
2011-12	12.67	-86.32	
2012-01	11.94	-93.99	
2012-02	11.97	-88.35	
2012-03	12.25	-74.58	
2012-04	11.46	-88.87	
2012-05	12.11	-76.49	
2012-06	13.79	-22.19	
2012-07	12.26	-32.23	
2012-08	12.41	-45.69	
2012-09	13.91	22.77	
2012-10	14.83	47.98	
2012-11	14.09	40.79	
2012-12	14.69	60.5	
2013-01	16.2	70.53	
2013-02	15.76	63.75	
2013-03	14.6	37.92	
2013-04	15.4	44.94	
2013-05	17.77	81.78	
2013-06	19.01	89.29	
2013-07	21.6	96.62	
2013-08	24.53	98.05	
2013-09	24.25	88.46	
2013-10	26.55	95.63	
2013-11	28.34	98.21	
2013-12	26.73	81.7	
2014-01	25.21	60.16	
2014-02	24.57	45.03	
2014-03	22.33	10.03	
2014-04	23.78	11.82	
2014-05	23.18	-9.42	
2014-06	24.72	17.54	
2014-07	25.27	42.9	
2014-08	26.43	59.61	
2014-09	26.62	63.35	
2014-10	27.85	71.38	
2014-11	28.39	75.31	
2014-12	34.64	87.23	
2015-01	37.09	93.88	
2015-02	38.66	94.94	
2015-03	39.84	94.44	
2015-04	44.8	96.51	
2015-05	48.44	90.53	
2015-06	28.99	42.01	
2015-07	22.31	-12.19	
2015-08	22.07	-37.5	
2015-09	17.96	-59.15	
2015-10	19.09	-60.66	
2015-11	18.82	-68.79	
2015-12	20.34	-54.85	
2016-01	15.19	-86.47	
2016-02	14.17	-91.96	
2016-03	16.52	-78.3	
2016-04	17.35	-62.1	
2016-05	15.46	-82.36	
2016-06	16.47	-65.13	
2016-07	19.57	-10.46	
2016-08	21.73	29.43	
2016-09	24.34	46.56	
2016-10	23.81	44.31	
2016-11	22.63	43.18	
2016-12	22.41	41.15	
2017-01	22.15	25.69	
2017-02	24.23	56.74	
2017-03	26.94	81.79	
2017-04	28.66	92.16	
2017-05	30.62	97.81	
2017-06	35.28	98.62	
2017-07	37.1	96.47	
2017-08	35.47	78.84	
2017-09	36.8	82.87	
2017-10	39.84	95.43	
2017-11	37.81	80.93	
2017-12	37.22	60.59	
2018-01	40.96	89.53	
2018-02	39.7	82.26	
2018-03	42.98	93.1	
2018-04	38.95	63.99	
2018-05	37.57	28.08	
2018-06	28.47	-15.94	
2018-07	16.41	-62.42	
2018-08	15.62	-86.92	
2018-09	14.7	-91.87	
2018-10	12.48	-94.15	
2018-11	14.25	-80.07	
2018-12	14.39	-70.76	
2019-01	14.62	-67.29	
2019-02	17.46	-29.7	
2019-03	20.42	-2.34	
2019-04	20.63	11.99	
2019-05	20.01	15.22	
2019-06	20.71	26.46	
2019-07	22.95	56.29	
2019-08	21.84	51.02	
2019-09	21.38	43.48	
2019-10	22.23	56.05	
2019-11	24.31	71.34	
2019-12	24.23	67.57	
2020-01	27.28	88.9	
2020-02	29	91.7	
2020-03	32.63	95.21	
2020-04	37.63	99.06	
2020-05	37.91	89.39	
2020-06	40.05	95.62	
2020-07	50.23	99.15	
2020-08	55.45	97.07	
2020-09	56.76	91.92	
2020-10	47.65	72.88	
2020-11	37.22	23.64	
2020-12	36.02	-2.1	
2021-01	47.68	31.43	
2021-02	51.92	56.31	
2021-03	48.15	50.19	
2021-04	54.58	72.36	
2021-05	57.48	80.61	
2021-06	57.51	77.47	
2021-07	52.45	49.11	
2021-08	53.27	42.41	
2021-09	45.6	-2.81	
2021-10	45.02	-17.36	
2021-11	40.9	-45.66	
2021-12	47.01	-25.93	
2022-01	50.04	5.92	
2022-02	49.59	15.46	
2022-03	42.83	-43.16	
2022-04	44.97	-59.16	
2022-05	45.1	-63.06	
2022-06	46.79	-37.2	
2022-07	44.17	-37.8	
2022-08	35.66	-90.22	
2022-09	28.83	-94.81	
2022-10	24.93	-96.43	
2022-11	30.06	-79.06	
2022-12	33.74	-58.6	
2023-01	36.88	-36.89	
2023-02	35.62	-32.32	
2023-03	33.87	-37.62	
2023-04	32.57	-39	
2023-05	27.54	-71.74	
2023-06	28.45	-71.96	
2023-07	27.39	-81.12	
2023-08	29.32	-61.02	
2023-09	28.2	-62.1	
2023-10	24.58	-83.93	
2023-11	23.18	-92.7	
2023-12	19.5	-97.19	
2024-01	17.5	-99.11	
2024-02	16.52	-94.01	
2024-03	16.77	-89.8	
2024-04	14.54	-98.12	
2024-05	15.84	-82.5	
2024-06	13.78	-94.92	
2024-07	12.75	-95.19	
2024-08	11.37	-98.74	
2024-09	10.72	-93.66	
2024-10	13.77	-59.87	
2024-11	14.29	-35.59	
2024-12	13.5	-36.73	
2025-01	12.46	-58.33	
