month	ct_avg_Tdx收盘价	ct_avg_前复权价格	deviate_avg_100_ct_avg_Tdx收盘价	ct_avg_noise_avg_Tdx收盘价	deviate_avg_100_ct_avg_前复权价格	ct_avg_noise_avg_前复权价格
2006-08	12.87	2.49	-0.42	74.07	1.37	73.84	
2006-09	12.83	2.48	-0.41	68.07	1.34	66.2	
2006-10	12.61	2.44	-0.41	51.94	1.26	51.26	
2006-11	14.1	2.73	-0.33	71.39	1.48	71.1	
2006-12	18.7	3.62	-0.1	96	2.23	95.15	
2007-01	27.42	5.38	0.33	98.41	3.6	98.35	
2007-02	26.07	5.05	0.28	90.48	3.17	89.17	
2007-03	25.09	4.86	0.24	84.87	2.89	83.36	
2007-04	32.48	6.35	0.61	94.78	3.85	94.86	
2007-05	26.14	7.1	0.31	79.02	4.18	97.77	
2007-06	31.39	8.54	0.58	91.07	4.89	97.41	
2007-07	30.25	8.21	0.53	83.89	4.37	87.74	
2007-08	33.49	9.09	0.69	95.84	4.65	96.12	
2007-09	38.37	10.39	0.94	97.6	5.08	98.66	
2007-10	45.49	12.35	1.29	96.13	5.79	96.18	
2007-11	37.94	10.3	0.91	76.66	4.36	76.34	
2007-12	41.3	11.21	1.09	80.22	4.55	80	
2008-01	43.17	11.72	1.19	84.94	4.5	84.82	
2008-02	37.45	10.17	0.9	52.56	3.58	52.56	
2008-03	31.34	8.42	0.59	13.26	2.66	13.31	
2008-04	24.93	6.77	0.27	-26.45	1.87	-21.17	
2008-05	25.71	6.98	0.31	-37.45	1.88	-33.03	
2008-06	19.32	5.24	-0.01	-64.11	1.13	-60.85	
2008-07	19.63	5.46	0.01	-66.97	1.18	-66.34	
2008-08	19.57	5.33	0.02	-78.44	1.09	-76.02	
2008-09	16.11	4.37	-0.16	-88.96	0.69	-89.61	
2008-10	13.49	3.66	-0.29	-94.24	0.4	-93.79	
2008-11	13.55	3.68	-0.28	-88.53	0.39	-88.17	
2008-12	15.2	4.13	-0.18	-76.24	0.55	-76.16	
2009-01	14.19	3.85	-0.23	-83.39	0.43	-83.27	
2009-02	16.26	4.42	-0.11	-51.92	0.61	-51.61	
2009-03	15.19	4.12	-0.16	-52.76	0.49	-52.96	
2009-04	16.28	4.42	-0.09	-18.39	0.58	-19.26	
2009-05	17.04	4.64	-0.03	2.73	0.64	6.84	
2009-06	18.57	5.06	0.06	27.47	0.76	29.14	
2009-07	22.72	6.14	0.31	47.07	1.1	48.49	
2009-08	22.63	6.16	0.32	51.36	1.07	53.7	
2009-09	22.63	6.11	0.33	61.81	1.02	58.85	
2009-10	22.5	6.13	0.33	53.85	1	55.8	
2009-11	25.56	6.96	0.53	79.25	1.22	82.61	
2009-12	29.95	8.15	0.8	91.38	1.55	91.81	
2010-01	30.39	8.28	0.83	86.92	1.53	88.57	
2010-02	28.9	7.87	0.73	73.27	1.36	75.24	
2010-03	27.96	7.61	0.67	66.58	1.23	66.5	
2010-04	28.03	7.64	0.66	60.58	1.2	61.44	
2010-05	25.14	6.87	0.49	19.82	0.94	19.73	
