month	ct_avg_Tdx收盘价	人均持股
1998-12	41.9	994	
1999-06	42.08	1203	
1999-12	28.82	1609	
2000-06	31.42	1171	
2000-12	38.34	1695	
2001-06	38.94	2211	
2001-12	20.33	2611	
2002-03	20.71	2519	
2002-06	13.87	3274	
2002-09	13.09	2823	
2002-12	11.55	2804	
2003-03	11.29	2847	
2003-06	10.07	3271	
2003-09	9.24	3078	
2003-12	10.77	3651	
2004-03	13.45	3072	
2004-06	6.2	4775	
2004-09	6.71	5221	
2004-12	6.72	4958	
2005-03	7.09	5457	
2005-06	7.4	7023	
2005-09	7.68	6604	
2005-12	7.06	7115	
2006-03	8.29	9020	
2006-06	13.17	7354	
2006-09	12.83	7551	
2006-12	18.7	8320	
2007-03	25.09	5951	
2007-06	31.39	5857	
2007-09	38.37	5200	
2007-12	41.3	2922	
2008-03	31.34	2236	
2008-06	19.32	3728	
2008-09	16.11	3879	
2008-12	15.2	3830	
2009-03	15.19	3582	
2009-06	18.57	7945	
2009-09	22.63	7492	
2009-12	29.95	9471	
2010-03	27.96	9356	
2010-06	25.51	9846	
2010-09	33.11	12951	
2010-12	36.63	9196	
2011-03	32.53	9140	
2011-06	34.83	11679	
2011-09	37.67	13694	
2011-12	34.62	13266	
2012-03	35.35	14225	
2012-06	32.55	12498	
2012-09	33.55	13258	
2012-12	26.46	11218	
2013-03	23.62	9619	
2013-06	21.51	10080	
2013-09	18.65	9767	
2013-12	15.98	9842	
2014-03	16.88	10720	
2014-06	17.3	11488	
2014-09	18.78	11925	
2014-12	20.45	12297	
2015-03	22.08	13307	
2015-06	29.99	16935	
2015-12	26.01	17991	
2016-03	25.89	21399	
2016-06	31.43	23995	
2016-09	33.08	19199	
2016-12	35.42	19744	
2017-02	38.77	25271	
2017-03	41.75	24869	
2017-06	52.86	20291	
2017-09	55.28	23887	
2017-12	74.66	18755	
2018-03	73.18	14197	
2018-06	81.05	16498	
2018-08	64.42	15153	
2018-09	62.99	15076	
2018-12	52.53	13202	
2019-03	81.28	18141	
2019-06	107.6	16404	
2019-09	135.66	12401	
2019-12	129.32	13414	
2020-03	118.31	12792	
2020-06	161.73	13775	
2020-09	225.32	9867	
2020-12	274.22	10735	
2021-03	264.51	9004	
2021-06	301.35	9307	
2021-09	207.12	6927	
2021-12	236.08	6542	
2022-03	167	5773	
2022-06	180.78	6445	
2022-09	163.17	6039	
2022-12	177.08	6720	
2023-03	196.26	8200	
2023-06	169.62	7200	
2023-09	161.31	6417	
2023-12	137.81	5984	
2024-03	148.74	6823	
2024-06	136.38	6414	
2024-09	120.78	6061	
