month	ct_avg_Tdx收盘价	人均持股
2002-06	12.27	1155954	
2002-09	12.77	1073385	
2002-12	11.2	39577	
2003-03	12.38	28949	
2003-06	15.04	207367	
2003-09	14.74	13519214	
2003-12	16.48	7834211	
2004-03	20.7	7488584	
2004-06	10.11	13284187	
2004-09	8.89	11656995	
2004-12	7.45	8933124	
2005-06	6.29	6452602	
2005-09	6.34	6237515	
2005-12	5.84	0	
2006-03	6.03	0	
2006-06	4.93	9328	
2006-09	4.65	3852943	
2006-12	6.16	5360322	
2007-06	12.45	23151	
2007-12	14.05	6789741	
2008-03	10.26	6299760	
2008-06	8.78	18552	
2008-09	6.54	21143	
2008-12	7.24	5565361	
2009-03	8.17	5535115	
2009-06	7.69	19126	
2009-09	7.45	5436625	
2009-12	7.98	5277001	
2010-03	7.34	5017050	
2010-06	6.05	3243507	
2010-09	6.12	3957751	
2010-12	6.02	4629406	
2011-03	5.55	4489121	
2011-06	5.45	4293941	
2011-09	4.37	22790919	
2011-12	4.84	3794229	
2012-03	5.29	4015057	
2012-06	6.21	4476967	
2012-09	6.21	4887896	
2013-03	6.86	6998786	
2013-06	5.66	7500809	
2013-09	5.51	7662464	
2014-03	4.84	7900852	
2014-06	5.53	7883334	
2014-09	6.23	8173295	
2014-12	7.9	9356524	
2015-03	7.92	9776517	
2015-06	12.57	9975530	
2015-09	9.11	10000978	
2016-03	7.62	11780410	
