month	ct_avg_Tdx收盘价	ct_avg_前复权价格	deviate_avg_100_ct_avg_Tdx收盘价	ct_avg_noise_avg_Tdx收盘价	deviate_avg_100_ct_avg_前复权价格	ct_avg_noise_avg_前复权价格
2010-03	7.34	1.77	-0.27	-65.95	0.16	-50.04	
2010-04	7.09	1.71	-0.29	-78.95	0.11	-74.45	
2010-05	6.3	1.52	-0.36	-90.98	-0.02	-88.44	
2010-06	6.05	1.46	-0.38	-93.75	-0.06	-91.31	
2010-07	6.23	1.55	-0.36	-82.35	-0.01	-75.24	
2010-08	6.24	1.56	-0.35	-79.02	0	-72.56	
2010-09	6.12	1.53	-0.36	-89.14	-0.03	-80.73	
2010-10	6.53	1.63	-0.32	-53.35	0.03	-42.02	
2010-11	6.18	1.54	-0.35	-56.53	-0.03	-48.54	
2010-12	6.02	1.5	-0.36	-74.73	-0.06	-68.94	
2011-01	5.4	1.35	-0.42	-96.78	-0.15	-90.62	
2011-02	5.49	1.37	-0.41	-87.44	-0.14	-84.58	
2011-03	5.55	1.39	-0.4	-83.36	-0.13	-80.12	
2011-04	5.83	1.45	-0.36	-60.62	-0.1	-59.49	
2011-05	6.18	1.54	-0.32	-23.26	-0.05	-17.99	
2011-06	5.45	1.38	-0.4	-65.56	-0.15	-61.44	
2011-07	5.24	1.36	-0.42	-81.51	-0.16	-74.15	
2011-08	4.61	1.19	-0.48	-91.66	-0.27	-89.01	
2011-09	4.37	1.13	-0.5	-98.66	-0.3	-96.47	
2011-10	4.29	1.11	-0.5	-95.31	-0.31	-94.36	
2011-11	4.89	1.27	-0.43	-64.53	-0.22	-62.91	
2011-12	4.84	1.26	-0.43	-57.06	-0.23	-54.91	
2012-01	5.38	1.39	-0.35	-10.06	-0.15	-6.85	
2012-02	5.45	1.41	-0.34	7.99	-0.13	12.37	
2012-03	5.29	1.37	-0.35	12.99	-0.16	17.21	
2012-04	5.26	1.36	-0.34	14.44	-0.17	22.06	
2012-05	5.52	1.43	-0.3	41.19	-0.12	48.66	
2012-06	6.21	1.61	-0.2	65.65	-0.02	73.12	
2012-07	6.74	1.76	-0.12	83.2	0.07	86.12	
2012-08	6.69	1.75	-0.11	80.71	0.07	82.61	
2012-09	6.21	1.62	-0.16	64.42	-0.01	66.12	
2012-10	6.17	1.61	-0.16	54.51	-0.02	56	
2012-11	6.48	1.69	-0.11	72	0.03	72.81	
2012-12	6.82	1.78	-0.07	85.08	0.09	84.61	
2013-01	6.57	1.72	-0.1	68.08	0.04	69.11	
2013-02	6.65	1.74	-0.08	72.08	0.05	72.56	
2013-03	6.86	1.79	-0.05	85.71	0.08	85.54	
2013-04	6.53	1.71	-0.1	56.65	0.03	55.65	
2013-05	6.73	1.76	-0.07	60.14	0.05	61.32	
2013-06	5.66	1.48	-0.22	-9.66	-0.11	-9.77	
2013-07	5.33	1.44	-0.26	-54.85	-0.14	-49.19	
2013-08	5.62	1.53	-0.22	-64.77	-0.09	-54.67	
2013-09	5.51	1.5	-0.23	-68.84	-0.11	-64.76	
2013-10	5.6	1.52	-0.22	-67.11	-0.1	-62.1	
2013-11	5.59	1.52	-0.22	-57.82	-0.11	-49.87	
2013-12	5.31	1.44	-0.26	-73.58	-0.15	-72.08	
2014-01	4.85	1.32	-0.32	-94.43	-0.22	-90.56	
2014-02	4.86	1.32	-0.32	-89.51	-0.23	-88.5	
2014-03	4.84	1.31	-0.32	-90.56	-0.23	-88.56	
2014-04	5.29	1.44	-0.26	-48.64	-0.16	-48.77	
2014-05	5.47	1.49	-0.23	-17.5	-0.13	-17.14	
2014-06	5.53	1.5	-0.22	2.05	-0.13	7.14	
2014-07	5.98	1.67	-0.16	34.08	-0.03	38.59	
2014-08	5.93	1.72	-0.17	41.41	-0.01	53.61	
2014-09	6.23	1.8	-0.13	63.78	0.03	75.51	
2014-10	6.14	1.78	-0.14	65.87	0.02	75.1	
2014-11	6.47	1.88	-0.1	87.81	0.07	90.27	
2014-12	7.9	2.3	0.1	94.6	0.29	97.28	
2015-01	8.46	2.46	0.17	90.22	0.37	91.16	
2015-02	7.59	2.21	0.04	77.68	0.23	77.62	
2015-03	7.92	2.31	0.09	81.25	0.28	81.62	
2015-04	9.56	2.78	0.31	95.28	0.52	95.37	
2015-05	11.12	3.24	0.51	95.04	0.76	95.13	
2015-06	12.57	3.66	0.7	98.72	0.97	98.64	
2015-07	10.94	3.25	0.47	78.88	0.74	79.97	
2015-08	10.1	3.03	0.36	60.76	0.61	65.43	
2015-09	9.11	2.73	0.23	22.45	0.45	27.23	
2015-10	9.25	2.78	0.26	11.82	0.48	19.64	
2015-11	9.41	2.82	0.28	8.89	0.5	16.75	
2015-12	8.93	2.68	0.22	-23.33	0.43	-19.18	
2016-01	7.42	2.23	0.03	-50.85	0.2	-46.74	
2016-02	6.91	2.07	-0.03	-60.06	0.12	-58.57	
2016-03	7.62	2.28	0.08	-56.41	0.25	-51.94	
2016-04	7.8	2.34	0.12	-62.68	0.29	-55.94	
2016-05	7.33	2.2	0.06	-78.28	0.21	-77.64	
2016-06	7.38	2.22	0.07	-76.87	0.23	-75.72	
