month	ct_avg_Tdx收盘价	ct_avg_前复权价格	deviate_avg_100_ct_avg_Tdx收盘价	ct_avg_noise_avg_Tdx收盘价	deviate_avg_100_ct_avg_前复权价格	ct_avg_noise_avg_前复权价格
2008-09	4.13	0.51	-0.56	-91.49	-0.31	-91.73	
2008-10	3.49	0.43	-0.62	-93.75	-0.42	-93.53	
2008-11	3.93	0.48	-0.57	-81.16	-0.34	-81.12	
2008-12	4.39	0.54	-0.51	-68.4	-0.26	-68.01	
2009-01	4.56	0.56	-0.49	-55.66	-0.22	-54.76	
2009-02	5.44	0.67	-0.38	-26.65	-0.07	-26.83	
2009-03	5.96	0.73	-0.3	-1.46	0.03	-1.34	
2009-04	6.89	0.85	-0.18	23.21	0.2	23.09	
2009-05	8.15	1	-0.02	39.76	0.41	40.72	
2009-06	8.82	1.09	0.08	56.74	0.54	58.32	
2009-07	9.12	1.14	0.13	73.6	0.61	75.23	
2009-08	8.81	1.1	0.11	71.05	0.55	72.58	
2009-09	12.16	1.51	0.54	82.31	1.1	82.26	
2009-10	18.23	2.27	1.33	92.91	2.11	93.25	
2009-11	18.39	2.29	1.36	92.01	2.09	92.18	
2009-12	16.78	2.09	1.16	77.02	1.79	77.02	
2010-01	16.9	2.1	1.18	78.04	1.76	78.03	
2010-02	16.07	2	1.07	59.28	1.6	59.7	
2010-03	17.18	2.14	1.21	71.16	1.74	71.12	
2010-04	17.6	2.19	1.27	76.88	1.77	77.38	
2010-05	14.05	1.75	0.81	23.75	1.19	23.8	
2010-06	13.21	1.65	0.7	-12.92	1.04	-12.83	
2010-07	15.31	1.92	0.97	-0.57	1.34	1.01	
2010-08	16.85	2.11	1.17	39.81	1.51	40.67	
2010-09	17.51	2.19	1.25	53.52	1.58	54.18	
2010-10	16.19	2.03	1.08	32.14	1.36	33.93	
2010-11	16.62	2.08	1.13	39.04	1.39	40.02	
2010-12	14.85	1.86	0.89	-25.51	1.11	-23.25	
2011-01	13.79	1.73	0.75	-51.97	0.94	-49.6	
2011-02	14.36	1.8	0.81	-47.32	1	-46.25	
2011-03	16.31	2.04	1.03	-18.6	1.22	-17.74	
2011-04	16.93	2.12	1.09	31.72	1.28	33.6	
2011-05	15.48	1.94	0.89	11.65	1.06	13.61	
2011-06	16.41	2.06	0.99	48.05	1.15	49.83	
2011-07	17.79	2.24	1.13	74.33	1.31	75.21	
2011-08	16.6	2.1	0.96	54.7	1.12	56.6	
2011-09	14.6	1.85	0.71	-16.54	0.85	-13.05	
2011-10	12.68	1.6	0.48	-58.43	0.58	-52.73	
2011-11	12.89	1.63	0.49	-71.63	0.6	-68.1	
2011-12	10.85	1.37	0.25	-86.93	0.33	-84.78	
2012-01	9.34	1.18	0.07	-93.69	0.13	-92.8	
2012-02	10.48	1.32	0.19	-81.47	0.26	-80.94	
2012-03	11.28	1.43	0.27	-64.73	0.35	-64.2	
2012-04	10.36	1.31	0.16	-81.88	0.22	-81.04	
2012-05	11.47	1.45	0.28	-50.3	0.34	-50.04	
2012-06	11.31	1.43	0.25	-35.18	0.31	-34.69	
2012-07	11.09	1.41	0.22	-37.5	0.29	-32.02	
2012-08	10.39	1.33	0.14	-58.19	0.21	-48.52	
2012-09	8.87	1.13	-0.03	-78.88	0.02	-77.55	
2012-10	8.53	1.09	-0.07	-86.46	-0.03	-86.26	
2012-11	8.11	1.04	-0.12	-92.25	-0.07	-91.92	
2012-12	7.77	0.99	-0.16	-88.61	-0.12	-87.12	
2013-01	8.54	1.09	-0.08	-67.72	-0.04	-67.77	
2013-02	8.8	1.13	-0.06	-51.9	-0.01	-51.61	
2013-03	9.66	1.24	0.03	-33.12	0.08	-32.06	
2013-04	11.69	1.49	0.23	15.18	0.28	15.92	
2013-05	11.01	1.41	0.15	26.79	0.21	26.87	
2013-06	10.28	1.33	0.07	22.95	0.13	26.05	
2013-07	8.99	1.16	-0.07	-22.52	-0.03	-20.89	
2013-08	9.66	1.25	0	-12.09	0.04	-7.43	
2013-09	10.18	1.31	0.04	22.46	0.08	28.76	
2013-10	10.08	1.3	0.03	32.84	0.07	41.86	
2013-11	9.55	1.23	-0.04	-13.48	0	-7.74	
2013-12	9.57	1.24	-0.04	-21.96	0	-14.65	
2014-01	8.53	1.1	-0.15	-55.99	-0.12	-53.15	
2014-02	8.78	1.14	-0.13	-66.35	-0.1	-62.56	
2014-03	9.08	1.17	-0.1	-67.3	-0.07	-63.35	
2014-04	8.78	1.14	-0.14	-77.34	-0.1	-76.74	
2014-05	8.69	1.12	-0.15	-83.62	-0.12	-83.03	
2014-06	8.79	1.14	-0.15	-72.72	-0.12	-73.62	
2014-07	9.3	1.22	-0.1	-19.06	-0.06	-9.32	
2014-08	9.95	1.31	-0.05	27.04	0	33.8	
2014-09	12.28	1.61	0.17	62.71	0.22	67.39	
2014-10	12.33	1.62	0.16	74.65	0.22	77.78	
2014-11	13.33	1.75	0.24	93.61	0.31	93.97	
2014-12	11.98	1.57	0.11	73.99	0.15	73.33	
2015-01	11.67	1.53	0.07	58.57	0.12	57.99	
2015-02	12.01	1.58	0.1	59.82	0.14	59.64	
2015-03	15.37	2.02	0.39	88.88	0.45	88.19	
2015-04	21.46	2.82	0.91	98.08	0.99	97.96	
2015-05	25.77	3.38	1.25	98.62	1.35	98.66	
2015-06	24.18	3.18	1.08	86.74	1.16	87.08	
2015-07	14.15	2.05	0.21	43.81	0.39	46.08	
2015-08	16.75	2.21	0.42	39.03	0.48	36.73	
2015-09	14.73	1.94	0.25	1.74	0.29	-2.72	
2015-10	16.45	2.17	0.39	9.4	0.45	1.73	
2015-11	20.15	2.65	0.68	42.14	0.74	39.46	
2015-12	22.44	2.96	0.86	67.55	0.93	67.24	
2016-04	30.74	4.34	1.51	77.02	1.68	86.74	
2016-05	16.39	4.33	0.33	32.01	1.62	86.48	
2016-06	17.65	4.66	0.43	10.94	1.77	93.88	
2016-07	21.14	5.68	0.7	23.72	2.3	97.87	
2016-08	20.84	5.51	0.66	33.08	2.13	89.94	
2016-09	25.54	6.74	1.02	65	2.7	97.01	
2016-10	33.64	8.88	1.62	85.82	3.67	98.66	
2016-11	36.36	9.96	1.77	93.3	4.01	98.42	
2016-12	27.01	7.4	1.03	75.89	2.59	69.48	
2017-01	25.1	6.63	0.86	58.09	2.13	45.24	
2017-02	25.8	6.82	0.88	56.35	2.13	37.6	
2017-03	24.71	6.52	0.78	39.71	1.91	16.38	
2017-04	22.13	5.85	0.57	-3.62	1.54	-15.82	
2017-05	19.94	5.27	0.4	-35.8	1.25	-33.13	
2017-06	19.54	5.17	0.36	-51.5	1.16	-42.41	
2017-07	18.81	5.01	0.29	-63.86	1.06	-53.32	
2017-08	18.39	4.89	0.25	-68.44	0.98	-67.66	
2017-09	19.72	5.25	0.33	-61.44	1.09	-60.03	
2017-10	21.94	5.84	0.46	-20.01	1.28	-12.18	
2017-11	19.23	5.12	0.27	-42.45	0.97	-33.44	
2017-12	17.07	4.54	0.12	-79.89	0.72	-76.45	
2018-01	16.87	4.49	0.1	-85.59	0.68	-84.62	
2018-02	14.95	3.98	-0.02	-94.4	0.49	-94.52	
2018-03	16.96	4.51	0.1	-79.95	0.66	-79.91	
2018-04	15.51	4.13	0	-91.67	0.51	-91.87	
2018-05	15.32	4.08	-0.01	-90.91	0.48	-90.87	
2018-06	14.75	3.94	-0.04	-83.48	0.42	-82.9	
2018-07	12.75	3.42	-0.17	-92.9	0.23	-92.86	
2018-08	12.54	3.36	-0.18	-94.02	0.2	-94.02	
2018-09	11.85	3.18	-0.22	-94.45	0.14	-94.36	
2018-10	11.31	3.03	-0.26	-89.83	0.07	-89.88	
2018-11	10.84	2.91	-0.28	-94.12	0.03	-94.03	
2018-12	10.24	2.74	-0.32	-98.66	-0.03	-98.66	
2019-01	10.97	2.94	-0.27	-79.02	0.04	-79.02	
2019-02	12.8	3.43	-0.15	-35.06	0.2	-34.58	
2019-03	13.17	3.53	-0.12	-10.33	0.23	-10.46	
2019-04	13.88	3.72	-0.07	18.79	0.29	18.96	
2019-05	12.44	3.33	-0.17	3.08	0.15	3.88	
2019-06	12.36	3.35	-0.17	-0.23	0.15	5.17	
2019-07	12.24	3.32	-0.18	-16.3	0.13	-7.96	
