month	ct_avg_Tdx收盘价	deviate_avg_100_ct_avg_Tdx收盘价
2008-09	5.19	-0.58	
2008-10	4.63	-0.61	
2008-11	4.31	-0.63	
2008-12	5.14	-0.55	
2009-01	5.31	-0.53	
2009-02	6.29	-0.43	
2009-03	6.6	-0.39	
2009-04	8.86	-0.17	
2009-05	8.87	-0.15	
2009-06	8.88	-0.14	
2009-07	9.06	-0.11	
2009-08	8.51	-0.15	
2009-09	8.22	-0.16	
2009-10	8.71	-0.1	
2009-11	9.32	-0.02	
2009-12	9.85	0.05	
2010-01	12.57	0.35	
2010-02	14.66	0.58	
2010-03	15.28	0.65	
2010-04	14.93	0.62	
2010-05	11.57	0.26	
2010-06	11.52	0.26	
2010-07	10.39	0.14	
2010-08	11.69	0.29	
2010-09	13.4	0.48	
2010-10	14.92	0.65	
2010-11	24.76	1.71	
2010-12	24.87	1.69	
2011-01	19.59	1.11	
2011-02	23.63	1.52	
2011-03	24.6	1.59	
2011-04	23.1	1.4	
2011-05	22.84	1.35	
2011-06	19.54	1	
2011-07	20.3	1.06	
2011-08	19.43	0.96	
2011-09	18.07	0.81	
2011-10	17.87	0.78	
2011-11	19.17	0.89	
2011-12	16	0.57	
2012-01	15.11	0.48	
2012-02	16.48	0.6	
2012-03	17.46	0.68	
2012-04	16.3	0.56	
2012-05	16.44	0.56	
2012-06	15.76	0.49	
2012-07	13.78	0.3	
2012-08	12.64	0.19	
2012-09	13.57	0.28	
2012-10	14.17	0.33	
2012-11	13.59	0.27	
2012-12	12.9	0.2	
2013-01	15.52	0.43	
2013-02	16.89	0.54	
2013-03	20.6	0.86	
2013-04	21.09	0.89	
2013-05	26.14	1.3	
2013-06	26.03	1.26	
2013-07	27.13	1.31	
2013-08	37.12	2.09	
2013-09	47.75	2.84	
2013-10	49.96	2.88	
2013-11	45.41	2.42	
2013-12	44.99	2.29	
2014-01	46.26	2.29	
2014-02	50.06	2.46	
2014-03	52.85	2.54	
2014-04	48.94	2.18	
2014-05	33.94	1.17	
2014-06	35.15	1.21	
2014-07	36.46	1.24	
2014-08	37.98	1.29	
2014-09	41.24	1.44	
2014-10	40.25	1.33	
2014-11	38.78	1.2	
2014-12	38.92	1.17	
2015-01	45.3	1.47	
2015-02	50.48	1.69	
2015-03	54.21	1.81	
2015-04	57.24	1.89	
2015-05	40.81	1.03	
2015-06	39.89	0.95	
2015-07	27.15	0.32	
2015-08	28.24	0.36	
2015-09	23.81	0.14	
2015-10	28.52	0.35	
2015-11	30.92	0.45	
2015-12	31.05	0.44	
2016-01	24.14	0.11	
2016-02	22.11	0.01	
2016-03	21.92	0	
2016-04	24.69	0.11	
2016-05	22.21	0	
2016-06	22.91	0.02	
2016-07	24.24	0.07	
2016-08	24.37	0.07	
2016-09	25.5	0.11	
2016-10	25.26	0.09	
2016-11	23.61	0.02	
2016-12	21.53	-0.08	
2017-01	20.2	-0.14	
2017-02	20.94	-0.12	
2017-03	20.37	-0.15	
2017-04	19.28	-0.2	
2017-05	17.61	-0.27	
2017-06	17.47	-0.28	
2017-07	17.28	-0.29	
2017-08	16.73	-0.32	
2017-09	19.13	-0.22	
2017-10	18.77	-0.24	
2017-11	19.85	-0.2	
2017-12	19.33	-0.22	
2018-01	18.05	-0.28	
2018-02	16.86	-0.33	
2018-03	21.55	-0.14	
2018-04	23.95	-0.05	
2018-05	23.8	-0.06	
2018-06	21.83	-0.14	
2018-07	25.51	0	
2018-08	26.59	0.03	
2018-09	25.29	-0.02	
2018-10	19.26	-0.26	
2018-11	18.94	-0.27	
2018-12	17.59	-0.33	
2019-01	16.37	-0.37	
2019-02	20.08	-0.23	
2019-03	25.28	-0.03	
2019-04	26.56	0.02	
2019-05	24.3	-0.07	
2019-06	24.28	-0.07	
2019-07	22.63	-0.14	
2019-08	22.58	-0.14	
2019-09	26.91	0.03	
2019-10	25.48	-0.03	
2019-11	29.67	0.12	
2019-12	31.05	0.17	
2020-01	32.65	0.23	
2020-02	44.4	0.65	
2020-03	41.02	0.51	
2020-04	38.57	0.41	
2020-05	41.4	0.5	
2020-06	39.59	0.42	
2020-07	39.95	0.42	
2020-08	36.73	0.3	
2020-09	32.02	0.13	
2020-10	31.68	0.11	
2020-11	28.74	0	
2020-12	27.36	-0.05	
2021-01	28.95	0	
2021-02	31.41	0.07	
2021-03	29.19	-0.01	
2021-04	27.21	-0.08	
2021-05	27.6	-0.07	
2021-06	28.97	-0.03	
2021-07	29	-0.03	
2021-08	31.17	0.04	
2021-09	29.8	-0.01	
2021-10	29.96	0	
2021-11	31.93	0.06	
2021-12	34.54	0.15	
2022-01	35.04	0.17	
2022-02	32.76	0.1	
2022-03	29.66	0	
2022-04	26.06	-0.11	
2022-05	24.79	-0.15	
2022-06	25.38	-0.12	
2022-07	24.91	-0.13	
2022-08	24.01	-0.15	
2022-09	21.78	-0.23	
2022-10	20.78	-0.26	
2022-11	22.74	-0.19	
2022-12	22.14	-0.21	
2023-01	23.1	-0.16	
2023-02	32.73	0.19	
2023-03	35.51	0.29	
2023-04	41.29	0.5	
2023-05	38.78	0.41	
2023-06	50.7	0.84	
2023-07	45.38	0.65	
2023-08	43.73	0.6	
2023-09	36.98	0.36	
2023-10	32.22	0.19	
2023-11	34.22	0.26	
2023-12	34.33	0.26	
2024-01	30.87	0.13	
2024-02	32.17	0.17	
2024-03	41.38	0.5	
2024-04	38.13	0.38	
2024-05	38.81	0.4	
2024-06	36.49	0.31	
2024-07	37.69	0.34	
2024-08	33	0.17	
2024-09	32.75	0.16	
2024-10	43.03	0.51	
2024-11	48.89	0.7	
2024-12	49.16	0.7	
2025-01	49.11	0.68	
