month	ct_avg_Tdx收盘价	人均持股
2001-12	36.16	1548	
2002-06	35.34	1956	
2002-09	29.22	1986	
2002-12	26.46	2126	
2003-03	26.62	2143	
2003-06	25.36	2025	
2003-09	21.32	2319	
2003-12	24.09	2674	
2004-03	32.81	3980	
2004-06	34.66	5226	
2004-09	31.55	8345	
2004-12	36.39	9556	
2005-03	46.41	11228	
2005-06	48.74	12665	
2005-09	49.92	14234	
2005-12	43.74	14461	
2006-06	46.39	7821	
2006-09	45.68	11434	
2006-12	77.42	12825	
2007-03	96.71	14697	
2007-06	117.76	17830	
2007-09	146.76	14310	
2007-12	203.34	16335	
2008-03	201.37	14761	
2008-06	150.53	18060	
2008-09	129.94	17260	
2008-12	112.61	16515	
2009-03	116.75	10025	
2009-06	132.18	29906	
2009-09	162.76	32412	
2009-12	171.54	22062	
2010-03	161.3	20228	
2010-06	134.31	14910	
2010-09	165.28	23684	
2010-12	194.22	17134	
2011-03	181.3	16874	
2011-06	206.63	23493	
2011-09	199.86	23337	
2011-12	199.68	22720	
2012-03	202.2	25903	
2012-06	239.69	26711	
2012-09	237.54	25671	
2012-12	206.9	20818	
2013-03	174.17	15147	
2013-06	193.92	19572	
2013-09	145.59	13775	
2013-12	132.38	14172	
2014-03	162.68	18105	
2014-06	151.65	20194	
2014-09	161.42	21565	
2014-12	178.37	26372	
2015-03	192.49	28239	
2015-06	256.42	26681	
2015-09	195.21	26802	
2015-12	217.9	31477	
2016-03	233.89	31598	
2016-06	277.34	29772	
2016-09	299.45	23508	
2016-12	327.18	24135	
2017-03	375.6	18465	
2017-06	466.82	15572	
2017-09	495.49	19634	
2017-12	661.08	14782	
2018-03	722.21	12634	
2018-06	764.86	14272	
2018-09	670.43	14125	
2018-12	584.22	11669	
2019-03	780.53	15587	
2019-06	929.21	14275	
2019-09	1138.11	14105	
2019-12	1151.94	12984	
2020-03	1089.24	12456	
2020-06	1423.5	12725	
2020-09	1707.59	10994	
2020-12	1837.58	11561	
2021-03	2023.66	9200	
2021-06	2151.94	8587	
2021-09	1685.65	7167	
2021-12	2063.03	8182	
2022-03	1750.51	7607	
2022-06	1911.47	8603	
2022-09	1859.07	8650	
2022-12	1726.02	7499	
2023-03	1779.76	8043	
2023-06	1703.72	7766	
2023-09	1827.22	8373	
2023-12	1688.78	7772	
2024-03	1701.58	7802	
2024-06	1546.93	6306	
2024-09	1395.33	6232	
