month	ct_avg_Tdx收盘价	ct_avg_noise_avg_Tdx收盘价
2007-01	2340.6	99.11	
2007-02	2474.01	95.59	
2007-03	2649.24	98.7	
2007-04	3204.05	99.83	
2007-05	3833.9	99.41	
2007-06	3946.9	94.64	
2007-07	3942.45	87.17	
2007-08	4872.08	99.38	
2007-09	5399.85	98.12	
2007-10	5632.61	95.24	
2007-11	5037.39	73.46	
2007-12	5048.02	65.89	
2008-01	5267.22	73.21	
2008-02	4777.96	35.59	
2008-03	4177.58	-1.53	
2008-04	3622.77	-29.25	
2008-05	3805.35	-34.29	
2008-06	3090.41	-58.21	
2008-07	2865.53	-71.89	
2008-08	2496	-89.12	
2008-09	2140.52	-92.39	
2008-10	1862.64	-94.29	
2008-11	1817.6	-89.46	
2008-12	1958.74	-79.04	
2009-01	1959.81	-73.93	
2009-02	2275.3	-42.41	
2009-03	2326.86	-26.05	
2009-04	2600.42	7.65	
2009-05	2770.31	26.69	
2009-06	3012.63	45.21	
2009-07	3501.06	59.94	
2009-08	3335.07	60.88	
2009-09	3118.08	46.67	
2009-10	3290.31	57.37	
2009-11	3529.73	82.31	
2009-12	3523.34	79.43	
2010-01	3417	69.55	
2010-02	3210.52	33.33	
2010-03	3283.26	23.99	
2010-04	3271.35	20.24	
2010-05	2837.48	-35.8	
2010-06	2726.09	-59.59	
2010-07	2685.97	-65.18	
2010-08	2887.03	-51.46	
2010-09	2915.11	-36.75	
2010-10	3317.5	5.13	
2010-11	3311.27	31.57	
2010-12	3169.6	34.32	
2011-01	3061.81	11.56	
2011-02	3180.72	26.31	
2011-03	3257.64	55.28	
2011-04	3295.75	72.37	
2011-05	3084.8	23.13	
2011-06	2970.95	-29.68	
2011-07	3070.26	-31.97	
2011-08	2869.73	-66.15	
2011-09	2706.31	-85.63	
2011-10	2616.03	-93.3	
2011-11	2666.24	-86.69	
2011-12	2416.83	-99.02	
2012-01	2404.85	-90.24	
2012-02	2546.27	-71.87	
2012-03	2593.83	-54.3	
2012-04	2573.64	-54.73	
2012-05	2636.58	-24.84	
2012-06	2531.65	-40.45	
2012-07	2407.63	-72	
2012-08	2316.67	-86.76	
2012-09	2251.54	-90.09	
2012-10	2295.27	-78.57	
2012-11	2211.21	-90.5	
2012-12	2328.19	-68.79	
2013-01	2584.88	-7.28	
2013-02	2689.59	21.79	
2013-03	2576.22	19.9	
2013-04	2477.48	13.29	
2013-05	2565.25	31.66	
2013-06	2369.77	9.24	
2013-07	2231.37	-41.07	
2013-08	2307.95	-44.24	
2013-09	2420.61	-21.33	
2013-10	2423.22	-10.42	
2013-11	2375.87	-31.21	
2013-12	2370.87	-22.93	
2014-01	2224.05	-77.13	
2014-02	2247.21	-78.24	
2014-03	2147.06	-91.24	
