month	ct_avg_Tdx收盘价	ct_avg_前复权价格	deviate_avg_100_ct_avg_Tdx收盘价	ct_avg_noise_avg_Tdx收盘价	deviate_avg_100_ct_avg_前复权价格	ct_avg_noise_avg_前复权价格
2018-03	55.69	6.98	0.56	62.46	1.87	97.4	
2018-04	53.58	6.71	0.49	57.19	1.71	83.73	
2018-05	61.44	7.7	0.69	80.03	2.02	97.6	
2018-06	66.23	8.32	0.8	91.34	2.18	97.01	
2018-07	68.73	8.68	0.84	91.68	2.23	93.63	
2018-08	62.57	7.9	0.66	73.14	1.86	74.11	
2018-09	63.14	7.97	0.65	62.69	1.82	64.52	
2018-10	57.32	7.24	0.48	40.08	1.51	42.26	
2018-11	55.3	6.98	0.42	2.15	1.37	3.69	
2018-12	59.38	7.5	0.51	10.62	1.49	11.65	
2019-01	58.37	7.37	0.47	4.95	1.4	6.17	
2019-02	61.13	7.72	0.52	9.82	1.47	10.18	
2019-03	62.99	7.95	0.56	41.5	1.49	43.11	
2019-04	74.99	9.47	0.83	74.49	1.9	75.55	
2019-05	76.32	9.64	0.84	76.47	1.88	77.86	
2019-06	80.92	10.23	0.93	86.56	1.97	86.75	
2019-07	87.38	11.1	1.05	94.06	2.14	94.26	
2019-08	90.55	11.51	1.1	96.02	2.17	96.02	
2019-09	93.33	11.86	1.13	93.79	2.18	93.88	
2019-10	93.43	11.87	1.1	91.17	2.09	91.17	
2019-11	87.08	11.06	0.93	60.25	1.81	60.59	
2019-12	86.92	11.04	0.9	47.93	1.74	48.09	
2020-01	89.27	11.34	0.93	59.1	1.75	59.32	
2020-02	80.34	10.21	0.71	3.17	1.43	3.44	
2020-03	76.75	9.75	0.62	-22.44	1.27	-21.71	
2020-04	80.69	10.25	0.68	-23.55	1.34	-23.13	
2020-05	90.89	11.55	0.87	21.43	1.58	22.22	
2020-06	118.36	15.04	1.39	57.63	2.26	57.81	
2020-07	198.04	25.22	2.87	96.35	4.2	96.39	
2020-08	211.08	26.93	2.98	90.73	4.28	90.94	
2020-09	214.88	27.42	2.91	93.26	4.12	93.34	
2020-10	199.95	25.51	2.53	76.23	3.56	76.17	
2020-11	190.86	24.35	2.27	61.22	3.18	61.31	
2020-12	225.75	28.81	2.75	76.01	3.72	76.32	
2021-01	290.38	37.05	3.62	96.03	4.74	96.07	
2021-02	341.65	43.6	4.18	97.74	5.35	97.74	
2021-03	305.8	39.02	3.45	84.78	4.39	84.74	
2021-04	301.71	38.5	3.22	78.57	4.06	78.61	
2021-05	317.72	40.54	3.27	81.65	4.07	81.55	
2021-06	304.92	38.95	2.95	73.64	3.65	73.89	
2021-07	275.62	35.29	2.46	35.39	3.05	35.88	
2021-08	246.95	31.62	2.02	-5.44	2.51	-4.79	
2021-09	245.42	31.43	1.92	-21.65	2.38	-21.34	
2021-10	265.42	33.99	2.07	-12.39	2.53	-12.05	
2021-11	224.29	28.72	1.54	-44.24	1.9	-43.95	
2021-12	217.11	27.8	1.41	-53.49	1.74	-53.22	
2022-01	203.68	26.08	1.22	-73.73	1.51	-72.89	
2022-02	215.84	27.64	1.3	-66.85	1.6	-66.74	
2022-03	180.57	22.78	0.9	-89.29	1.1	-90.3	
2022-04	175.07	22.42	0.82	-85.62	1.03	-84.45	
2022-05	169.88	21.75	0.74	-90.41	0.93	-90.74	
2022-06	193.98	24.84	0.95	-67.01	1.16	-64.07	
2022-07	212.89	27.37	1.1	-31.5	1.33	-26.02	
2022-08	195.27	25.19	0.9	-41.5	1.11	-31.87	
2022-09	190.02	24.51	0.82	-56.59	1.01	-45.88	
2022-10	177.42	22.89	0.68	-68.86	0.85	-60.05	
2022-11	187.93	24.24	0.75	-60.88	0.92	-55.15	
2022-12	214.92	27.72	0.97	0.65	1.15	8.89	
2023-01	225.29	29.06	1.03	36.55	1.21	42.47	
2023-02	204.31	26.36	0.81	34.28	0.97	40.09	
2023-03	186.75	24.09	0.63	-9.7	0.77	-6.64	
2023-04	173.33	22.36	0.5	-39.43	0.62	-37.78	
2023-05	138.4	17.85	0.19	-63.48	0.28	-60.76	
2023-06	120.06	15.49	0.02	-92.37	0.1	-89.87	
2023-07	116.25	15.03	-0.02	-94.05	0.06	-93.79	
2023-08	117.32	15.24	-0.01	-86.84	0.06	-85.79	
2023-09	109.2	14.19	-0.08	-96.34	-0.02	-95.76	
2023-10	94.94	12.33	-0.21	-99.26	-0.15	-99.26	
2023-11	93.78	12.18	-0.22	-93.42	-0.17	-93.42	
2023-12	81.04	10.53	-0.33	-98.13	-0.28	-98.13	
2024-01	81.5	10.59	-0.32	-88.15	-0.28	-88.03	
2024-02	84.09	10.92	-0.3	-79.47	-0.26	-79.53	
2024-03	85.85	11.15	-0.29	-69.34	-0.25	-69.43	
2024-04	77.4	10.05	-0.36	-84.73	-0.33	-84.6	
2024-05	74.44	9.67	-0.39	-90.89	-0.36	-90.85	
2024-06	68.29	8.99	-0.44	-97.23	-0.4	-97.13	
2024-07	66.31	8.82	-0.46	-91.3	-0.42	-90.95	
2024-08	63.36	8.43	-0.48	-95.86	-0.45	-95.86	
2024-09	58.51	7.78	-0.52	-96.15	-0.49	-96.01	
2024-10	70.33	9.35	-0.43	-62	-0.39	-59.82	
2024-11	71.08	9.45	-0.42	-42.64	-0.39	-39.03	
2024-12	70.23	9.34	-0.43	-31.25	-0.4	-26.38	
2025-01	61.67	8.2	-0.5	-63.27	-0.47	-59.58	
