month	ct_avg_前复权价格	deviate_avg_100_ct_avg_前复权价格
2018-01	5.96	1.58	
2018-02	6.37	1.69	
2018-03	6.98	1.87	
2018-04	6.71	1.71	
2018-05	7.7	2.02	
2018-06	8.32	2.18	
2018-07	8.68	2.23	
2018-08	7.9	1.86	
2018-09	7.97	1.82	
2018-10	7.24	1.51	
2018-11	6.98	1.37	
2018-12	7.5	1.49	
2019-01	7.37	1.4	
2019-02	7.72	1.47	
2019-03	7.95	1.49	
2019-04	9.47	1.9	
2019-05	9.64	1.88	
2019-06	10.23	1.97	
2019-07	11.1	2.14	
2019-08	11.51	2.17	
2019-09	11.86	2.18	
2019-10	11.87	2.09	
2019-11	11.06	1.81	
2019-12	11.04	1.74	
2020-01	11.34	1.75	
2020-02	10.21	1.43	
2020-03	9.75	1.27	
2020-04	10.25	1.34	
2020-05	11.55	1.58	
2020-06	15.04	2.26	
2020-07	25.22	4.2	
2020-08	26.93	4.28	
2020-09	27.42	4.12	
2020-10	25.51	3.56	
2020-11	24.35	3.18	
2020-12	28.81	3.72	
2021-01	37.05	4.74	
2021-02	43.6	5.35	
2021-03	39.02	4.39	
2021-04	38.5	4.06	
2021-05	40.54	4.07	
2021-06	38.95	3.65	
2021-07	35.29	3.05	
2021-08	31.62	2.51	
2021-09	31.43	2.38	
2021-10	33.99	2.53	
2021-11	28.72	1.9	
2021-12	27.8	1.74	
2022-01	26.08	1.51	
2022-02	27.64	1.6	
2022-03	22.78	1.1	
2022-04	22.42	1.03	
2022-05	21.75	0.93	
2022-06	24.84	1.16	
2022-07	27.37	1.33	
2022-08	25.19	1.11	
2022-09	24.51	1.01	
2022-10	22.89	0.85	
2022-11	24.24	0.92	
2022-12	27.72	1.15	
2023-01	29.06	1.21	
2023-02	26.36	0.97	
2023-03	24.09	0.77	
2023-04	22.36	0.62	
2023-05	17.85	0.28	
2023-06	15.49	0.1	
2023-07	15.03	0.06	
2023-08	15.24	0.06	
2023-09	14.19	-0.02	
2023-10	12.33	-0.15	
2023-11	12.18	-0.17	
2023-12	10.53	-0.28	
2024-01	10.59	-0.28	
2024-02	10.92	-0.26	
2024-03	11.15	-0.25	
2024-04	10.05	-0.33	
2024-05	9.67	-0.36	
2024-06	8.99	-0.4	
2024-07	8.82	-0.42	
2024-08	8.43	-0.45	
2024-09	7.78	-0.49	
2024-10	9.35	-0.39	
2024-11	9.45	-0.39	
2024-12	9.34	-0.4	
2025-01	8.2	-0.47	
