month	ct_avg_Tdx收盘价	ct_avg_noise_avg_Tdx收盘价
2009-11	13.69	26.56	
2009-12	13.56	13.35	
2010-01	13.6	10.31	
2010-02	12.88	-36.13	
2010-03	12.84	-50	
2010-04	12.6	-59.95	
2010-05	11.08	-82.8	
2010-06	10.62	-89	
2010-07	10.44	-89.49	
2010-08	10.44	-88.11	
2010-09	10.16	-96.48	
2010-10	11.22	-61.33	
2010-11	11.56	-26.99	
2010-12	11.42	-15.37	
2011-01	11.26	-16.03	
2011-02	11.57	15.12	
2011-03	11.79	31.99	
2011-04	11.95	44.93	
2011-05	11.09	7.05	
2011-06	10.79	-27.55	
2011-07	10.76	-46.34	
2011-08	10.02	-68.17	
2011-09	9.72	-79.68	
2011-10	9.85	-79.7	
2011-11	9.91	-77.23	
2011-12	9.67	-89.73	
2012-01	10.1	-59.05	
2012-02	10.28	-27.9	
2012-03	10.19	-17.65	
2012-04	9.81	-53.73	
2012-05	9.69	-58.12	
2012-06	9.18	-78.26	
2012-07	8.95	-93.87	
2012-08	8.93	-92.08	
2012-09	8.79	-95.13	
2012-10	8.83	-87.2	
2012-11	8.63	-97.48	
2012-12	8.81	-75.72	
2013-01	9.05	-40.36	
2013-02	9.18	-12.62	
2013-03	8.87	-32.61	
2013-04	8.58	-64.68	
2013-05	8.54	-72.32	
2013-06	7.99	-89.44	
2013-07	8.02	-88.86	
2013-08	8.01	-88.69	
2013-09	7.97	-86.33	
2013-10	7.77	-97.12	
2013-11	7.85	-84.61	
2013-12	7.91	-67.86	
2014-01	7.62	-94.05	
2014-02	7.61	-91.96	
2014-03	7.64	-84.14	
2014-04	7.61	-85.42	
2014-05	7.6	-82.95	
2014-06	7.54	-89.91	
2014-07	7.61	-81.25	
2014-08	7.94	-2.55	
2014-09	7.95	26.02	
2014-10	7.71	3.03	
2014-11	7.84	23.21	
2014-12	9.64	78.03	
2015-01	12.13	93.97	
2015-02	11.22	85.95	
2015-03	11.31	84.05	
2015-04	12.91	96.3	
2015-05	12.53	86.88	
2015-06	12.16	77.89	
2015-07	12.65	75.39	
2015-08	10.23	25.64	
2015-09	8.6	-25.54	
2015-10	8.79	-37.29	
2015-11	8.92	-44.39	
2015-12	8.46	-68.25	
2016-01	7.59	-85.04	
2016-02	7.34	-87.86	
2016-03	7.71	-75.23	
2016-04	7.62	-79.6	
2016-05	7.26	-93.28	
2016-06	7.23	-91.29	
2016-07	7.3	-78.1	
2016-08	7.36	-69.53	
2016-09	7.33	-61.7	
2016-10	7.34	-62.33	
2016-11	7.45	-36.93	
2016-12	7.8	13.6	
2017-01	8.42	43.7	
2017-02	8.38	46.58	
2017-03	7.99	40.53	
2017-04	7.91	36.36	
2017-05	7.65	0.04	
2017-06	7.71	-10.07	
2017-07	7.97	13.56	
2017-08	8.06	45.11	
2017-09	8.04	60.46	
2017-10	8.12	64.34	
2017-11	8.32	81.25	
2017-12	8.04	48.13	
2018-01	8.84	82.51	
2018-02	8.41	71.55	
2018-03	7.93	23.86	
2018-04	7.61	-10.02	
2018-05	8.02	2.35	
2018-06	7.68	-31.65	
2018-07	7.52	-60.27	
2018-08	7.99	-29.62	
2018-09	8.58	18.56	
2018-10	8.65	37.95	
2018-11	7.92	10.15	
2018-12	7.53	-36.61	
2019-01	7.3	-61.81	
2019-02	7.58	-58.21	
2019-03	7.74	-50	
2019-04	7.64	-48.64	
2019-05	7.22	-72.01	
2019-06	7.02	-84.12	
2019-07	6.65	-96.51	
2019-08	6.17	-98.94	
2019-09	6.27	-87.1	
2019-10	6.07	-97.17	
2019-11	5.67	-98.34	
2019-12	5.71	-87.7	
2020-01	5.93	-72.88	
2020-02	5.26	-93.39	
2020-03	4.98	-99.07	
2020-04	4.54	-99.36	
2020-05	4.4	-98.11	
2020-06	4.28	-98.04	
2020-07	4.52	-77.76	
2020-08	4.48	-71.26	
2020-09	4.23	-90.46	
2020-10	4.11	-96.88	
2020-11	4.22	-79.55	
2020-12	4.2	-81.68	
2021-01	4.23	-70.13	
2021-02	4.25	-68.63	
2021-03	4.37	-16.23	
2021-04	4.24	-37.5	
2021-05	4.65	18.65	
2021-06	5.09	52.72	
2021-07	4.88	57.18	
2021-08	4.59	36.32	
2021-09	5.62	76.7	
2021-10	5.86	85.43	
2021-11	4.9	55.2	
2021-12	4.93	42.16	
2022-01	5.24	61.37	
2022-02	5.67	83.98	
2022-03	5.65	83.87	
2022-04	5.39	66.54	
2022-05	5.29	43.47	
2022-06	5.6	73.09	
2022-07	5.19	23.64	
2022-08	5.22	4.27	
2022-09	5.37	27.21	
2022-10	5.13	-26.28	
2022-11	5.04	-39.57	
2022-12	5.09	-47.04	
2023-01	5.06	-58.98	
2023-02	5.19	-26.79	
2023-03	5.63	25.08	
2023-04	6.96	69.83	
2023-05	7.62	87.95	
2023-06	7.61	91.21	
2023-07	7.92	95.11	
2023-08	7.74	82.65	
2023-09	8.1	93.3	
2023-10	7.62	68.75	
2023-11	7.12	30.76	
2023-12	6.9	2.47	
2024-01	7.51	14.98	
2024-02	8.58	56.19	
2024-03	9.05	74.83	
2024-04	10.41	95.85	
2024-05	10.09	87.41	
2024-06	9.93	78.71	
2024-07	10.02	81.75	
2024-08	8.86	37.05	
2024-09	8.2	3.24	
2024-10	8.49	-11.16	
2024-11	8.12	-33.8	
2024-12	8.53	-21.31	
2025-01	8.7	-5.85	
2025-02	8.15	-27.68	
