month	ct_avg_Tdx收盘价	股东人数
2008-05	35.05	12430	
2008-06	33.5	2771	
2008-09	18.65	3778	
2008-12	22.32	3592	
2009-03	28.26	4545	
2009-06	21.47	5721	
2009-09	34.1	10371	
2009-12	35.45	15758	
2010-03	36.53	9415	
2010-06	39.8	6563	
2010-09	52.3	4767	
2010-12	79.34	5261	
2011-03	49.55	17400	
2011-06	37.67	16950	
2011-09	34.1	18108	
2011-12	34.94	17004	
2012-03	39.52	17169	
2012-06	23.02	19997	
2012-09	28.39	19756	
2012-12	26.97	17125	
2013-03	34.09	17117	
2013-06	45.4	23555	
2013-09	47.37	38345	
2013-12	47.07	32407	
2014-03	47.19	30155	
2014-06	25.2	43739	
2014-09	28.44	44239	
2014-12	29.3	49168	
2015-03	45.47	46586	
2015-06	47.08	101263	
2015-09	27.38	100466	
2015-12	36.62	107907	
2016-03	27.32	119279	
2016-06	31.96	118068	
2016-09	29.27	121412	
2016-12	27.83	127196	
2017-02	29.9	124178	
2017-03	34.03	132620	
2017-06	32.93	162821	
2017-09	55.15	218430	
2017-12	61.8	234628	
2018-03	59.06	236246	
2018-06	34.26	273309	
2018-09	29.92	280059	
2018-12	24.4	272873	
2019-03	36.84	269854	
2019-06	30.45	260399	
2019-09	33.98	255311	
2019-12	33.34	252211	
2020-03	38.08	291872	
2020-06	34.73	284275	
2020-09	35.49	285833	
2020-12	38.59	239878	
2021-03	46.98	236149	
2021-06	61.99	203903	
2021-09	51.75	239866	
2021-12	52.64	237966	
2022-03	47.49	222631	
2022-06	39.68	241398	
2022-09	35.42	243465	
2022-12	33.27	253951	
2023-03	52.71	208725	
2023-06	70.47	234612	
2023-09	49.97	300826	
2023-12	47.16	314305	
2024-03	50.62	320017	
2024-06	42.61	351810	
2024-09	35.38	359387	
