month	ct_avg_Tdx收盘价	人均持股
2010-08	83.05	0	
2010-09	75.08	981	
2010-12	58.92	1253	
2011-03	54.69	1317	
2011-06	30.05	1948	
2011-09	39.05	1902	
2011-12	30.76	2083	
2012-03	31.29	2023	
2012-06	32.76	2030	
2012-09	29.99	2144	
2012-12	27.83	2039	
2013-03	36.7	2493	
2013-06	38.87	2693	
2013-09	34.96	3376	
2013-12	30.45	3641	
2014-03	48.77	5178	
2014-09	57.24	5194	
2014-12	45.87	4649	
2015-03	55.46	8914	
2015-06	79.53	8406	
2015-09	58.89	8758	
2015-12	148.27	4997	
2016-03	136.49	4503	
2016-06	44.27	4564	
2016-09	38.18	6894	
2016-12	35.46	7079	
2017-03	39.23	8311	
2017-04	47.94	8755	
2017-06	49.23	10070	
2017-07	61.6	10029	
2017-08	65.65	10036.5	
2017-09	73.32	8130	
2017-10	69.74	8025	
2017-11	69.44	7351	
2017-12	58.14	7595.67	
2018-01	53.27	8022	
2018-03	60.33	8874	
2018-04	53.9	8497	
2018-05	58	9183.5	
2018-06	48.81	8790.5	
2018-07	48.78	8204	
2018-08	39.75	8235.33	
2018-09	35.94	8057.33	
2018-10	30.13	7763	
2018-12	32.66	7364	
2019-02	32.98	7496.5	
2019-03	37.17	7691.5	
2019-04	35.09	7781	
2019-05	28	7487	
2019-06	26	7585.5	
2019-07	25.35	7596	
2019-08	23.64	7536	
2019-09	25.41	7503	
2019-10	25.9	7817.5	
2019-12	28.62	7914	
2020-01	32.16	7609	
2020-02	32.69	7588	
2020-03	26.96	7270.33	
2020-04	19.29	5665.67	
2020-05	17.58	5775.33	
2020-06	23.95	7079.33	
2020-07	26.32	8395.67	
2020-08	24.74	7563	
2020-09	20.99	7725	
2020-10	20.98	7567	
2020-11	24.14	9542.33	
2020-12	32.48	9531.5	
2021-01	57.8	7519	
2021-02	51.77	6403.5	
2021-03	40.24	6562	
2021-04	39.53	6341	
2021-05	52.05	6157	
2021-06	56.37	6765.33	
2021-07	78.67	7712.5	
2021-08	112.19	6589	
2021-09	113.76	5656	
2021-10	97.51	4898	
2021-11	104.52	5595	
2021-12	107.15	5952.33	
2022-01	90.43	4691.33	
2022-02	91.12	5080	
2022-03	86.85	4448.5	
2022-04	72.15	4658	
2022-05	88.27	5376.33	
2022-06	114.33	6818.67	
2022-07	127.83	6763.67	
2022-08	115.94	5700.33	
2022-09	108.71	1097950.67	
2022-10	96.99	5233	
2022-11	96.5	5048.33	
2022-12	85.02	895353.25	
2023-01	86.9	4791.67	
2023-02	87.89	4527.33	
2023-03	77.41	1246198.33	
2023-04	77.49	4200.33	
2023-05	76.3	4387.33	
2023-06	73.56	1192247.67	
2023-07	68.17	4331.5	
2023-08	61.62	4372.33	
2023-09	56.69	1786142.5	
2023-10	54.94	4434.33	
2023-11	53.19	4393	
2023-12	53.39	1192338.33	
2024-01	55.15	4617	
2024-02	46.39	4699	
2024-03	51.16	876614.75	
2024-04	46.68	4855.33	
2024-05	38.17	4781.67	
2024-06	32.72	1143033.67	
2024-07	28.73	5080.33	
2024-08	26.89	5161	
2024-09	27.05	1748392.5	
2024-10	34.92	4438.33	
2024-11	39.06	4713.33	
2024-12	35.72	4901	
2025-01	32.16	5074.67	
