month	ct_avg_Tdx收盘价	人均持股
2001-12	5.75	2565	
2002-06	5.2	2774	
2002-09	5.25	2802	
2002-12	4.66	2886	
2003-03	4.81	2956	
2003-06	5.05	2826	
2003-09	4.44	2753	
2003-12	5.1	2811	
2004-03	6.02	2761	
2004-06	4.43	2824	
2004-09	4.54	2832	
2004-12	4.36	2873	
2005-03	4.31	2955	
2005-06	3.94	3051	
2005-09	4.55	3830	
2005-12	2.07	7978	
2006-03	2.58	11374	
2006-06	2.47	9540	
2006-09	2.23	9733	
2006-12	2.74	9695	
2007-03	5.41	7285	
2007-06	7.15	4722	
2007-09	9.04	3961	
2007-12	7.53	3537	
2008-03	6.87	3621	
2008-06	4.5	3727	
2008-09	2.97	3804	
2008-12	2.88	3833	
2009-03	3.38	3992	
2009-06	3.85	4173	
2009-09	4.22	4180	
2009-12	4.71	3835	
2010-03	4.19	3958	
2010-06	3.31	4016	
2010-09	3.4	4179	
2010-12	4.04	4474	
2011-03	6.55	5279	
2011-06	8.03	13069	
2011-09	6.24	13081	
2011-12	4.07	13041	
2012-01	4.59	13178	
2012-03	5.82	13704	
2012-06	5.8	13818	
2012-09	5.09	14232	
2012-12	5.1	14613	
2013-03	5.02	14840	
2013-06	4.42	15058	
2013-09	3.99	15346	
2013-12	4.31	15771	
2014-03	4.12	19957	
2014-06	3.63	19909	
2014-09	4.98	37371	
2014-12	4.06	33220	
2015-03	5.72	35222	
2015-06	6.42	21982	
2015-09	3.85	26635	
2015-12	3.72	30102	
2016-03	2.97	30174	
2016-06	2.88	31319	
2016-09	2.82	32039	
2016-12	2.88	32345	
2017-03	3.08	33964	
2017-06	2.18	48022	
2017-09	2.78	43578	
2017-12	2.53	45583	
2018-03	2.27	45420	
2018-06	1.63	57874	
2018-09	1.51	56427	
2018-12	1.54	56170	
2019-03	1.89	52398	
2019-06	1.72	51805	
2019-09	1.51	53052	
2019-12	1.3	53057	
2020-03	1.17	53487	
2020-06	1.09	53874	
2020-09	1.17	54989	
2020-12	1.18	56656	
2021-03	1.77	42536	
2021-06	1.59	44146	
2021-09	3.58	33421	
2021-12	2.93	34199	
2022-03	2.39	33046	
2022-06	2.25	33935	
2022-09	1.97	34590	
2022-12	1.97	36199	
2023-03	1.95	37288	
2023-06	1.81	38546	
2023-09	1.77	39327	
2023-12	1.48	39327	
2024-01	1.43	39661	
2024-03	1.57	40135	
2024-06	1.42	41679	
2024-08	1.44	42595	
2024-09	1.44	43448	
2024-11	1.99	37561	
2025-01	1.8	42464	
