month	ct_avg_Tdx收盘价	deviate_avg_100_ct_avg_Tdx收盘价
2004-06	11.9	-0.4	
2004-07	10.11	-0.49	
2004-08	9.58	-0.52	
2004-09	10.7	-0.46	
2004-10	12.07	-0.39	
2004-11	11.31	-0.43	
2004-12	10.21	-0.48	
2005-01	9.68	-0.51	
2005-02	10.98	-0.44	
2005-03	12.51	-0.36	
2005-04	13.64	-0.3	
2005-05	13.2	-0.32	
2005-06	13.5	-0.3	
2005-07	13.43	-0.3	
2005-08	13.32	-0.31	
2005-09	13.16	-0.31	
2005-10	14.23	-0.25	
2005-11	14.19	-0.25	
2005-12	14.07	-0.26	
2006-01	15.59	-0.18	
2006-02	18.06	-0.04	
2006-03	17.55	-0.07	
2006-04	17.1	-0.09	
2006-05	19.26	0.03	
2006-06	22.36	0.19	
2006-07	22.33	0.19	
2006-08	19.75	0.05	
2006-09	20.06	0.07	
2006-10	20.08	0.07	
2006-11	20.19	0.08	
2006-12	22.41	0.2	
2007-01	28.45	0.51	
2007-02	27.75	0.47	
2007-03	25.99	0.37	
2007-04	28.26	0.49	
2007-05	33.64	0.76	
2007-06	33.37	0.73	
2007-07	30.28	0.56	
2007-08	33.2	0.7	
2007-09	34.1	0.73	
2007-10	32.81	0.66	
2007-11	27.03	0.37	
2007-12	28.19	0.44	
2008-01	30.19	0.53	
2008-02	24.59	0.25	
2008-03	22.35	0.14	
2008-04	19.94	0.02	
2008-05	19.93	0.02	
2008-06	15.86	-0.19	
2008-07	17.43	-0.1	
2008-08	15.6	-0.2	
2008-09	12.96	-0.33	
2008-10	7.56	-0.61	
2008-11	7.62	-0.6	
2008-12	8.72	-0.54	
2009-01	8.73	-0.53	
2009-02	10.89	-0.42	
2009-03	11.96	-0.35	
2009-04	13	-0.29	
2009-05	15.04	-0.18	
2009-06	15.25	-0.16	
2009-07	16.03	-0.12	
2009-08	16.57	-0.08	
2009-09	18.64	0.04	
2009-10	21.31	0.19	
2009-11	26.67	0.48	
2009-12	26.69	0.48	
2010-01	29.35	0.62	
2010-02	29.68	0.63	
2010-03	30.1	0.64	
2010-04	34.46	0.87	
