month	ct_avg_Tdx收盘价	人均持股
2003-09	11.93	2730	
2003-12	14.99	3915	
2004-03	15	3158	
2004-06	12.22	3218	
2004-09	12.07	3734	
2004-12	12.21	3804	
2005-03	11.72	4221	
2005-06	8.96	3889	
2005-09	9.57	3972	
2005-12	11.2	5087	
2006-03	17.23	5700	
2006-06	27.8	6092	
2006-09	26.69	5518	
2006-12	32.02	6393	
2007-03	43.12	6988	
2007-06	68.92	10090	
2007-09	172.45	5338	
2007-12	146.14	5195	
2008-03	184.56	5366	
2008-06	50.57	3577	
2008-09	31.96	2736	
2008-12	45.46	3650	
2009-03	73.34	2755	
2009-06	54.08	2370	
2009-09	61.1	2108	
2009-12	82.16	2793	
2010-03	68.96	2236	
2010-06	39.1	2956	
2010-09	45.62	3492	
2010-12	53.96	2575	
2011-03	49.89	2964	
2011-06	45.05	2801	
2011-09	44.24	3100	
2011-12	31.97	2954	
2012-03	34.78	5561	
2012-06	35.38	5717	
2012-09	39.01	6621	
2012-12	36.52	6392	
2013-03	33.91	5635	
2013-09	23.22	5448	
2013-12	18.79	5530	
2014-03	17.79	5455	
2014-06	15.46	5634	
2014-12	20.02	6292	
2015-03	25.8	6734	
2015-06	29.92	8500	
2015-09	17.15	8942	
2015-12	20.93	9749	
2016-03	27.05	9741	
2016-06	35.01	10551	
2016-09	40.36	8946	
2016-12	36.87	7127	
2017-02	37.56	7886	
2017-03	36	7484	
2017-06	29.04	7378	
2017-09	32.58	7964	
2017-12	30.17	8470	
2018-03	27.62	8180	
2018-06	26.19	8392	
