month	ct_avg_Tdx收盘价	ct_avg_前复权价格	deviate_avg_100_ct_avg_Tdx收盘价	ct_avg_noise_avg_Tdx收盘价	deviate_avg_100_ct_avg_前复权价格	ct_avg_noise_avg_前复权价格
2013-11	10.51	3.74	-0.39	-18.66	0.14	-2.89	
2013-12	11.18	3.97	-0.35	-27.07	0.2	-9.13	
2014-01	10.66	3.79	-0.38	-47.58	0.14	-34.01	
2014-02	11.68	4.15	-0.32	-32.14	0.24	-12.39	
2014-03	12.36	4.39	-0.28	12.97	0.3	25.6	
2014-04	12.87	4.57	-0.25	46.05	0.34	48.09	
2014-05	13.06	4.64	-0.25	53.79	0.34	54.2	
2014-06	10.49	4.85	-0.4	-4.33	0.39	65.22	
2014-07	11.42	5.36	-0.34	-23.8	0.52	74.88	
2014-08	13.01	6.11	-0.25	29.8	0.71	85.03	
2014-09	14.71	6.91	-0.16	72.75	0.9	96.47	
2014-10	14.38	6.64	-0.18	77.2	0.8	85.37	
2015-01	14.67	6.47	-0.17	81.48	0.68	61.96	
2015-02	15.01	7.05	-0.15	89.52	0.8	85.3	
2015-03	17.42	8.17	-0.02	98.78	1.05	95.98	
2015-04	19.19	11.06	0.07	84.95	1.72	96.43	
2015-05	12.26	12.06	-0.32	33.04	1.89	92.19	
2015-06	14.37	14.11	-0.2	38.34	2.28	90.77	
2015-07	9.66	8.8	-0.47	-15.13	1.01	53.26	
2015-08	9.09	8.57	-0.5	-35.08	0.93	35.63	
2015-09	6.83	6.44	-0.62	-59.69	0.44	-12.46	
2015-10	8.09	7.62	-0.55	-55.52	0.68	-9.19	
2015-11	9.43	8.9	-0.48	-52.38	0.93	4	
2015-12	9.88	9.32	-0.45	-44.45	1	18.75	
2016-01	7.58	7.15	-0.58	-70.36	0.52	-20.22	
2016-02	7.04	6.64	-0.61	-80.71	0.4	-47.14	
2016-03	6.89	6.5	-0.61	-83.7	0.36	-65.8	
2016-04	7.64	7.21	-0.57	-70.89	0.5	-61.34	
2016-05	8.1	7.66	-0.54	-52.47	0.59	-46.13	
2016-06	9.52	9.08	-0.45	-2.81	0.86	11.92	
2016-07	9.3	8.86	-0.46	9.61	0.8	25.51	
2016-08	9.54	9.09	-0.44	34.01	0.82	50.54	
2016-09	9.85	9.39	-0.41	47.19	0.86	65.27	
2016-10	10.94	10.43	-0.34	61.66	1.03	77.29	
2016-11	10.6	10.1	-0.36	58.16	0.94	75.28	
2016-12	10.73	10.23	-0.35	64.49	0.94	80.76	
2017-01	10.34	9.86	-0.37	51.74	0.84	67.86	
2017-02	10.78	10.28	-0.34	66.32	0.89	77.03	
2017-03	10.84	10.31	-0.34	77.08	0.86	82.03	
2017-04	12.32	10.87	-0.25	90.62	0.93	89.14	
2017-05	13.44	13.14	-0.19	93.44	1.29	97.86	
2017-06	14.97	14.7	-0.09	97.15	1.51	98.25	
2017-07	16.64	16.26	0	96.9	1.71	96.77	
2017-08	16.45	16.07	-0.01	89.17	1.62	89.05	
2017-09	16.94	16.55	0.02	91.79	1.64	91.67	
2017-10	17.07	16.68	0.03	86.24	1.6	86.08	
2017-11	17.45	17.06	0.05	88.6	1.6	88.51	
2017-12	18.15	17.73	0.09	91.37	1.64	91.41	
2018-01	19.95	19.5	0.2	97.16	1.84	97.2	
2018-02	19.19	18.75	0.15	85.89	1.67	85.89	
2018-03	19.46	19.02	0.16	85.63	1.65	85.63	
2018-04	17.15	16.76	0.02	36.56	1.29	36.21	
2018-05	17.49	17.09	0.05	20.86	1.29	20.13	
2018-06	17.84	17.59	0.07	15.63	1.32	20.27	
2018-07	16.47	16.23	-0.01	-19.24	1.11	-17.05	
2018-08	13.45	13.26	-0.19	-51.79	0.7	-51.28	
2018-09	12.4	12.27	-0.25	-64.8	0.56	-63.63	
2018-10	11.8	11.73	-0.28	-82.94	0.47	-81.85	
2018-11	12.68	12.61	-0.22	-74.27	0.57	-73.46	
2018-12	13.25	13.16	-0.17	-62.41	0.62	-61.83	
2019-01	13.29	13.21	-0.17	-52.6	0.61	-51.58	
2019-02	14.54	14.45	-0.08	-24.23	0.74	-22.92	
2019-03	15.99	15.89	0.02	9.65	0.89	11.78	
2019-04	16.62	16.52	0.07	36.69	0.94	38.1	
2019-05	11.33	13.97	-0.26	-20.67	0.62	1.61	
2019-06	10.39	13.66	-0.31	-55.31	0.57	-26.36	
2019-07	11	14.47	-0.26	-58.15	0.65	1.44	
2019-08	10.5	13.81	-0.29	-75.04	0.56	-26.34	
2019-09	12.83	16.87	-0.11	-35.89	0.88	44.02	
2019-10	13.72	18.04	-0.04	5.9	0.98	75.59	
2019-11	14.66	19.28	0.04	27.81	1.09	86.9	
2019-12	15.96	20.99	0.15	46.43	1.24	93.14	
2020-01	19.49	25.63	0.42	64.4	1.68	99.44	
2020-02	21.63	28.45	0.58	71.16	1.9	96.7	
2020-03	19.21	25.26	0.42	66.56	1.52	79.63	
2020-04	18.68	24.57	0.39	64.71	1.4	69.47	
2020-05	22.4	29.46	0.67	87.6	1.81	89.19	
2020-06	20.22	33.87	0.52	74.33	2.14	96.74	
2020-07	23.24	39.99	0.74	87.77	2.6	94.95	
2020-08	22.38	38.51	0.68	81.29	2.36	85.12	
2020-09	21.72	37.46	0.64	66.92	2.17	77.15	
2020-10	23.18	40.07	0.74	84.49	2.3	88.95	
2020-11	24.98	43.19	0.85	91.37	2.44	92.05	
2020-12	23.41	40.47	0.72	74.15	2.13	76.16	
2021-01	25.55	44.18	0.86	89.11	2.31	89.2	
2021-02	24.77	42.82	0.78	84.94	2.12	84.88	
2021-03	21.44	37.08	0.53	36.53	1.63	39.21	
2021-04	21.73	37.58	0.53	-0.59	1.61	8.67	
2021-05	21.05	36.74	0.47	-21.28	1.49	-11.26	
2021-06	21.84	38.23	0.51	-19.52	1.53	-9.44	
2021-07	22.35	39.12	0.54	-2.11	1.53	7.31	
2021-08	23.96	41.93	0.63	15.71	1.65	25.69	
2021-09	24.23	42.39	0.63	39.64	1.61	50.31	
2021-10	23.85	41.74	0.59	46.93	1.52	54.35	
2021-11	23.91	41.84	0.59	52.48	1.47	55.48	
2021-12	23.62	41.34	0.56	33.89	1.39	36.45	
2022-01	23.45	41.03	0.53	50.56	1.32	53.52	
2022-02	19.41	33.96	0.27	-30.8	0.89	-27.01	
2022-03	17.79	30.47	0.16	-57.92	0.67	-56.91	
2022-04	15.67	27.42	0.02	-80.83	0.48	-77.49	
2022-05	16.87	29.74	0.09	-79.98	0.59	-77.21	
2022-06	22.55	39.82	0.45	-43.79	1.08	-39.46	
2022-07	28.64	50.57	0.81	14.33	1.59	16.54	
2022-08	29.35	51.83	0.84	36.18	1.59	39.25	
2022-09	27.37	48.39	0.7	40.9	1.36	41.97	
2022-10	21.62	38.32	0.33	-0.28	0.84	4.63	
2022-11	22.79	40.38	0.4	-9.17	0.91	2.27	
2022-12	22.55	39.97	0.37	-20.74	0.86	-0.04	
2023-01	23.28	41.25	0.41	-20.09	0.89	-9.38	
2023-02	26.48	46.92	0.59	49.55	1.11	52.45	
2023-03	24.33	43.11	0.45	34.24	0.91	35.09	
2023-04	24	42.52	0.42	28.76	0.85	29.89	
2023-05	24.55	43.51	0.45	14.6	0.86	16.07	
2023-06	27.84	49.64	0.63	60.94	1.09	62.41	
2023-07	27.88	49.81	0.62	68.2	1.06	69.64	
2023-08	28.06	50.13	0.62	67.51	1.04	68.17	
2023-09	28.48	50.89	0.63	77.28	1.04	78.08	
2023-10	27.64	49.43	0.57	70.74	0.95	71.38	
2023-11	28.06	50.23	0.58	66.6	0.95	67.98	
2023-12	28.74	51.44	0.6	80.91	0.97	82.19	
2024-01	24.45	43.77	0.35	17.49	0.65	19.4	
2024-02	23.01	41.19	0.26	-32.08	0.53	-30.1	
2024-03	24.82	44.43	0.35	-33.42	0.63	-31.42	
2024-04	21.73	38.9	0.17	-62.86	0.41	-61.65	
2024-05	21.96	39.31	0.17	-72.72	0.41	-71.12	
2024-06	22.46	40.44	0.19	-69.88	0.44	-67.86	
2024-07	18.79	33.98	-0.01	-94.99	0.19	-93.63	
2024-08	16.7	30.2	-0.12	-98.74	0.05	-98.74	
2024-09	18.38	33.24	-0.04	-81.11	0.15	-81.11	
2024-10	22.65	41.02	0.17	-39.43	0.4	-37.55	
2024-11	24.04	43.66	0.24	-7.48	0.47	-4.21	
2024-12	24.26	44.05	0.24	13.23	0.47	17.29	
