month	ct_avg_Tdx收盘价	人均持股
2005-06	9.73	2125	
2005-09	11.74	2385	
2005-12	7.53	2868	
2006-03	6.55	2995	
2006-06	7.96	3292	
2006-09	7.94	4090	
2006-12	7.86	6349	
2007-03	11.92	8887	
2007-06	13	5902	
2007-12	25.93	6347	
2008-03	24.38	8260	
2008-06	16.74	8122	
2008-09	11.95	8345	
2008-12	11.51	0	
2009-03	15.55	6104	
2009-06	14.84	4686	
2009-09	15.53	7946	
2009-12	22.67	7434	
2010-03	23.05	7839	
2010-06	25.01	8736	
2010-09	27.9	9376	
2010-12	33.59	9599	
2011-03	35.42	11313	
2011-06	32.54	11287	
2011-09	29.67	10727	
2011-12	27.06	15555	
2012-03	26.01	26183	
2012-06	11.29	50411	
2012-09	8.89	42068	
2012-12	8.6	31623	
2013-03	10.98	41012	
2013-06	13.36	45910	
2013-09	13.27	49772	
2013-12	11.18	41952	
2014-03	12.36	41460	
2014-06	10.49	60533	
2014-09	14.71	67913	
2015-03	17.42	33159	
2015-06	14.37	15860	
2015-09	6.83	17951	
2015-12	9.88	19789	
2016-03	6.89	20557	
2016-06	9.52	23375	
2016-09	9.85	28752	
2016-12	10.73	30337	
2017-02	10.78	33225	
2017-03	10.84	33361	
2017-06	14.97	40188	
2017-09	16.94	44794	
2017-12	18.15	40308	
2018-03	19.46	37703	
2018-06	17.84	46198	
2018-09	12.4	50775	
2018-12	13.25	51830	
2019-03	15.99	51626	
2019-06	10.39	65477	
2019-09	12.83	77922	
2019-12	15.96	69029	
2020-03	19.21	44952	
2020-06	20.22	55410	
2020-09	21.72	49965	
2020-12	23.41	45013	
2021-03	21.44	32664	
2021-06	21.84	45482	
2021-09	24.23	43135	
2021-12	23.62	57591	
2022-03	17.79	41619	
2022-06	22.55	58208	
2022-09	27.37	54404	
2022-12	22.55	53436	
2023-03	24.33	59201	
2023-06	27.84	57378	
2023-09	28.48	68859	
2023-12	28.74	70593	
2024-03	24.82	43543	
2024-06	22.46	32485	
2024-09	18.38	33498	
