month	ct_avg_Tdx收盘价	ct_avg_noise_avg_Tdx收盘价
2000-06	7.79	37.58	
2000-07	7.71	44.94	
2000-08	8.79	65.8	
2000-09	8.14	55.31	
2000-10	8.71	76.31	
2000-11	9.33	93.55	
2000-12	9.5	93.15	
2001-01	9.09	74.24	
2001-02	8.3	44.25	
2001-03	8.38	25.61	
2001-04	9.34	59.11	
2001-05	11.29	86.22	
2001-06	11.94	91.16	
2001-07	11.91	91.84	
2001-08	10.81	66.89	
2001-09	9.56	31.07	
2001-10	9.02	-0.35	
2001-11	9.19	-11.36	
2001-12	9.32	-18.79	
2002-01	7.59	-49.55	
2002-02	7.36	-60.8	
2002-03	8.58	-46.68	
2002-04	9.69	-14.16	
2002-05	9.15	-13.45	
2002-06	8.85	-42.41	
2002-07	10.17	24.3	
2002-08	9.78	38.88	
2002-09	9.35	14.69	
2002-10	9.04	-13.1	
2002-11	8.66	-29.24	
2002-12	8.61	-47.19	
2003-01	8.32	-60.27	
2003-02	8.62	-50	
2003-03	8.27	-68.03	
2003-04	8.36	-66.36	
2003-05	7.2	-92.22	
2003-06	7.18	-93.54	
2003-07	6.82	-96.35	
2003-08	6.48	-98.43	
2003-09	6.14	-97.97	
2003-10	5.85	-97.26	
2003-11	5.39	-95.76	
2003-12	5.81	-80.32	
2004-01	5.82	-78.98	
2004-02	7.33	-22.86	
2004-03	7.66	11.1	
2004-04	8.54	44.97	
2004-05	8.07	46.05	
2004-06	7.84	42.69	
2004-07	7.78	40.62	
2004-08	7.46	20.9	
2004-09	7.65	18.43	
2004-10	8.79	66.41	
2004-11	8.09	67.82	
2004-12	7.64	22.63	
2005-01	7.79	11.79	
2005-02	8.4	47.66	
2005-03	8.56	75.08	
2005-04	9	84.82	
2005-05	9.16	87.71	
2005-06	9.17	83.48	
2005-07	9.19	80.82	
2005-08	10.48	97.94	
2005-09	10.94	94.68	
2005-10	11.19	94.31	
2005-11	9.98	77.86	
2005-12	7.96	24.47	
2006-01	8.94	13.5	
2006-02	8.82	0.42	
2006-03	9.11	-5.4	
2006-04	12.45	60.09	
2006-05	16.36	89.44	
