month	ct_avg_Tdx收盘价	deviate_avg_100_ct_avg_Tdx收盘价
2019-02	11.9	-0.16	
2019-03	12.51	-0.11	
2019-04	12.74	-0.08	
2019-05	11.54	-0.16	
2019-06	12.31	-0.09	
2019-07	11.88	-0.11	
2019-08	10.84	-0.18	
2019-09	12.48	-0.04	
2019-10	11.32	-0.12	
2019-11	11.18	-0.12	
2019-12	11.27	-0.11	
2020-01	12.67	0.01	
2020-02	16.79	0.34	
2020-03	14.38	0.15	
2020-04	13.88	0.11	
2020-05	14.94	0.2	
2020-06	15.57	0.25	
2020-07	21.38	0.7	
2020-08	21.83	0.72	
2020-09	27.92	1.17	
2020-10	38.65	1.94	
2020-11	33.69	1.51	
2020-12	38.02	1.78	
2021-01	39.62	1.83	
2021-02	36.8	1.58	
2021-03	28.48	0.97	
2021-04	28.62	0.95	
2021-05	28.25	0.9	
2021-06	39.26	1.58	
2021-07	51.76	2.3	
2021-08	62.97	2.88	
2021-09	65.83	2.91	
2021-10	74.76	3.27	
2021-11	92.46	4.03	
2021-12	90.07	3.69	
2022-01	88.69	3.43	
2022-02	83.46	3.01	
2022-03	88.02	3.07	
2022-04	77.15	2.45	
2022-05	89.26	2.86	
2022-06	86.73	2.62	
2022-07	74.41	2.02	
2022-08	71.89	1.84	
2022-09	66.64	1.58	
2022-10	63.7	1.41	
2022-11	62.38	1.32	
2022-12	56.97	1.08	
2023-01	64.34	1.3	
2023-02	60.69	1.13	
2023-03	57.39	0.99	
2023-04	52.5	0.79	
2023-05	37.85	0.28	
2023-06	38.8	0.3	
2023-07	34.96	0.17	
2023-08	29.24	-0.03	
2023-09	25.21	-0.17	
2023-10	23.36	-0.23	
2023-11	22.45	-0.26	
2023-12	19	-0.37	
2024-01	19.79	-0.35	
2024-02	17.67	-0.42	
2024-03	18.74	-0.38	
2024-04	15.73	-0.48	
2024-05	14.69	-0.52	
2024-06	13.3	-0.56	
2024-07	10.42	-0.66	
2024-08	10.19	-0.66	
2024-09	10.51	-0.65	
2024-10	15.41	-0.49	
2024-11	17.43	-0.42	
2024-12	15.29	-0.49	
2025-01	12.97	-0.57	
