month	ct_avg_Tdx收盘价	ct_avg_前复权价格	deviate_avg_100_ct_avg_Tdx收盘价	ct_avg_noise_avg_Tdx收盘价	deviate_avg_100_ct_avg_前复权价格	ct_avg_noise_avg_前复权价格
2018-01	34.03	7.37	0.1	43.63	1.72	98.7	
2018-02	34.27	7.42	0.11	52.08	1.68	90.59	
2018-03	39.84	8.63	0.3	71.1	2.03	98.86	
2018-04	42.32	9.16	0.38	83.38	2.13	97.47	
2018-05	43.11	10.32	0.41	85.07	2.41	98.66	
2018-06	31.63	10.33	0.04	35.13	2.31	90.31	
2018-07	32.91	10.75	0.09	24.47	2.34	92.78	
2018-08	31.17	10.18	0.04	-2.83	2.08	75.5	
2018-09	30	9.8	0	-31.58	1.89	53.62	
2018-10	28.8	9.41	-0.03	-50.5	1.71	32.64	
2018-11	28.16	9.2	-0.05	-60.71	1.6	9.78	
2018-12	28.46	9.3	-0.04	-56.61	1.57	8.13	
2019-01	26.43	8.64	-0.1	-79.87	1.34	-26.99	
2019-02	30.74	10.04	0.05	-46.61	1.66	9.46	
2019-03	32.29	10.55	0.1	-9.78	1.73	44.56	
2019-04	34.36	11.23	0.18	29	1.84	66.92	
2019-05	36.12	11.8	0.24	53.79	1.9	78.35	
2019-06	30.34	12.56	0.04	20.49	2	85.48	
2019-07	30.53	13.04	0.05	-9.2	2.04	88.39	
2019-08	31.78	13.57	0.1	5.07	2.07	94.72	
2019-09	34.6	14.77	0.19	66.16	2.25	98.88	
2019-10	37.5	16.1	0.29	79.26	2.43	99.55	
2019-11	43.07	18.39	0.48	87.54	2.78	97.19	
2019-12	39.76	16.98	0.36	78.29	2.38	80.07	
2020-01	41.02	17.52	0.4	83.09	2.38	83.76	
2020-02	41.21	17.6	0.4	87.37	2.29	86.7	
2020-03	40.19	17.16	0.36	73.7	2.12	73.58	
2020-04	42.59	18.22	0.43	71.56	2.21	71.72	
2020-05	46.78	20.53	0.56	94.49	2.5	97.12	
2020-06	42.34	23.58	0.4	73.26	2.88	99.55	
2020-07	45.06	25.09	0.48	89.56	2.97	96.93	
2020-08	46.84	26.09	0.52	91.16	2.97	93.92	
2020-09	49.72	27.69	0.6	91.6	3.05	92.29	
2020-10	58.36	32.5	0.86	97.71	3.55	98.21	
2020-11	65.45	36.45	1.05	95.15	3.86	95.15	
2020-12	69.22	38.55	1.14	96.74	3.9	96.74	
2021-01	74.85	41.68	1.27	96.43	4.04	96.43	
2021-02	81.74	45.52	1.43	96.19	4.22	96.19	
2021-03	60.59	33.74	0.78	56.72	2.73	57.03	
2021-04	64.82	36.1	0.88	46.94	2.84	46.94	
2021-05	77.43	43.12	1.2	77.38	3.39	77.33	
2021-06	80.92	47.78	1.26	84.48	3.65	90.01	
2021-07	64.41	46.59	0.78	32.91	3.34	81.78	
2021-08	52.26	37.8	0.43	-14.45	2.41	40.3	
2021-09	48.04	34.75	0.31	-41.12	2.04	5.85	
2021-10	48.38	34.99	0.31	-57.64	1.97	-12.17	
2021-11	47.19	34.14	0.27	-72	1.82	-27.15	
2021-12	43.2	31.25	0.15	-87.03	1.52	-56.37	
2022-01	36.08	26.1	-0.04	-93.7	1.06	-78.67	
2022-02	34.14	24.7	-0.09	-88.73	0.92	-83.54	
2022-03	32.16	22.46	-0.14	-92.02	0.72	-85.25	
2022-04	33.63	24.33	-0.11	-85.71	0.83	-75.33	
2022-05	34.65	25.07	-0.08	-76.36	0.85	-69.55	
2022-06	39	28.21	0.04	-47.19	1.05	-40.18	
2022-07	35.96	31.15	-0.04	-45.45	1.21	-7.91	
2022-08	29.66	27.95	-0.21	-79.31	0.95	-17.86	
2022-09	28	26.39	-0.25	-88.61	0.81	-37.08	
2022-10	28.31	26.68	-0.25	-85.16	0.8	-29.8	
2022-11	26.81	25.27	-0.29	-94.81	0.68	-60.19	
2022-12	29.34	27.65	-0.22	-67.53	0.81	-26.38	
2023-01	32.46	30.59	-0.14	-34.6	0.96	25.33	
2023-02	32.35	30.49	-0.14	-13.71	0.92	46.07	
2023-03	30.65	28.88	-0.19	-27.6	0.79	41.96	
2023-04	30.01	28.29	-0.21	-31.11	0.73	29.75	
2023-05	28.79	27.13	-0.24	-56.88	0.63	-13.3	
2023-06	21.44	24.44	-0.43	-78.57	0.45	-51.25	
2023-07	19.19	23.6	-0.49	-85.29	0.38	-72.58	
2023-08	18.51	22.77	-0.5	-93.67	0.32	-82.22	
2023-09	18.24	22.44	-0.51	-92.37	0.29	-83.75	
2023-10	17.61	21.66	-0.52	-93.85	0.23	-90.02	
2023-11	17.67	21.74	-0.52	-90.66	0.22	-89.93	
2023-12	15.94	19.6	-0.56	-99.32	0.09	-99.36	
2024-01	14.27	17.55	-0.61	-99.63	-0.03	-99.63	
2024-02	14.05	17.29	-0.61	-90.75	-0.05	-90.69	
2024-03	13.74	16.9	-0.62	-93.32	-0.08	-93.37	
2024-04	12.54	15.42	-0.65	-97.46	-0.16	-97.41	
2024-05	12.66	15.58	-0.65	-90.22	-0.16	-90.22	
2024-06	11.33	14.08	-0.68	-99.62	-0.24	-99.34	
2024-07	10.4	12.96	-0.71	-95.19	-0.31	-95.19	
2024-08	10.34	12.88	-0.71	-90.22	-0.31	-90.18	
2024-09	10.18	12.69	-0.71	-90.6	-0.33	-90.55	
2024-10	14.89	18.54	-0.57	-25.15	-0.02	-24.5	
2024-11	15.14	18.86	-0.56	3.14	-0.01	4.12	
2024-12	14.27	17.78	-0.58	11.57	-0.08	12.74	
2025-01	12.41	15.46	-0.64	-11.76	-0.2	-8.23	
