month	ct_avg_前复权价格	ct_avg_noise_avg_前复权价格
2017-01	1.91	-37.23	
2017-02	1.9	-41.42	
2017-03	1.86	-57.65	
2017-04	1.79	-71.43	
2017-05	1.63	-80.45	
2017-06	1.65	-82.63	
2017-07	1.75	-66.03	
2017-08	1.76	-55.01	
2017-09	1.77	-39.97	
2017-10	1.71	-60.45	
2017-11	1.61	-81.57	
2017-12	1.44	-93.16	
2018-01	1.53	-77.84	
2018-02	1.37	-86.84	
2018-03	1.37	-90.79	
2018-04	1.35	-93.35	
2018-05	1.34	-88.23	
2018-06	1.2	-98.17	
2018-07	1.15	-91.68	
2018-08	1.08	-97.01	
2018-09	1.05	-95.54	
2018-10	0.98	-93.95	
2018-11	1.17	-58.6	
2018-12	1.12	-54.73	
2019-01	1.11	-54.71	
2019-02	1.27	-21.13	
2019-03	1.69	40.69	
2019-04	1.69	55.61	
2019-05	1.53	55.27	
2019-06	1.6	69.55	
2019-07	1.74	86.1	
2019-08	1.67	73.54	
2019-09	1.67	74.64	
2019-10	1.6	42.31	
2019-11	1.52	13.31	
2019-12	1.53	-4.42	
2020-01	1.66	33.65	
2020-02	1.54	-3.62	
2020-03	1.52	-15.99	
2020-04	1.41	-61.27	
2020-05	1.41	-66.57	
2020-06	1.44	-58.17	
2020-07	1.79	9.39	
2020-08	1.88	49.11	
2020-09	1.78	59.13	
2020-10	1.83	75.5	
2020-11	1.8	68.92	
2020-12	1.76	55.43	
2021-01	1.75	40.85	
2021-02	1.6	-5.48	
2021-03	1.56	-32.96	
2021-04	1.47	-54.46	
2021-05	1.44	-60.91	
2021-06	1.43	-70.24	
2021-07	1.46	-68.18	
2021-08	1.53	-49.15	
2021-09	1.64	-2.23	
2021-10	1.57	-9.93	
2021-11	1.51	-36.85	
2021-12	1.52	-35.64	
2022-01	1.53	-12.55	
2022-02	1.47	-50.33	
2022-03	1.34	-78.22	
2022-04	1.33	-74.39	
2022-05	1.23	-85.53	
2022-06	1.32	-72.28	
2022-07	1.31	-72.45	
2022-08	1.3	-72.75	
2022-09	1.28	-69.34	
2022-10	1.23	-88.17	
2022-11	1.27	-73.46	
2022-12	1.28	-53.21	
2023-01	1.31	-47.27	
2023-02	1.35	4.91	
2023-03	1.35	24.69	
2023-04	1.35	37.55	
2023-05	1.35	39.15	
2023-06	1.29	-8.53	
2023-07	1.33	1.74	
2023-08	1.44	60.95	
2023-09	1.36	52.54	
2023-10	1.38	63.13	
2023-11	1.42	82.1	
2023-12	1.29	23.64	
2024-01	1.2	-40.46	
2024-02	1.2	-62.88	
2024-03	1.25	-60.08	
2024-04	1.28	-50.58	
2024-05	1.3	-30.36	
2024-06	1.35	9.02	
2024-07	1.25	-37.42	
2024-08	1.35	11.97	
2024-09	1.38	30.45	
2024-10	1.77	70.83	
2024-11	1.8	84.57	
2024-12	1.72	78.37	
2025-01	1.57	60.47	
