month	ct_avg_Tdx收盘价	ct_avg_noise_avg_Tdx收盘价
2021-07	451.25	-30.64	
2021-08	411.78	-51.46	
2021-09	352.49	-67.59	
2021-10	314.36	-75.67	
2021-11	321.68	-82.55	
2021-12	351.1	-72.98	
2022-01	292.63	-91.82	
2022-02	259.57	-94.75	
2022-03	234.3	-97.98	
2022-04	191.99	-98.5	
2022-05	189.66	-91.35	
2022-06	197.07	-81.16	
2022-07	113.57	-99.15	
2022-08	99.58	-96	
2022-09	96.47	-95.15	
2022-10	85.5	-96.99	
2022-11	109.99	-70.49	
2022-12	115.28	-51.5	
2023-01	126.73	-32.42	
2023-02	127.5	-19.02	
2023-03	120.95	-17.28	
2023-04	121.16	-3.76	
2023-05	95.19	-57.5	
2023-06	101.89	-62.28	
2023-07	113.62	-32.52	
2023-08	119.32	1.71	
2023-09	122.48	33.35	
2023-10	125.48	43.75	
2023-11	140.54	56.13	
2023-12	138.95	55.7	
2024-01	115.18	10.15	
2024-02	96.37	-30.74	
2024-03	108.23	-35.67	
2024-04	92.43	-62.28	
2024-05	88.09	-73.39	
2024-06	86.97	-73.78	
2024-07	75.13	-89.29	
2024-08	68.83	-97.61	
2024-09	65.13	-95.96	
2024-10	102.73	-38.84	
2024-11	96.71	-20.15	
2024-12	96.92	-3.9	
2025-01	80.64	-35.37	
2025-02	79.55	-50	
