month	ct_avg_Tdx收盘价	ct_avg_前复权价格	deviate_avg_100_ct_avg_Tdx收盘价	ct_avg_noise_avg_Tdx收盘价	deviate_avg_100_ct_avg_前复权价格	ct_avg_noise_avg_前复权价格
2018-02	16.62	3.57	-0.31	-87.5	0.8	-33.27	
2018-03	18.02	3.87	-0.25	-76.66	0.93	-34.9	
2018-04	17.05	3.66	-0.28	-90.77	0.8	-60.12	
2018-05	18.48	3.97	-0.21	-61.16	0.92	-38.15	
2018-06	17.39	3.75	-0.25	-71.74	0.79	-56.25	
2018-07	16.53	3.57	-0.29	-86.57	0.68	-77.64	
2018-08	14.38	3.1	-0.37	-97.2	0.44	-93.52	
2018-09	13.87	2.99	-0.39	-91.78	0.38	-89.85	
2018-10	12.01	2.59	-0.47	-96.18	0.19	-96.23	
2018-11	13.18	2.85	-0.41	-81.66	0.3	-81.7	
2018-12	15.75	3.4	-0.29	-45.94	0.53	-45.76	
2019-01	16.58	3.58	-0.25	-11.28	0.59	-10.88	
2019-02	19.17	4.14	-0.13	18.1	0.82	24.11	
2019-03	23.68	5.11	0.08	43.28	1.2	46.39	
2019-04	27.66	5.97	0.26	64.8	1.52	66.5	
2019-05	25.3	5.46	0.15	70.8	1.26	71.88	
2019-06	25.82	5.57	0.18	74.34	1.26	74.44	
2019-07	31.29	6.75	0.42	91.89	1.68	92	
2019-08	32.32	6.98	0.46	92.9	1.69	92.9	
2019-09	37.3	8.05	0.68	92.14	2.03	92.19	
2019-10	34.06	7.35	0.53	82.04	1.7	81.9	
2019-11	40.79	8.81	0.81	96.13	2.15	96.13	
2019-12	50.9	10.99	1.22	97.36	2.79	97.44	
2020-01	54.78	11.82	1.35	96.54	2.93	96.54	
2020-02	70.35	15.18	1.95	98.84	3.8	98.84	
2020-03	62.75	13.54	1.58	83.04	3.13	83.04	
2020-04	62.22	13.43	1.51	79.97	2.94	80.02	
2020-05	64.91	14.01	1.57	82.89	2.96	82.84	
2020-06	51.64	17.08	1.01	51.74	3.6	96.16	
2020-07	54.34	22.35	1.09	23.1	4.7	97.63	
2020-08	52.74	21.69	1	8.21	4.25	86.99	
2020-09	48.72	20.04	0.82	-22	3.63	75.2	
2020-10	54.43	22.38	1	-4.69	3.93	88.89	
2020-11	63.25	26.01	1.29	35.84	4.42	95.45	
2020-12	70.19	28.86	1.48	62.5	4.68	96.19	
2021-01	99.1	40.75	2.4	83.39	6.44	98.75	
2021-02	100.73	41.42	2.36	83.45	6.03	92.02	
2021-03	79.49	32.69	1.59	70.96	4.26	71.47	
2021-04	78.62	32.33	1.51	58.76	3.95	58.67	
2021-05	97.73	40.19	2.03	83.03	4.81	83.03	
2021-06	103.67	42.64	2.13	87.88	4.81	87.93	
2021-07	115.85	47.65	2.39	90.38	5.1	90.38	
2021-08	107.51	44.22	2.06	78.77	4.36	78.77	
2021-09	94.4	38.83	1.63	46.61	3.5	46.61	
2021-10	110.18	45.32	1.99	65.52	4	65.68	
2021-11	130.4	53.64	2.44	88.31	4.6	88.27	
2021-12	130.23	53.57	2.35	84.39	4.3	84.39	
2022-01	103.31	42.49	1.61	44.46	3.04	44.46	
2022-02	87.63	36.04	1.18	7.25	2.32	7.25	
2022-03	78.58	32.4	0.94	-18.87	1.91	-17.62	
2022-04	68.78	28.29	0.68	-42.86	1.48	-51.6	
2022-05	74.64	30.7	0.81	-52.63	1.62	-56.39	
2022-06	97.86	40.25	1.34	-25.81	2.33	-28.57	
2022-07	98.97	40.76	1.33	-10.88	2.27	-5.95	
2022-08	102.66	42.29	1.37	3.92	2.29	11.61	
2022-09	90.2	37.16	1.05	-10.63	1.81	-5.19	
2022-10	90.2	37.16	1.01	-29.13	1.74	-25	
2022-11	87.61	36.09	0.93	-41.4	1.59	-38.43	
2022-12	88.92	36.63	0.93	-52.68	1.57	-47	
2023-01	85.79	35.34	0.83	-69.42	1.42	-66.85	
2023-02	81.15	33.43	0.71	-75.13	1.24	-71.21	
2023-03	68.23	28.11	0.42	-82.37	0.85	-77.21	
2023-04	66.55	27.42	0.37	-77.63	0.78	-74.77	
2023-05	66.6	27.44	0.36	-81.96	0.75	-81.34	
2023-06	60	24.74	0.21	-94.82	0.55	-94.91	
2023-07	57.83	23.89	0.16	-95.83	0.48	-95.58	
2023-08	54.75	22.62	0.09	-93.63	0.38	-93.48	
2023-09	46.91	19.38	-0.07	-99.37	0.17	-99.33	
2023-10	44.64	18.44	-0.12	-96.95	0.11	-96.95	
2023-11	45.31	18.72	-0.11	-88.8	0.11	-88.8	
2023-12	40.33	16.66	-0.21	-97.28	-0.02	-97.24	
2024-01	38.97	16.1	-0.24	-94.93	-0.06	-94.93	
2024-02	34.88	14.41	-0.32	-95.79	-0.16	-95.79	
2024-03	40.33	16.66	-0.22	-73.64	-0.04	-73.64	
2024-04	37.36	15.43	-0.27	-81.83	-0.12	-81.87	
2024-05	37.97	15.78	-0.26	-81.96	-0.1	-80.54	
2024-06	41.63	17.43	-0.2	-39.66	-0.02	-35.34	
2024-07	38.04	15.93	-0.27	-55.86	-0.11	-49.22	
2024-08	35.63	14.92	-0.32	-81.25	-0.17	-76.5	
2024-09	34.23	14.33	-0.34	-90.74	-0.21	-88.02	
2024-10	47.4	19.84	-0.09	-12.6	0.08	-6.1	
2024-11	49.95	20.91	-0.04	36.99	0.13	40.05	
2024-12	47.53	19.9	-0.09	44.93	0.07	47.93	
2025-01	44.18	18.49	-0.16	42.86	-0.01	43.09	
