month	ct_avg_Tdx收盘价	股东人数
2007-12	30.87	4783	
2008-03	21.12	5497	
2008-06	15.98	5738	
2008-09	11.7	5964	
2008-12	10.97	7872	
2009-03	11.08	8171	
2009-06	14.11	8302	
2009-09	13.22	8434	
2009-12	13.56	8415	
2010-03	12.84	8495	
2010-06	10.62	8711	
2010-09	10.16	8844	
2010-12	11.42	8680	
2011-03	11.79	8646	
2011-06	10.79	8642	
2011-09	9.72	8496	
2011-12	9.67	8385	
2012-03	10.19	8154	
2012-06	9.18	8130	
2012-09	8.79	8136	
2012-12	8.81	8077	
2013-03	8.87	7979	
2013-06	7.99	7951	
2013-09	7.97	7950	
2013-12	7.91	7909	
2014-03	7.64	7909	
2014-06	7.54	7855	
2014-09	7.95	7610	
2014-12	9.64	7622	
2015-03	11.31	7598	
2015-06	12.16	7274	
2015-12	8.46	7269	
2016-03	7.71	7313	
2016-06	7.23	7310	
2016-09	7.33	7270	
2016-12	7.8	7192	
2017-02	8.38	7152	
2017-03	7.99	7136	
2017-06	7.71	7080	
2017-09	8.04	6984	
2017-12	8.04	6866	
2018-03	7.93	6669	
2018-06	7.68	6588	
2018-09	8.58	6556	
2018-12	7.53	6546	
2019-03	7.74	6509	
2019-06	7.02	6474	
2019-09	6.27	6440	
2019-12	5.71	6430	
2020-03	4.98	6390	
2020-06	4.28	6373	
2020-09	4.23	6268	
2020-12	4.2	6234	
2021-03	4.37	6149	
2021-06	5.09	6123	
2021-09	5.62	5903	
2021-12	4.93	5993	
2022-03	5.65	5937	
2022-06	5.6	5903	
2022-09	5.37	5852	
2022-12	5.09	5725	
2023-03	5.63	5678	
2023-06	7.61	5611	
2023-09	8.1	5567	
2023-12	6.9	5531	
2024-03	9.05	5479	
2024-06	9.93	5358	
2024-09	8.2	5301	
