month	ct_avg_前复权价格	deviate_avg_100_ct_avg_前复权价格
2016-02	0.21	-0.25	
2016-03	0.22	-0.21	
2016-04	0.22	-0.19	
2016-05	0.21	-0.22	
2016-06	0.21	-0.22	
2016-07	0.21	-0.19	
2016-08	0.21	-0.19	
2016-09	0.21	-0.19	
2016-10	0.21	-0.19	
2016-11	0.21	-0.19	
2016-12	0.22	-0.12	
2017-01	0.24	-0.04	
2017-02	0.24	-0.04	
2017-03	0.23	-0.08	
2017-04	0.23	-0.08	
2017-05	0.22	-0.12	
2017-06	0.22	-0.12	
2017-07	0.23	-0.08	
2017-08	0.23	-0.08	
2017-09	0.23	-0.08	
2017-10	0.24	-0.04	
2017-11	0.24	-0.04	
2017-12	0.24	-0.04	
2018-01	0.26	0.04	
2018-02	0.24	-0.04	
2018-03	0.23	-0.08	
2018-04	0.22	-0.12	
2018-05	0.23	-0.04	
2018-06	0.23	-0.04	
2018-07	0.22	-0.08	
2018-08	0.23	-0.04	
2018-09	0.25	0.04	
2018-10	0.26	0.08	
2018-11	0.23	-0.04	
2018-12	0.22	-0.08	
2019-01	0.22	-0.08	
2019-02	0.22	-0.08	
2019-03	0.23	-0.04	
2019-04	0.23	-0.04	
2019-05	0.21	-0.12	
2019-06	0.21	-0.12	
2019-07	0.2	-0.17	
2019-08	0.19	-0.21	
2019-09	0.19	-0.21	
2019-10	0.18	-0.25	
2019-11	0.17	-0.26	
2019-12	0.17	-0.26	
2020-01	0.18	-0.22	
2020-02	0.16	-0.3	
2020-03	0.15	-0.35	
2020-04	0.14	-0.39	
2020-05	0.13	-0.43	
2020-06	0.13	-0.43	
2020-07	0.14	-0.39	
2020-08	0.14	-0.39	
2020-09	0.13	-0.41	
2020-10	0.13	-0.41	
2020-11	0.13	-0.41	
2020-12	0.13	-0.41	
2021-01	0.13	-0.41	
2021-02	0.13	-0.41	
2021-03	0.14	-0.36	
2021-04	0.13	-0.41	
2021-05	0.15	-0.32	
2021-06	0.16	-0.27	
2021-07	0.16	-0.24	
2021-08	0.15	-0.29	
2021-09	0.18	-0.14	
2021-10	0.19	-0.1	
2021-11	0.16	-0.24	
2021-12	0.16	-0.24	
2022-01	0.17	-0.19	
2022-02	0.19	-0.1	
2022-03	0.18	-0.14	
2022-04	0.18	-0.14	
2022-05	0.17	-0.19	
2022-06	0.18	-0.14	
2022-07	0.17	-0.19	
2022-08	0.17	-0.19	
2022-09	0.18	-0.14	
2022-10	0.18	-0.14	
2022-11	0.18	-0.14	
2022-12	0.18	-0.14	
2023-01	0.18	-0.14	
2023-02	0.18	-0.14	
2023-03	0.2	-0.05	
2023-04	0.24	0.14	
2023-05	0.27	0.29	
2023-06	0.27	0.29	
2023-07	0.28	0.33	
2023-08	0.28	0.4	
2023-09	0.29	0.45	
2023-10	0.28	0.4	
2023-11	0.26	0.3	
2023-12	0.25	0.25	
2024-01	0.28	0.4	
2024-02	0.31	0.55	
2024-03	0.33	0.65	
2024-04	0.38	0.81	
2024-05	0.37	0.76	
2024-06	0.37	0.76	
2024-07	0.38	0.81	
2024-08	0.33	0.57	
2024-09	0.31	0.48	
2024-10	0.33	0.57	
2024-11	0.31	0.48	
2024-12	0.33	0.5	
2025-01	0.34	0.55	
2025-02	0.32	0.45	
