month	ct_avg_Tdx收盘价	人均持股
2007-12	30.87	4411227	
2008-03	21.12	3838257	
2008-06	15.98	3677048	
2008-09	11.7	3537710	
2008-12	10.97	2680246	
2009-03	11.08	2582169	
2009-06	14.11	2541424	
2009-09	13.22	2501648	
2009-12	13.56	2507296	
2010-03	12.84	2483685	
2010-06	10.62	2422098	
2010-09	10.16	2385674	
2010-12	11.42	2430749	
2011-03	11.79	2440308	
2011-06	10.79	2441437	
2011-09	9.72	2483392	
2011-12	9.67	2516267	
2012-03	10.19	2587552	
2012-06	9.18	2595191	
2012-09	8.79	2593277	
2012-12	8.81	2612220	
2013-03	8.87	2644304	
2013-06	7.99	2653616	
2013-09	7.97	2653950	
2013-12	7.91	2667708	
2014-03	7.64	2667708	
2014-06	7.54	2686047	
2014-09	7.95	2772523	
2014-12	9.64	2768158	
2015-03	11.31	2776902	
2015-06	12.16	2900591	
2015-12	8.46	2902586	
2016-03	7.71	2885122	
2016-06	7.23	2886306	
2016-09	7.33	2902187	
2016-12	7.8	2933662	
2017-02	8.38	2950070	
2017-03	7.99	2956684	
2017-06	7.71	2980071	
2017-09	8.04	3021034	
2017-12	8.04	3072954	
2018-03	7.93	3163728	
2018-06	7.68	3202626	
2018-09	8.58	3218258	
2018-12	7.53	3223174	
2019-03	7.74	3241496	
2019-06	7.02	3259021	
2019-09	6.27	3276227	
2019-12	5.71	3281322	
2020-03	4.98	3301862	
2020-06	4.28	3310670	
2020-09	4.23	3366130	
2020-12	4.2	3384488	
2021-03	4.37	3431273	
2021-06	5.09	3445844	
2021-09	5.62	3574267	
2021-12	4.93	3520591	
2022-03	5.65	3553798	
2022-06	5.6	3574267	
2022-09	5.37	3605417	
2022-12	5.09	3685397	
2023-03	5.63	3715903	
2023-06	7.61	3760274	
2023-09	8.1	3789995	
2023-12	6.9	3814663	
2024-03	9.05	3850867	
2024-06	9.93	3937831	
2024-09	8.2	3980174	
