month	ct_avg_Tdx收盘价	股东人数
2011-06	5.93	24925	
2011-12	4.13	24742	
2012-06	4.47	24512	
2012-12	5.79	24194	
2013-06	4.57	23589	
2013-12	5.01	23196	
2014-06	4.53	22912	
2014-12	12.08	22281	
2015-06	20.02	18608	
2015-12	13.83	18326	
2016-06	9.68	18217	
2016-12	12.02	17931	
2017-06	12	17513	
2017-12	11.54	16951	
2018-06	8.86	16399	
2018-12	11.29	16623	
2019-06	9.82	15921	
2019-12	9.87	15743	
2020-06	8.6	15538	
2020-12	8.2	15180	
2021-06	7.52	14843	
2021-12	7.75	14588	
2022-06	7.85	14422	
2022-12	8.17	14280	
2023-06	10.05	14090	
2023-12	7.54	13938	
