month	ct_avg_Tdx收盘价	股东人数
2009-12	7.71	265610	
2010-03	7.07	209595	
2010-09	8.84	139500	
2010-12	11.62	133575	
2011-03	13.8	143807	
2011-06	12.61	146886	
2011-09	11.6	140502	
2011-12	5.59	157494	
2012-03	6.21	166690	
2012-06	5.44	168050	
2012-09	4.87	172750	
2012-12	4.33	161218	
2013-03	5.2	160809	
2013-09	6.12	250205	
2013-12	5.82	237115	
2014-03	4.86	201235	
2014-06	4.49	254653	
2014-09	5.83	279553	
2014-12	8.28	424393	
2015-03	9.18	649951	
2015-06	17.57	1155099	
2015-09	10.57	1203388	
2015-12	9.81	1039707	
2016-03	6.69	1010351	
2016-06	6.25	983973	
2016-09	6.39	905318	
2016-12	7.31	893896	
2017-03	7.39	890594	
2017-05	6.37	883819	
2017-12	6.06	898617	
2018-03	5.47	878951	
2018-06	4.23	847970	
2018-08	4.09	840000	
2018-09	4.23	826983	
2018-12	4.23	794781	
2019-01	4.42	796060	
2019-02	4.74	791540	
2019-03	5.4	800371	
2019-06	5.25	797528	
2019-07	6.02	800000	
2019-09	5.93	770620	
2019-12	5.24	744063	
2020-01	5.31	740000	
2020-03	4.34	725918	
2020-05	4.15	717000	
2020-06	4.06	708900	
2020-09	4.53	698663	
2020-11	4.28	689000	
2020-12	4.16	687393	
2021-01	4.29	670000	
2021-02	4.11	667000	
2021-03	4.1	664287	
2021-06	4.1	648507	
2021-09	4.62	657836	
2021-12	4.21	647103	
2022-03	3.94	638094	
2022-06	3.7	629963	
2022-09	3.71	609722	
2022-12	3.59	602273	
2023-03	3.85	594291	
2023-06	4.64	600481	
2023-09	4.18	578284	
2023-12	4.03	564171	
2024-03	4.65	531774	
2024-06	4.87	501711	
2024-09	4.88	523352	
