month	ct_avg_前复权价格	ct_avg_noise_avg_前复权价格
1996-02	0.69	-66.25	
1996-03	0.73	-56.92	
1996-04	0.85	-38.43	
1996-05	0.82	-33.93	
1996-06	0.74	-67.14	
1996-07	0.67	-80.12	
1996-08	0.67	-80.72	
1996-09	0.6	-92.23	
1996-10	0.65	-76.02	
1996-11	0.65	-67.01	
1996-12	0.68	-40.3	
1997-01	0.59	-76.66	
1997-02	0.8	-30.09	
1997-03	0.88	26.83	
1997-04	0.98	58	
1997-05	0.69	21.74	
1997-06	0.59	-20.8	
1997-07	0.55	-38.15	
1997-08	0.63	-30.32	
1997-09	0.68	-27.39	
1997-10	0.65	-29.69	
1997-11	0.6	-53.21	
1997-12	0.59	-65.49	
1998-01	0.62	-55.83	
1998-02	0.65	-29.64	
1998-03	0.67	-5.11	
1998-04	0.89	44.97	
1998-05	0.9	68.26	
1998-06	0.97	85.8	
1998-07	1.02	93.98	
1998-08	0.84	60.63	
1998-09	0.64	1.46	
1998-10	0.68	-15.85	
1998-11	0.68	-29.97	
1998-12	0.49	-59.47	
1999-01	0.35	-71.83	
1999-02	0.33	-78.95	
1999-03	0.41	-71.89	
1999-04	0.43	-69.12	
1999-05	0.45	-57.59	
1999-06	0.47	-41.72	
1999-07	0.47	-31.55	
1999-08	0.52	-23.88	
1999-09	0.58	-7.81	
1999-10	0.5	-9.82	
1999-11	0.48	-14.51	
1999-12	0.49	-11.61	
2000-01	0.42	-29.47	
2000-02	0.36	-47.32	
2000-03	0.4	-48.93	
2000-04	0.39	-53.35	
2000-05	0.37	-63.1	
2000-06	0.33	-67.68	
2000-07	0.35	-70.32	
2000-08	0.41	-61.16	
2000-09	0.42	-57.15	
2000-10	0.47	-40.18	
2000-11	0.56	-20.31	
2000-12	0.68	3.57	
2001-01	0.59	14.88	
2001-02	0.42	1.19	
2001-03	0.37	-25.89	
2001-04	0.42	-32.59	
2001-05	0.43	-35.12	
2001-06	0.43	-43.93	
2001-07	0.49	-14.06	
2001-08	0.6	17.68	
2001-09	0.72	42.85	
2001-10	0.86	52.98	
2001-11	1.04	63.93	
2001-12	1.25	76.56	
2002-01	1.24	80.36	
2002-02	1.35	84.38	
2002-03	1.39	88.22	
2002-04	1.46	90.33	
2002-05	2.01	90.67	
2002-06	1.75	86.29	
2002-07	1.81	87.34	
2002-08	1.79	78.41	
2002-09	1.74	59.69	
2002-10	1.61	36.81	
2002-11	1.5	21.39	
2002-12	1.55	13.76	
2003-01	1.74	42.19	
2003-02	1.92	61.19	
2003-03	1.9	66.92	
2003-04	2.06	80.32	
2003-05	1.9	63.81	
2003-06	1.93	67.73	
2003-07	1.85	38.78	
2003-08	1.83	30.23	
2003-09	1.71	-11.77	
2003-10	1.65	-33.23	
2003-11	1.53	-46.43	
2003-12	1.6	-41.07	
2004-01	1.79	-19.64	
2004-02	2	21.88	
2004-03	2.11	44.45	
2004-04	2.66	67.82	
2004-05	2.3	65.35	
2004-06	2.1	56.13	
2004-07	2.04	42.17	
2004-08	2.05	32.67	
2004-09	2.13	28.61	
2004-10	2.52	68.08	
2004-11	2.51	75.2	
2004-12	2.49	77.02	
2005-01	2.36	60.27	
2005-02	2.57	74.52	
2005-03	2.54	74.5	
2005-04	2.5	76.66	
2005-05	1.97	-5.46	
2005-06	2.09	-27.72	
2005-07	1.98	-47.24	
2005-08	2.52	2.14	
2005-09	2.55	33.6	
2005-10	2.51	42.58	
2005-11	2.56	53.98	
2005-12	2.56	53.94	
2006-01	2.77	71.82	
2006-02	2.67	63.76	
2006-03	2.69	69.53	
2006-04	2.9	89.11	
2006-05	2.93	92.06	
2006-06	3.32	95.98	
2006-07	3.87	94.69	
2006-08	3.61	82.88	
2006-09	3.55	72.02	
2006-10	3.57	70.85	
2006-11	3.58	67.9	
2006-12	3.58	60.29	
2007-01	7.26	97.59	
2007-02	13.39	99.05	
2007-03	14.6	95.98	
2007-04	20.79	99.49	
2007-05	29	97.72	
2007-06	29.01	92.47	
2007-07	27.6	82.47	
2007-08	31.06	93.36	
2007-09	29.38	78.39	
2007-10	36.43	94.64	
2007-11	35.07	87.09	
2007-12	33.18	74.82	
2008-01	32.22	66.92	
2008-02	27.86	18.21	
2008-03	22.7	-11.56	
2008-04	22.12	-27.68	
2008-05	32.22	10.98	
2008-06	30.2	15.67	
2008-07	29.38	6.25	
2008-08	23.14	-38.9	
2008-09	20.02	-66.49	
2008-10	25.21	-48.93	
2008-11	15.78	-78.71	
2008-12	10.55	-91.27	
2009-01	12.54	-80.89	
2009-02	15.71	-70.76	
2009-03	15.6	-64.53	
2009-04	16.73	-42.77	
2009-05	17.05	-31.55	
2009-06	20.23	8.04	
2009-07	22.78	31.25	
2009-08	20.24	24.28	
2009-09	17.19	-11.28	
2009-10	17.86	-13.67	
2009-11	19.18	17.69	
2009-12	22.17	54.43	
2010-01	22.66	64.64	
2010-02	21.4	57.92	
2010-03	21.29	58.93	
2010-04	19.04	16.03	
2010-05	14.45	-45.27	
2010-06	13.03	-76.13	
2010-07	12.05	-85.63	
2010-08	12.72	-78.49	
2010-09	11.89	-92.62	
2010-10	14.68	-61.38	
2010-11	14.12	-48.34	
2010-12	12.96	-59.47	
2011-01	12.07	-76.79	
2011-02	12.79	-59.94	
2011-03	13.07	-37.58	
2011-04	13.08	-27.26	
2011-05	11.75	-75.89	
2011-06	11.18	-81.21	
2011-07	11.55	-75.68	
2011-08	10.56	-92.35	
2011-09	10.42	-91.84	
2011-10	11.42	-65.79	
2011-11	11.39	-46.59	
2011-12	10.18	-80.44	
2012-01	10.24	-80.6	
2012-02	11.25	-40.22	
2012-03	12.05	4.3	
2012-04	13	36.24	
2012-05	13.15	58.12	
2012-06	13.06	73.57	
2012-07	12.5	57.1	
2012-08	11.71	29	
2012-09	11.85	-2.86	
2012-10	12.4	27.43	
2012-11	11.36	-22.28	
2012-12	12.16	-20.03	
2013-01	13.81	48.84	
2013-02	16.25	81.49	
2013-03	15.09	79.17	
2013-04	13.68	62.55	
2013-05	14.92	78.81	
2013-06	14	67.23	
2013-07	13.61	30.55	
2013-08	14.94	65.83	
2013-09	16.59	85.38	
2013-10	15.93	79.56	
2013-11	14.96	58.55	
2013-12	15.44	62.82	
2014-01	14.06	9.69	
2014-02	13.54	-21.43	
2014-03	12.34	-52.47	
2014-04	12.93	-56.16	
2014-05	12.58	-70.62	
2014-06	12.32	-79.87	
2014-07	12.64	-74.15	
2014-08	13.53	-25.21	
2014-09	13.79	-2.55	
2014-10	13.8	15.82	
2014-11	16.43	49.73	
2014-12	27.97	79.15	
2015-01	29.71	90.4	
2015-02	28.81	88.39	
2015-03	29.52	83	
2015-04	37.49	98.64	
2015-05	37.55	90.62	
2015-06	34.39	74.45	
2015-07	27.08	33.5	
2015-08	21.02	-2.89	
2015-09	17.63	-32.41	
2015-10	20.14	-34.45	
2015-11	22.79	-26.1	
2015-12	21.69	-30.2	
2016-01	17.57	-66.61	
2016-02	17.25	-78.21	
2016-03	18.94	-65.53	
2016-04	20.45	-38.97	
2016-05	20.31	-23	
2016-06	20.92	-2.5	
2016-07	21.92	21.68	
2016-08	22.07	35.37	
2016-09	22.44	51.43	
2016-10	22.6	57.7	
2016-11	23.68	70.66	
2016-12	22.72	50.04	
2017-01	22.75	39.34	
2017-02	22.43	25	
2017-03	21.57	-12.42	
2017-04	20.6	-43.9	
2017-05	20.77	-53.48	
2017-06	21.05	-48.01	
2017-07	21.14	-45.75	
2017-08	21.23	-35.56	
2017-09	21.45	-7.74	
2017-10	21.08	-37.87	
2017-11	20.6	-67.33	
2017-12	19.47	-86.22	
2018-01	19.59	-82.79	
2018-02	18.02	-93.63	
2018-03	17.02	-97.65	
2018-04	16.41	-96.78	
2018-05	16.23	-91.96	
2018-06	14.09	-99.51	
2018-07	13.37	-92.98	
2018-08	12.72	-96.12	
2018-09	12.71	-90.41	
2018-10	12.51	-87.55	
2018-11	14.03	-51.18	
2018-12	13.76	-43.35	
2019-01	14.21	-25.24	
2019-02	17.33	20.24	
2019-03	20.03	48.13	
2019-04	21.36	62.46	
2019-05	18.08	56.83	
2019-06	19.45	67.67	
2019-07	20.42	81.33	
2019-08	19.68	64.89	
2019-09	22.39	88.17	
2019-10	21.48	82.99	
2019-11	20.83	68.41	
2019-12	21.65	72.73	
2020-01	22.8	88.84	
2020-02	21.26	64.42	
2020-03	20.43	43.55	
2020-04	19.13	-12.46	
2020-05	18.21	-39.09	
2020-06	17.94	-52.59	
2020-07	21.94	4.47	
2020-08	22.25	29.59	
2020-09	21.46	26.18	
2020-10	21.68	43.97	
2020-11	20.69	16.2	
2020-12	19.47	-27.64	
2021-01	19.23	-47.5	
2021-02	18.31	-74.76	
2021-03	17.74	-78.53	
2021-04	16.57	-81.97	
2021-05	17.19	-73.91	
2021-06	17.65	-64.58	
2021-07	17.58	-59.17	
2021-08	18.33	-38.35	
2021-09	19.62	8.17	
2021-10	18.98	12.95	
2021-11	19.06	22.24	
2021-12	18.79	16.58	
2022-01	18.76	20.11	
2022-02	18.01	-16.35	
2022-03	16.4	-48.6	
2022-04	15.07	-68.75	
2022-05	13.87	-72.23	
2022-06	14.89	-69.98	
2022-07	14.76	-77.81	
2022-08	15.06	-58.97	
2022-09	14.68	-61.78	
2022-10	13.69	-88.73	
2022-11	13.92	-83.89	
2022-12	14.18	-74.88	
2023-01	14.38	-68.25	
2023-02	14.74	-26.74	
2023-03	14.28	-39.83	
2023-04	14.61	-19.5	
2023-05	15.48	31.74	
2023-06	14.97	31.21	
2023-07	15.42	46.39	
2023-08	16.99	71.82	
2023-09	16.31	70.71	
2023-10	15.99	62.34	
2023-11	16.18	68.71	
2023-12	15.41	24.28	
2024-01	14.76	-17.82	
2024-02	14.53	-35.9	
2024-03	14.69	-39.84	
2024-04	13.46	-63.93	
2024-05	13.6	-66.83	
2024-06	13.86	-70.16	
2024-07	13.94	-66.58	
2024-08	14.2	-41.48	
2024-09	14.38	-22.09	
2024-10	18.9	32.24	
2024-11	19.51	59.44	
2024-12	18.98	71.18	
2025-01	17.49	64.04	
