month	ct_avg_Tdx收盘价	ct_avg_noise_avg_Tdx收盘价
2013-07	35.44	78.12	
2013-08	34.8	85.15	
2013-09	38.01	89.38	
2013-10	39.79	93.4	
2013-11	36.71	74.36	
2013-12	37.33	74.27	
2014-01	38.28	84.1	
2014-02	48.21	96.43	
2014-03	52.48	92.6	
2014-04	48.33	80.27	
2014-05	43.33	57.46	
2014-06	46.74	70.98	
2014-07	48.2	76.16	
2014-08	50.92	86.4	
2014-09	50.65	80.19	
2014-10	48.05	54.56	
2014-11	44.38	10.8	
2014-12	39.73	-25.43	
2015-01	39.48	-42.46	
2015-02	41.66	-52.62	
2015-03	52.26	14.98	
2015-04	58.37	44.41	
2015-05	63.5	65.42	
2015-06	68.66	85.12	
2015-07	52.65	60.71	
2015-08	56.82	62.88	
2015-09	54.02	37.19	
2015-10	63.53	72.43	
2015-11	66.92	80.1	
2015-12	62.89	72.09	
2016-01	55.89	37.05	
2016-02	52.17	-6.13	
2016-03	55.01	-9.78	
2016-04	59.95	13.44	
2016-05	59.83	26.06	
2016-06	59.71	35.18	
2016-07	61.31	60.12	
2016-08	59.07	36.61	
2016-09	57.11	-5.45	
2016-10	56.92	-35.38	
2016-11	55.6	-55.4	
2016-12	51.2	-75.65	
2017-01	49.09	-81.4	
2017-02	49.56	-81.2	
2017-03	49.71	-80.63	
2017-04	51.37	-63.1	
2017-05	48.66	-79.33	
2017-06	50.67	-54.26	
2017-07	49.88	-55.57	
2017-08	48.54	-82.38	
2017-09	57.06	-20.75	
2017-10	66.89	53.31	
2017-11	66.66	70.13	
2017-12	62.68	67.39	
2018-01	65.03	80.68	
2018-02	60.95	53.21	
2018-03	62.77	57.67	
2018-04	54.44	-2.38	
2018-05	52.37	-26.05	
2018-06	48.32	-52.68	
2018-07	44.47	-67.57	
2018-08	42.48	-71.62	
2018-09	44.86	-70.68	
2018-10	47.13	-54.36	
2018-11	52.35	-26.18	
2018-12	54.83	8.7	
2019-01	48.81	-20.54	
2019-02	52.51	-1.07	
2019-03	54.22	34.1	
2019-04	56.22	56.85	
2019-05	50.18	20.63	
2019-06	49.95	-7.28	
2019-07	54.69	37.93	
2019-08	50.9	9.86	
2019-09	49.96	-37.63	
2019-10	47.09	-61.91	
2019-11	43.8	-77.42	
2019-12	44.95	-82.39	
2020-01	52.46	-44.59	
2020-02	62.15	10.76	
2020-03	57.4	36.81	
2020-04	57.61	54.04	
2020-05	58.29	62.4	
2020-06	64.56	90.13	
2020-07	85.17	95.65	
2020-08	83.38	87.58	
2020-09	100.73	97.08	
2020-10	137.88	99.66	
2020-11	174.96	97.45	
2020-12	178.11	93.24	
2021-01	232.84	98.75	
2021-02	243.79	94.4	
2021-03	179.69	64.36	
2021-04	168.18	43.79	
2021-05	163.62	28.87	
2021-06	222.74	63.86	
2021-07	246.08	79.59	
2021-08	291.54	90.18	
2021-09	258.97	77.32	
2021-10	288.68	84.04	
2021-11	305.8	89.37	
2021-12	286.42	74.84	
2022-01	250.89	37.5	
2022-02	241.86	13.45	
2022-03	235.31	-0.6	
2022-04	237.47	-19.5	
2022-05	272.11	10.2	
2022-06	334.73	59.1	
2022-07	328.6	68.62	
2022-08	317.66	64.91	
2022-09	272.78	25.85	
2022-10	258.49	-11.5	
2022-11	260.85	-24.23	
2022-12	264.62	-22.81	
2023-01	270.43	-19.2	
2023-02	280.27	8.57	
2023-03	248.93	-38.51	
2023-04	249.48	-58.93	
2023-05	257.15	-61.12	
2023-06	261.67	-54.73	
2023-07	265.62	-23.77	
2023-08	250.3	-44.84	
2023-09	245.7	-81.79	
2023-10	239.94	-90.07	
2023-11	230.14	-95.45	
2023-12	194.1	-97.53	
2024-01	188.73	-95.21	
2024-02	180.1	-93.62	
2024-03	205.67	-68.37	
2024-04	212.16	-52.05	
2024-05	221.31	-24.55	
2024-06	247.84	11.04	
2024-07	252.44	34.01	
2024-08	235.12	26.7	
2024-09	258.45	56.34	
2024-10	304.15	77.28	
2024-11	291.16	77.38	
2024-12	282.11	73.25	
2025-01	274.07	61.9	
