month	ct_avg_前复权价格	deviate_avg_100_ct_avg_前复权价格
2019-09	2	0.13	
2019-10	1.89	0.06	
2019-11	1.75	-0.02	
2019-12	1.8	0.01	
2020-01	2.1	0.17	
2020-02	2.49	0.37	
2020-03	2.3	0.26	
2020-04	2.31	0.25	
2020-05	2.33	0.25	
2020-06	2.58	0.37	
2020-07	3.41	0.79	
2020-08	3.34	0.74	
2020-09	4.04	1.07	
2020-10	5.52	1.76	
2020-11	7.01	2.4	
2020-12	7.14	2.35	
2021-01	9.33	3.2	
2021-02	9.77	3.23	
2021-03	7.2	2.04	
2021-04	6.74	1.77	
2021-05	6.56	1.63	
2021-06	8.93	2.47	
2021-07	9.86	2.71	
2021-08	11.69	3.22	
2021-09	10.38	2.63	
2021-10	11.57	2.91	
2021-11	12.26	2.99	
2021-12	11.48	2.62	
2022-01	10.06	2.09	
2022-02	9.7	1.9	
2022-03	9.38	1.74	
2022-04	9.52	1.72	
2022-05	10.91	2.04	
2022-06	13.42	2.62	
2022-07	13.17	2.45	
2022-08	12.74	2.24	
2022-09	10.94	1.72	
2022-10	10.37	1.53	
2022-11	10.46	1.5	
2022-12	10.61	1.48	
2023-01	10.85	1.48	
2023-02	11.24	1.52	
2023-03	9.98	1.2	
2023-04	10	1.16	
2023-05	10.31	1.19	
2023-06	10.49	1.19	
2023-07	10.66	1.18	
2023-08	10.08	1.03	
2023-09	9.9	0.96	
2023-10	9.66	0.89	
2023-11	9.27	0.79	
2023-12	7.82	0.49	
2024-01	7.6	0.44	
2024-02	7.25	0.36	
2024-03	8.28	0.54	
2024-04	8.54	0.57	
2024-05	8.91	0.61	
2024-06	9.98	0.78	
2024-07	10.18	0.79	
2024-08	9.59	0.67	
2024-09	10.54	0.8	
2024-10	12.4	1.09	
2024-11	11.87	0.97	
2024-12	11.5	0.88	
2025-01	11.18	0.8	
