month	ct_avg_前复权价格	ct_avg_noise_avg_前复权价格
2012-08	1	-15.39	
2012-09	0.97	-54.73	
2012-10	0.99	-47.62	
2012-11	1.03	14.41	
2012-12	1.08	62.59	
2013-01	1.13	81.52	
2013-02	1.21	88.21	
2013-03	1.13	75.94	
2013-04	1.08	54.32	
2013-05	1.08	47.12	
2013-06	1.05	19.7	
2013-07	1.06	1.59	
2013-08	1.05	-18.06	
2013-09	1.08	-0.19	
2013-10	1.06	-11.16	
2013-11	1.09	16.79	
2013-12	1.07	18.34	
2014-01	1.01	-50.81	
2014-02	1.01	-70.65	
2014-03	0.99	-79.29	
2014-04	1.02	-63.48	
2014-05	1.03	-52.81	
2014-06	1.07	5.8	
2014-07	1.09	32.65	
2014-08	1.13	61.14	
2014-09	1.13	65.39	
2014-10	1.12	62.75	
2014-11	1.19	82.46	
2014-12	1.47	95.15	
2015-01	1.69	95.22	
2015-02	1.51	80	
2015-03	1.56	81.9	
2015-04	1.78	96.26	
2015-05	1.71	85.18	
2015-06	1.73	82.99	
2015-07	1.74	79.31	
2015-08	1.57	36.14	
2015-09	1.5	0.45	
2015-10	1.5	-13.34	
2015-11	1.53	-11.78	
2015-12	1.55	-11.14	
2016-01	1.47	-41.92	
2016-02	1.41	-59.4	
2016-03	1.51	-38.24	
2016-04	1.51	-26.52	
2016-05	1.48	-48.98	
2016-06	1.51	-7.32	
2016-07	1.56	33.8	
2016-08	1.59	61.3	
2016-09	1.58	58.39	
2016-10	1.58	59.99	
2016-11	1.6	74.96	
2016-12	1.59	68.71	
2017-01	1.58	40.13	
2017-02	1.62	75.6	
2017-03	1.64	82.42	
2017-04	1.67	90.33	
2017-05	1.72	95.04	
2017-06	1.76	92.73	
2017-07	1.86	98.38	
2017-08	1.97	95.54	
2017-09	2	94.26	
2017-10	1.99	87.87	
2017-11	1.95	71.14	
2017-12	1.97	68.15	
2018-01	2.21	92.57	
2018-02	2.29	91.84	
2018-03	2.12	74.92	
2018-04	2.02	42.31	
2018-05	2.03	29.38	
2018-06	1.98	-0.22	
2018-07	1.93	-20.66	
2018-08	1.98	-19.22	
2018-09	2.04	1.22	
2018-10	2.1	37.7	
2018-11	2.03	18.51	
2018-12	1.98	-26.47	
2019-01	1.98	-33.04	
2019-02	2.07	13.81	
2019-03	2.07	40.26	
2019-04	2.09	58.46	
2019-05	2.02	34.42	
2019-06	2.1	75.94	
2019-07	2.09	77.64	
2019-08	2	14.41	
2019-09	2.02	-22.99	
2019-10	2.08	12.1	
2019-11	2.09	50.72	
2019-12	2.12	68.99	
2020-01	2.12	74.16	
2020-02	1.99	7.23	
2020-03	1.97	-29.3	
2020-04	1.98	-54.29	
2020-05	1.97	-71.03	
2020-06	1.96	-74.69	
2020-07	2.03	-38.16	
2020-08	1.98	-60.42	
2020-09	1.94	-80.88	
2020-10	1.95	-79.02	
2020-11	1.96	-67.47	
2020-12	1.96	-51.83	
2021-01	1.93	-80.67	
2021-02	1.96	-64.88	
2021-03	2.05	11.22	
2021-04	2.03	40.35	
2021-05	1.99	27.48	
2021-06	2	35.08	
2021-07	1.94	-24.92	
2021-08	1.9	-54.55	
2021-09	1.93	-57.05	
2021-10	1.92	-68.3	
2021-11	1.9	-73.34	
2021-12	1.91	-72.55	
2022-01	1.93	-44.83	
2022-02	1.96	-12.22	
2022-03	1.93	-27.17	
2022-04	1.99	29.56	
2022-05	1.97	36.42	
2022-06	1.95	20.75	
2022-07	1.97	34.82	
2022-08	1.97	59.2	
2022-09	1.98	72.87	
2022-10	1.98	73.05	
2022-11	1.94	11.2	
2022-12	2.01	64.37	
2023-01	2.03	83.76	
2023-02	2.03	86.34	
2023-03	2.12	93.6	
2023-04	2.29	98.26	
2023-05	2.5	95	
2023-06	2.48	89.87	
2023-07	2.53	91.37	
2023-08	2.6	91.34	
2023-09	2.6	89.11	
2023-10	2.7	94.91	
2023-11	2.7	91.96	
2023-12	2.68	84.01	
2024-01	2.78	95.74	
2024-02	3.04	99.23	
2024-03	3.12	94	
2024-04	3.26	97.99	
2024-05	3.26	90.18	
2024-06	3.31	95.58	
2024-07	3.61	98.64	
2024-08	3.71	94.12	
2024-09	3.6	82.28	
2024-10	3.79	91.96	
2024-11	3.72	84.14	
2024-12	3.98	97.85	
2025-01	4.06	91.42	
