month	ct_avg_Tdx收盘价	ct_avg_noise_avg_Tdx收盘价
1998-10	17.68	-95.2	
1998-11	18.49	-75.55	
1998-12	17.12	-91.38	
1999-01	16.34	-92.14	
1999-02	15.5	-96.68	
1999-03	15.75	-88.7	
1999-04	14.91	-94.11	
1999-05	14.06	-92.62	
1999-06	17.2	-55.11	
1999-07	17.66	-15.71	
1999-08	16.84	-11.08	
1999-09	16.65	-8.44	
1999-10	15.64	-37.5	
1999-11	15.7	-52.35	
1999-12	15.42	-65.65	
2000-01	15.4	-68.37	
2000-02	16.07	-37.66	
2000-03	16.65	-4.46	
2000-04	18.41	46.83	
2000-05	17.69	56.78	
2000-06	19.05	74.59	
2000-07	21.98	86.73	
2000-08	22.19	89.71	
2000-09	24.69	97.15	
2000-10	23.58	84.24	
2000-11	27.07	97.64	
2000-12	28.7	97.99	
2001-01	27.37	83.42	
2001-02	25.43	62.5	
2001-03	25.35	50.55	
2001-04	25.04	33.76	
2001-05	24.16	3.47	
2001-06	23.49	-15.18	
2001-07	21.83	-38.72	
2001-08	18.49	-59.2	
2001-09	17.47	-79.28	
2001-10	15.15	-88.94	
2001-11	15.18	-86	
2001-12	15.63	-80.31	
2002-01	13.48	-94.87	
2002-02	14.28	-87.68	
2002-03	14.89	-71.43	
2002-04	14.72	-71.51	
2002-05	14.66	-58.18	
2002-06	14.11	-80.88	
2002-07	14.79	-45.11	
2002-08	15.51	-10.63	
2002-09	15.69	17.01	
2002-10	14.88	-1.59	
2002-11	13.98	-23.6	
2002-12	12.96	-65.54	
2003-01	12.71	-80.76	
2003-02	13.21	-71.61	
2003-03	12.87	-83.33	
2003-04	12.49	-91.15	
2003-05	11.15	-97.64	
2003-06	11.34	-90.9	
2003-07	10.43	-99.61	
2003-08	9.81	-98	
2003-09	9.46	-96.96	
2003-10	8.78	-98.86	
2003-11	7.91	-95.89	
2003-12	8.11	-88.16	
2004-01	7.96	-90.18	
2004-02	9.42	-49.87	
2004-03	9.51	-27.72	
2004-04	9.52	-10.31	
2004-05	8.77	-42.86	
2004-06	8.69	-46.59	
2004-07	7.74	-72.93	
2004-08	7.28	-80.44	
2004-09	7.29	-79.79	
2004-10	6.16	-89.62	
2004-11	6.28	-83.69	
2004-12	6.02	-94.07	
2005-01	5.66	-95.85	
2005-02	5.53	-93.89	
2005-03	5.32	-92.24	
2005-04	4.41	-98.26	
2005-07	2.7	-98.6	
2005-08	3.29	-82.79	
2005-09	4.42	-60.23	
2005-10	4.25	-55.54	
2005-11	4.01	-62.09	
2005-12	3.92	-59.05	
2006-01	4.28	-21.26	
2006-02	4.55	5.25	
2006-03	4.42	9.74	
2006-04	5.45	37.41	
2006-05	7.46	54.47	
2006-06	5.8	51.07	
2006-07	5.82	57.91	
2006-08	4.86	35.21	
2006-09	5.31	47.02	
2006-10	5.59	66.23	
2006-11	6.06	80.48	
2006-12	6.41	86.99	
2007-01	8	96.68	
2007-06	13.51	98.72	
2007-07	25.25	97.08	
2007-08	24.32	89.04	
2007-09	24.31	82.5	
2007-10	23.05	76.94	
2007-11	18	49.84	
2007-12	22.05	61.21	
2008-01	24.89	76.45	
2008-02	20.04	42.2	
2008-03	18.59	10.63	
2008-04	14.23	-24.11	
2008-05	15.43	-31.34	
2008-06	14.34	-44.45	
2008-07	13.3	-60.17	
2008-08	11.72	-78.83	
2008-09	8.85	-90.93	
2008-10	6.97	-92.37	
2008-11	7.41	-83.12	
2008-12	8.78	-68.14	
2009-01	9.07	-56.85	
2009-02	10.67	-33.75	
2009-03	10.69	-17.9	
2009-04	12.11	14.92	
2009-05	14.08	34.46	
2009-06	16.79	54.08	
2009-07	22.04	69.48	
2009-08	21.98	76.49	
2009-09	22.76	85.47	
2009-10	22.22	75.61	
2009-11	26	94.35	
2009-12	32.52	95.88	
2010-01	36.12	98.3	
2010-02	34.4	84.52	
2010-03	36.01	89.48	
2010-04	44.23	96.83	
2010-05	41.69	86.18	
2010-06	43.97	93.14	
2010-07	45.61	87.99	
2010-08	56.33	95.29	
2010-09	57.2	94.78	
2010-10	63.79	97.99	
2010-11	78.29	99.4	
2010-12	81.83	92.27	
2011-01	75.61	78.66	
2011-02	75.26	75.95	
2011-03	79.49	84.01	
2011-04	75.62	59.13	
2011-05	76.62	58.08	
2011-06	74	25.04	
2011-07	87.17	75.26	
2011-08	98.66	95.57	
2011-09	90.36	77.38	
2011-10	84.86	60.38	
2011-11	93.54	83.28	
2011-12	87.15	56.62	
2012-01	75.72	3.51	
2012-02	85.5	9.02	
2012-03	94.67	57.22	
2012-04	90.27	49.94	
2012-05	49.43	-45.17	
2012-06	45.8	-76.07	
2012-07	45.65	-81.41	
2012-08	39.65	-95.53	
2012-09	34.67	-96.96	
2012-10	38.19	-81.6	
2012-11	32.56	-92.25	
2012-12	28.62	-91.24	
2013-01	34.95	-69.38	
2013-02	32.17	-77.32	
2013-03	30.99	-74.62	
2013-04	25.85	-95.04	
2013-05	25.67	-86.69	
2013-06	23.51	-94.75	
2013-07	20.73	-96.78	
2013-08	21.89	-82.75	
2013-09	20.25	-90.65	
2013-10	18.06	-98.11	
2013-11	20.97	-74.29	
2013-12	21.36	-57.59	
2014-01	23.23	-24.7	
2014-02	22.39	-13.67	
2014-03	19.26	-53.44	
2014-04	19.27	-65.14	
2014-05	18.63	-79.91	
2014-06	17.88	-88.75	
2014-07	20.58	-48.17	
2014-08	23.55	9.57	
2014-09	26.94	54.89	
2014-10	24.84	59.72	
2014-11	25.38	64.24	
2014-12	33.24	88.55	
2015-01	34.33	85.04	
2015-02	31.64	76.31	
2015-03	33.89	86.12	
2015-04	37.72	95.66	
2015-05	36.92	87.86	
