month	ct_avg_Tdx收盘价	人均持股
2007-03	45.7	387204	
2007-06	67.13	11794	
2007-09	110.37	426939	
2007-12	110.64	4649	
2008-03	59.5	437525	
2008-06	51.13	439781	
2008-09	38.81	433521	
2008-12	26.7	411027	
2009-03	35.95	415364	
2009-06	45.69	420139	
2009-09	50.46	421940	
2009-12	55.35	426725	
2010-03	47.45	425165	
2010-06	45.86	472431	
2010-09	50.01	475813	
2010-12	57.91	502503	
2011-03	50.58	502856	
2011-06	46.8	548210	
2011-09	38.45	551106	
2011-12	35.79	552078	
2012-03	39.12	556002	
2012-06	43.63	557487	
2012-09	40.57	558881	
2012-12	41.13	564424	
2013-03	42.85	568216	
2013-06	36.91	570287	
2013-09	36.89	570911	
2013-12	41.67	583144	
2014-03	37.05	586312	
2014-06	39.88	588960	
2014-09	42.46	596594	
2014-12	62.35	720687	
2015-03	72.35	748651	
2015-06	85.57	800298	
2015-09	30.33	1583917	
2015-12	35.62	1586954	
2016-03	31.44	1571219	
2016-06	32.02	1563303	
2016-09	34.75	1564288	
2016-12	35.78	1568241	
2017-03	36.16	1573210	
2017-06	47.89	1598192	
2017-09	54.37	1635033	
2017-12	71.54	1660923	
2018-03	69.67	1619743	
2018-06	61.85	1599909	
2018-09	64.18	1593746	
2018-12	60.92	1596480	
2019-03	72.93	1606813	
2019-06	82.75	1624690	
2019-09	89.37	1642969	
2019-12	84.79	1636111	
2020-01	85.73	16838	
2020-03	73.86	1641882	
2020-06	73.71	1652813	
2020-09	77.64	1675119	
2020-12	87.58	1699584	
2021-03	82.57	1727575	
2021-06	67.66	1731189	
2021-09	50.12	1738058	
2021-12	50.32	1742531	
2022-03	48.62	1743347	
2022-06	45.64	1734415	
2022-09	43.4	1734819	
2022-12	46.16	1727575	
2023-03	46.77	1744163	
2023-06	47.94	1748668	
2023-09	49.61	1751547	
2023-12	39.35	1750312	
2024-03	42.07	1751959	
2024-06	41.93	1754022	
2024-09	45.19	1757748	
