month	ct_avg_Tdx收盘价	股东人数
2007-03	45.7	6608	
2007-06	67.13	68254	
2007-09	110.37	5993	
2007-12	110.64	173169	
2008-03	59.5	5848	
2008-06	51.13	5818	
2008-09	38.81	5902	
2008-12	26.7	6225	
2009-03	35.95	6160	
2009-06	45.69	6090	
2009-09	50.46	6064	
2009-12	55.35	5996	
2010-03	47.45	6018	
2010-06	45.86	6049	
2010-09	50.01	6006	
2010-12	57.91	5687	
2011-03	50.58	5683	
2011-06	46.8	5709	
2011-09	38.45	5679	
2011-12	35.79	5669	
2012-03	39.12	5629	
2012-06	43.63	5614	
2012-09	40.57	5600	
2012-12	41.13	5545	
2013-03	42.85	5508	
2013-06	36.91	5488	
2013-09	36.89	5482	
2013-12	41.67	5367	
2014-03	37.05	5338	
2014-06	39.88	5314	
2014-09	42.46	5246	
2014-12	62.35	5167	
2015-03	72.35	4974	
2015-06	85.57	4653	
2015-09	30.33	4702	
2015-12	35.62	4693	
2016-03	31.44	4740	
2016-06	32.02	4764	
2016-09	34.75	4761	
2016-12	35.78	4749	
2017-03	36.16	4734	
2017-06	47.89	4660	
2017-09	54.37	4555	
2017-12	71.54	4484	
2018-03	69.67	4598	
2018-06	61.85	4655	
2018-09	64.18	4673	
2018-12	60.92	4665	
2019-03	72.93	4635	
2019-06	82.75	4584	
2019-09	89.37	4533	
2019-12	84.79	4552	
2020-01	85.73	643350	
2020-03	73.86	4536	
2020-06	73.71	4506	
2020-09	77.64	4446	
2020-12	87.58	4382	
2021-03	82.57	4311	
2021-06	67.66	4302	
2021-09	50.12	4285	
2021-12	50.32	4274	
2022-03	48.62	4272	
2022-06	45.64	4294	
2022-09	43.4	4293	
2022-12	46.16	4311	
2023-03	46.77	4270	
2023-06	47.94	4259	
2023-09	49.61	4252	
2023-12	39.35	4255	
2024-03	42.07	4251	
2024-06	41.93	4246	
2024-09	45.19	4237	
