month	ct_avg_Tdx收盘价	ct_avg_noise_avg_Tdx收盘价
2021-02	144.28	86.43	
2021-03	123.26	73.52	
2021-04	153.61	94.05	
2021-05	174.08	98.12	
2021-06	197.75	98.98	
2021-07	205.32	91.8	
2021-08	202.03	84.01	
2021-09	203.4	78.39	
2021-10	192.54	67.19	
2021-11	182.49	40.95	
2021-12	159.75	3.18	
2022-01	129.21	-30.08	
2022-02	115.22	-49.83	
2022-03	113.72	-57.02	
2022-04	118.07	-57.71	
2022-05	112.5	-75.09	
2022-06	103.3	-77.13	
2022-07	92.88	-89.8	
2022-08	73.1	-97.82	
2022-09	57.42	-99.23	
2022-10	53.14	-94.87	
2022-11	66.12	-76.14	
2022-12	63.24	-76.42	
2023-01	75.9	-43.42	
2023-02	66.99	-50.44	
2023-03	56.9	-73.56	
2023-04	50.91	-87.12	
2023-05	47.31	-91.38	
2023-06	44.05	-93.93	
2023-07	37.06	-96.09	
2023-08	28.83	-96.86	
2023-09	28.44	-92.59	
2023-10	30.49	-79.46	
2023-11	33.76	-62.95	
2023-12	29.33	-78.53	
2024-01	25.59	-89.57	
2024-02	21.38	-91.77	
2024-03	22.46	-89.84	
2024-04	19.28	-98.53	
2024-05	21.36	-81.92	
2024-06	19.64	-92.48	
2024-07	19.81	-83.5	
2024-08	20.48	-66.92	
2024-09	21.39	-59.02	
2024-10	29.38	9.62	
2024-11	28.91	28.53	
2024-12	27.88	30.68	
2025-01	24.9	17.86	
2025-02	26.02	27.5	
