month	ct_avg_Tdx收盘价	人均持股
2011-12	35.28	856.5	
2012-03	53.52	2303	
2012-06	18.91	3651	
2012-09	15.02	4017	
2012-12	15.53	3926	
2013-03	17.89	4771	
2013-06	20.99	5127	
2013-09	26.87	8328	
2013-12	28.46	7370	
2014-03	29.49	5996	
2014-06	13.63	10012	
2014-09	15.61	7820	
2014-12	12.89	29272	
2015-03	14.18	27568	
2015-06	17.62	36304	
2015-09	7.92	23989	
2015-12	10.38	30710	
2016-03	8.04	33198	
2016-06	8.68	34586	
2016-09	9.52	36408	
2016-12	12.28	46001	
2017-03	13.02	41269	
2017-04	12.75	40618.5	
2017-05	13.11	36364	
2017-06	14.88	28595	
2017-08	16.44	22222	
2017-09	16.9	24704	
2017-12	15.79	28539	
2018-03	16.5	30726	
2018-05	13.37	34844	
2018-06	12.24	34207.33	
2018-07	10.64	34844	
2018-08	9.95	44087	
2018-09	10.98	44895.5	
2018-10	10.16	45025	
2018-11	10.23	45071	
2018-12	10.09	42540	
2019-02	12.45	50570	
2019-03	13.98	47191	
2019-04	18.27	31396	
2019-05	14.88	30088	
2019-06	13.81	30294.5	
2019-07	14.52	30967.5	
2019-09	13.41	28617	
2019-12	15.66	34400	
2020-03	15.29	24319	
2020-06	15.15	35556	
2020-09	19.3	55206	
2020-12	25.95	53665	
2021-03	38.86	42892	
2021-06	36.66	59075	
2021-09	42.08	56143	
2021-12	38.97	52221	
2022-03	41.77	62273	
2022-06	27.97	66031	
2022-09	20.94	43401	
2022-12	15.19	67418	
2023-03	16.13	72987	
2023-06	14.47	73189	
2023-09	15.65	83691	
2023-12	15.1	68254	
2024-03	17.06	82049	
2024-06	18.11	89387	
2024-09	15.73	84010	
