month	ct_avg_Tdx收盘价	ct_avg_noise_avg_Tdx收盘价
2014-01	31.13	94.64	
2014-02	33.52	89.9	
2014-03	29.49	70.41	
2014-04	27.7	45.24	
2014-05	14.18	-11.29	
2014-06	13.63	-39.51	
2014-07	14.5	-52.33	
2014-08	14.75	-57.74	
2014-09	15.61	-54.38	
2014-10	14.82	-61.41	
2014-11	13.34	-80.09	
2014-12	12.89	-87.34	
2015-01	12.76	-87.1	
2015-02	12.78	-84.29	
2015-03	14.18	-45.54	
2015-04	15.73	-7.31	
2015-05	16.39	14.14	
2015-06	17.62	36.33	
2015-07	13.3	-6.9	
2015-08	11.85	-35.12	
2015-09	7.92	-67.72	
2015-10	10.25	-72.58	
2015-11	10.5	-69.81	
2015-12	10.38	-71.16	
2016-01	8.3	-86.79	
2016-02	7.71	-88.69	
2016-03	8.04	-84.28	
2016-04	9.41	-54.24	
2016-05	8.46	-68.62	
2016-06	8.68	-60.67	
2016-07	9.39	-19.77	
2016-08	9.87	11.72	
2016-09	9.52	13.08	
2016-10	10.46	38.89	
2016-11	11.36	61.28	
2016-12	12.28	78.17	
2017-01	12.89	85.66	
2017-02	13.2	88.99	
2017-03	13.02	82.03	
2017-04	12.75	69.54	
2017-05	13.11	77.14	
2017-06	14.88	90.75	
2017-07	16.45	94.64	
2017-08	16.44	88.28	
2017-09	16.9	91.02	
2017-10	15.61	65.7	
2017-11	14.61	33.2	
2017-12	15.79	52	
2018-01	18.62	81.09	
2018-02	16.01	57.08	
2018-03	16.5	59.21	
2018-04	13.91	0.64	
2018-05	13.37	-24.68	
2018-06	12.24	-55.45	
2018-07	10.64	-79.38	
2018-08	9.95	-87.23	
2018-09	10.98	-69.41	
2018-10	10.16	-83.23	
2018-11	10.23	-80.76	
2018-12	10.09	-87.95	
2019-01	10.06	-78.21	
2019-02	12.45	-24.64	
2019-03	13.98	27.51	
2019-04	18.27	55.32	
2019-05	14.88	51.38	
2019-06	13.81	47.56	
2019-07	14.52	53.26	
2019-08	12.85	14.9	
2019-09	13.41	7.14	
2019-10	13.16	-12.2	
2019-11	13.87	17.43	
2019-12	15.66	58.64	
2020-01	17.04	77.06	
2020-02	16.62	76.38	
2020-03	15.29	58.4	
2020-04	14.11	8.25	
2020-05	13.56	-19.64	
2020-06	15.15	12.41	
2020-07	17.57	64.52	
2020-08	19.34	84.86	
2020-09	19.3	85.63	
2020-10	21.14	94.64	
2020-11	25.81	98.38	
2020-12	25.95	90.68	
2021-01	30.74	98.84	
2021-02	43.68	99.05	
2021-03	38.86	86.06	
2021-04	37.96	79.93	
2021-05	41.43	92.91	
2021-06	36.66	68.24	
2021-07	37.78	57.35	
2021-08	42.39	81.65	
2021-09	42.08	84.38	
2021-10	40.14	67.52	
2021-11	38.54	32.99	
2021-12	38.97	19.37	
2022-01	42.93	68.66	
2022-02	45.16	86.22	
2022-03	41.77	70.06	
2022-04	38.2	30.69	
2022-05	36.54	-5.31	
2022-06	27.97	-48.04	
2022-07	24.4	-85.58	
2022-08	23.81	-83.85	
2022-09	20.94	-92.01	
2022-10	14.65	-98.1	
2022-11	14.04	-90.46	
2022-12	15.19	-83.16	
2023-01	16.47	-67.52	
2023-02	17.89	-51.56	
2023-03	16.13	-66.77	
2023-04	15.29	-70.25	
2023-05	13.44	-86.7	
2023-06	14.47	-74.55	
2023-07	15.6	-46.9	
2023-08	15.26	-41.42	
2023-09	15.65	-26.38	
2023-10	15.8	5.04	
2023-11	15.92	22.65	
2023-12	15.1	-10.29	
2024-01	14.36	-56.17	
2024-02	15.26	-53.82	
2024-03	17.06	13.61	
2024-04	18.97	68.08	
2024-05	19.04	76.65	
2024-06	18.11	65.84	
2024-07	17.72	56.25	
2024-08	16.13	11.16	
2024-09	15.73	-15.98	
2024-10	18.59	40.18	
2024-11	18.56	58.84	
2024-12	17.96	52.23	
2025-01	19.42	77.13	
2025-02	20.22	86.97	
