month	ct_avg_Tdx收盘价	ct_avg_noise_avg_Tdx收盘价
2010-08	23.76	-49.18	
2010-09	25.66	-40.84	
2010-10	28.74	-28.07	
2010-11	31.29	-10.35	
2010-12	34.74	28.34	
2011-01	31.71	19.6	
2011-02	33.83	33.15	
2011-03	34.65	53.3	
2011-04	33.8	53.32	
2011-05	28.41	-8.08	
2011-06	19.14	-47.62	
2011-07	18.67	-60.93	
2011-08	17.34	-72.32	
2011-09	17.62	-74.51	
2011-10	15.23	-95.09	
2011-11	13.99	-95.7	
2011-12	12.33	-99.07	
2012-01	11.29	-96.31	
2012-02	12.37	-80.27	
2012-03	12.53	-74.11	
2012-04	11.2	-89.81	
2012-05	11.24	-87.59	
2012-06	10.79	-88.93	
2012-07	10.96	-76.83	
2012-08	8.81	-98.48	
2012-09	8.51	-93.88	
2012-10	8.39	-92.36	
2012-11	8.13	-94.4	
2012-12	8.22	-84.18	
2013-01	9.61	-42.59	
2013-02	10.38	-9.88	
2013-03	9.39	-17.9	
2013-04	10.09	9.38	
2013-05	9.22	4.55	
2013-06	7.2	-53.62	
2013-07	7.26	-68.67	
2013-08	9.27	-24.92	
2013-09	9.01	-6.72	
2013-10	8.43	-28.12	
2013-11	8	-56.8	
2013-12	7.77	-75.77	
2014-01	7.4	-84.57	
2014-02	8.02	-64.84	
2014-03	7.94	-61.82	
2014-04	8.88	-2.93	
2014-05	8.75	20.85	
2014-06	8.49	19.2	
2014-07	8.87	45.5	
2014-08	10.49	81.21	
2014-09	10.71	86.1	
2014-10	11.58	94.84	
2014-11	10.89	82.1	
2014-12	11.15	84.59	
2015-01	12.13	96.43	
2015-02	13.18	97.56	
2015-03	14.2	97.69	
2015-04	17.12	98.72	
2015-05	18.27	95.8	
2015-06	20.03	91.07	
2015-07	14.92	60.08	
2015-08	14.78	49.11	
2015-09	12.61	4.95	
2015-10	15.32	18.8	
2015-11	16.47	47.45	
2015-12	15.81	36.03	
2016-01	13.74	-9.87	
2016-02	13.12	-31.79	
2016-03	13.09	-44.88	
2016-04	14.16	-33.66	
2016-05	14.06	-33.55	
2016-06	13.76	-43.53	
2016-07	14.59	2.13	
2016-08	14.77	23.68	
2016-09	14.56	35.63	
2016-10	14.03	-12.78	
2016-11	13.56	-47.93	
2016-12	12.73	-75.69	
2017-01	12.65	-78.17	
2017-02	13.01	-68.65	
2017-03	12.57	-84.4	
2017-04	12.72	-76.54	
2017-05	13.03	-51.3	
2017-06	12.92	-44.85	
2017-07	13.13	-20.11	
2017-08	13.74	19.25	
2017-09	13.14	4.68	
2017-10	12.93	-25.1	
2017-11	12.59	-46.74	
2017-12	11.88	-60.04	
2018-01	12.29	-63.15	
2018-02	11.94	-73.39	
2018-03	12.09	-72.24	
2018-04	11.82	-94.3	
2018-05	12.08	-72.36	
2018-06	11.27	-93.13	
2018-07	11.38	-87.54	
2018-08	12.08	-49.15	
2018-09	11.57	-57.19	
2018-10	10.81	-88.94	
2018-11	10.66	-90.79	
2018-12	10.65	-92.5	
2019-01	10.75	-78.69	
2019-02	11.09	-62.56	
2019-03	11.5	-17.77	
2019-04	12.14	17.39	
2019-05	10.76	-28.39	
2019-06	10.74	-46.19	
2019-07	10.4	-70.03	
2019-08	10.46	-71.39	
2019-09	10.76	-51.3	
2019-10	10.44	-71.13	
2019-11	10.26	-78.68	
2019-12	10.54	-58.72	
2020-01	11.56	-4.58	
2020-02	12.19	37.72	
2020-03	12.65	58.48	
2020-04	11.76	51.83	
2020-05	12.58	74.26	
2020-06	12.87	84.87	
2020-07	13.89	94.96	
2020-08	15.71	95.41	
2020-09	14.84	85.35	
2020-10	15.86	92.07	
2020-11	15.67	87.71	
2020-12	15.72	83.89	
2021-01	16.79	89.2	
2021-02	19.25	98.57	
2021-03	17.48	79	
2021-04	16.36	52.98	
2021-05	17.89	77.68	
2021-06	19.43	92.01	
2021-07	21.29	93.02	
2021-08	20.85	85.63	
2021-09	22.06	92.68	
2021-10	19.71	64.73	
2021-11	20.13	50.69	
2021-12	20.14	49.46	
2022-01	19.63	20.35	
2022-02	19.02	-10.1	
2022-03	17.46	-29.11	
2022-04	14.62	-54.51	
2022-05	14.17	-62.74	
2022-06	15.58	-61.65	
2022-07	16.12	-60.93	
2022-08	17.1	-38.32	
2022-09	17.6	-13.95	
2022-10	17.46	-5.86	
2022-11	19.7	34.21	
2022-12	21.67	57.43	
2023-01	23.52	70.98	
2023-02	26.68	81.96	
2023-03	24.82	77.83	
2023-04	21.95	53.95	
2023-05	21.49	38.26	
2023-06	22.13	33.53	
2023-07	23.45	56.8	
2023-08	20.28	-6.95	
2023-09	18.41	-38.26	
2023-10	15.49	-62.76	
2023-11	15.96	-64.57	
2023-12	14.91	-85.97	
2024-01	12.87	-93.26	
2024-02	11.31	-92.22	
2024-03	11.82	-88.26	
2024-04	11.45	-90.31	
2024-05	11	-94.11	
2024-06	9.67	-99.67	
2024-07	8.34	-98.45	
2024-08	8.16	-94.97	
2024-09	8.3	-90.04	
2024-10	9.88	-52.33	
2024-11	10.28	-28.7	
2024-12	9.98	-20.66	
2025-01	8.98	-50.79	
