month	ct_avg_Tdx收盘价	deviate_avg_100_ct_avg_Tdx收盘价
2012-02	11.61	0.23	
2012-03	11.05	0.17	
2012-04	11.03	0.16	
2012-05	10.36	0.08	
2012-06	9.44	-0.01	
2012-07	8.82	-0.08	
2012-08	8.82	-0.08	
2012-09	8.23	-0.14	
2012-10	8.31	-0.13	
2012-11	8.51	-0.12	
2012-12	9.45	-0.02	
2013-01	10.74	0.11	
2013-02	11.37	0.16	
2013-03	10.72	0.09	
2013-04	10.27	0.04	
2013-05	10.73	0.08	
2013-06	9.73	-0.03	
2013-07	8.34	-0.17	
2013-08	6.81	-0.32	
2013-09	7.61	-0.25	
2013-10	7.58	-0.25	
2013-11	7.88	-0.23	
2013-12	8.17	-0.2	
2014-01	8.08	-0.21	
2014-02	8.2	-0.2	
2014-03	8.12	-0.22	
2014-04	8.57	-0.18	
2014-05	8.35	-0.2	
2014-06	8.18	-0.22	
2014-07	8.09	-0.23	
2014-08	8.58	-0.19	
2014-09	8.49	-0.2	
2014-10	8.46	-0.2	
2014-11	8.89	-0.17	
2014-12	11.71	0.09	
2015-01	12.81	0.19	
2015-02	11.99	0.1	
2015-03	12.33	0.13	
2015-04	15.49	0.4	
2015-05	15.43	0.39	
2015-06	16.04	0.44	
2015-07	13.02	0.16	
2015-08	10.44	-0.07	
2015-09	10.38	-0.07	
2015-10	10.52	-0.06	
2015-11	11.12	0	
2015-12	11.55	0.04	
2016-01	10.21	-0.07	
2016-02	9.51	-0.12	
2016-03	10.11	-0.06	
2016-04	10.21	-0.04	
2016-05	10.03	-0.05	
2016-06	10	-0.05	
2016-07	9.9	-0.05	
2016-08	10.35	-0.01	
2016-09	10.2	-0.02	
2016-10	10.32	-0.01	
2016-11	11.11	0.07	
2016-12	11.19	0.08	
2017-01	11.19	0.07	
2017-02	11.64	0.11	
2017-03	11.35	0.08	
2017-04	10.91	0.04	
2017-05	10.37	-0.02	
2017-06	10.7	0.01	
2017-07	9.8	-0.07	
2017-08	9.59	-0.09	
2017-09	9.39	-0.11	
2017-10	9.36	-0.11	
2017-11	9.13	-0.13	
2017-12	9.17	-0.12	
2018-01	9.55	-0.09	
2018-02	9.62	-0.08	
2018-03	9.17	-0.12	
2018-04	8.8	-0.15	
2018-05	8.47	-0.18	
2018-06	7.92	-0.23	
2018-07	7.39	-0.28	
2018-08	7.46	-0.27	
2018-09	7.72	-0.24	
2018-10	7.83	-0.23	
2018-11	7.87	-0.22	
2018-12	7.56	-0.25	
2019-01	7.45	-0.26	
2019-02	7.89	-0.21	
2019-03	8.33	-0.17	
2019-04	8.47	-0.15	
2019-05	7.53	-0.24	
2019-06	7.64	-0.23	
2019-07	7.6	-0.23	
2019-08	7.3	-0.25	
2019-09	7.46	-0.23	
2019-10	7.62	-0.21	
2019-11	7.53	-0.22	
2019-12	7.53	-0.22	
2020-01	7.61	-0.21	
2020-02	7.11	-0.26	
2020-03	6.81	-0.28	
2020-04	6.47	-0.32	
2020-05	6.42	-0.32	
2020-06	6.29	-0.33	
2020-07	6.57	-0.3	
2020-08	6.44	-0.31	
2020-09	6.24	-0.32	
2020-10	6.23	-0.32	
2020-11	6.3	-0.31	
2020-12	6.31	-0.31	
2021-01	6.19	-0.32	
2021-02	6.37	-0.3	
2021-03	6.46	-0.29	
2021-04	6.29	-0.31	
2021-05	6.39	-0.29	
2021-06	6.28	-0.3	
2021-07	5.83	-0.35	
2021-08	5.54	-0.38	
2021-09	5.67	-0.36	
2021-10	5.67	-0.35	
2021-11	5.59	-0.36	
2021-12	5.62	-0.36	
2022-01	5.71	-0.35	
2022-02	5.75	-0.34	
2022-03	5.5	-0.37	
2022-04	5.57	-0.36	
2022-05	5.3	-0.39	
2022-06	5.19	-0.4	
2022-07	5.13	-0.4	
2022-08	5.1	-0.4	
2022-09	5.15	-0.39	
2022-10	4.97	-0.41	
2022-11	4.99	-0.41	
2022-12	5.24	-0.38	
2023-01	5.22	-0.38	
2023-02	5.17	-0.38	
2023-03	5.35	-0.36	
2023-04	5.59	-0.32	
2023-05	5.99	-0.27	
2023-06	5.7	-0.3	
2023-07	5.5	-0.32	
2023-08	5.65	-0.29	
2023-09	5.64	-0.28	
2023-10	5.65	-0.27	
2023-11	5.63	-0.27	
2023-12	5.76	-0.24	
2024-01	5.89	-0.22	
2024-02	6.19	-0.18	
2024-03	6.35	-0.15	
2024-04	6.69	-0.1	
2024-05	6.84	-0.08	
2024-06	6.56	-0.11	
2024-07	6.42	-0.13	
2024-08	6.27	-0.14	
2024-09	6.52	-0.1	
2024-10	7.28	0.01	
2024-11	7.26	0.01	
2024-12	7.8	0.09	
2025-01	7.57	0.06	
