month	ct_avg_Tdx收盘价	deviate_avg_100_ct_avg_Tdx收盘价
2015-07	24.42	-0.43	
2015-08	18.58	-0.56	
2015-09	9.12	-0.78	
2015-10	9.17	-0.78	
2015-11	9.88	-0.76	
2015-12	9.83	-0.75	
2016-01	8.2	-0.79	
2016-02	7.38	-0.8	
2016-03	7.95	-0.79	
2016-04	8.28	-0.77	
2016-05	7.77	-0.78	
2016-06	7.76	-0.78	
2016-07	8.22	-0.76	
2016-08	8.99	-0.73	
2016-09	8.95	-0.73	
2016-10	9.39	-0.71	
2016-11	10.13	-0.69	
2016-12	10.39	-0.68	
2017-01	10.55	-0.67	
2017-02	11.48	-0.64	
2017-03	11.4	-0.64	
2017-04	11.46	-0.63	
2017-05	10.87	-0.65	
2017-06	12	-0.61	
2017-07	11.34	-0.63	
2017-08	6.9	-0.77	
2017-09	7.45	-0.75	
2017-10	7.76	-0.74	
2017-11	8.6	-0.71	
2017-12	7.9	-0.73	
2018-01	8.87	-0.69	
2018-02	8.44	-0.7	
2018-03	8.25	-0.7	
2018-04	8.41	-0.69	
2018-05	8.42	-0.69	
2018-06	9	-0.66	
2018-07	8.51	-0.67	
2018-08	7.83	-0.69	
2018-09	8.08	-0.67	
2018-10	7.89	-0.67	
2018-11	7.52	-0.68	
2018-12	7.69	-0.66	
2019-01	8.13	-0.63	
2019-02	9.44	-0.56	
2019-03	10.97	-0.46	
2019-04	13.13	-0.34	
2019-05	11.69	-0.4	
2019-06	12.13	-0.36	
2019-07	12.33	-0.33	
2019-08	11.22	-0.38	
2019-09	11.79	-0.33	
2019-10	11.81	-0.32	
2019-11	12.91	-0.24	
2019-12	14.52	-0.14	
2020-01	14.84	-0.1	
2020-02	14.1	-0.14	
2020-03	13.44	-0.17	
2020-04	13.15	-0.17	
2020-05	13.76	-0.12	
2020-06	13.64	-0.12	
2020-07	15.97	0.04	
2020-08	15.92	0.05	
2020-09	15.06	0	
2020-10	15.67	0.06	
2020-11	17	0.15	
2020-12	16.1	0.1	
2021-01	18.35	0.25	
2021-02	23.87	0.62	
2021-03	20.45	0.39	
2021-04	18.95	0.29	
2021-05	17.46	0.2	
2021-06	17.38	0.2	
2021-07	17.36	0.2	
2021-08	19.82	0.37	
2021-09	18.63	0.29	
2021-10	16.62	0.16	
2021-11	15.48	0.08	
2021-12	18.05	0.26	
2022-01	16.93	0.18	
2022-02	15.59	0.09	
2022-03	14.15	0	
2022-04	12.17	-0.14	
2022-05	11.3	-0.2	
2022-06	12.43	-0.11	
2022-07	12.29	-0.12	
2022-08	11.72	-0.16	
2022-09	10.83	-0.22	
2022-10	9.47	-0.31	
2022-11	10.23	-0.25	
2022-12	10.61	-0.22	
2023-01	10.84	-0.2	
2023-02	12.19	-0.09	
2023-03	11.97	-0.1	
2023-04	11.9	-0.1	
2023-05	12.2	-0.06	
2023-06	12.04	-0.06	
2023-07	12.72	0	
2023-08	12.3	-0.02	
2023-09	12.32	0	
2023-10	13.28	0.1	
2023-11	14.48	0.2	
2023-12	13.77	0.15	
2024-01	14.44	0.2	
2024-02	15.86	0.31	
2024-03	16.3	0.34	
2024-04	17.85	0.46	
2024-05	16.96	0.38	
2024-06	15.77	0.27	
2024-07	13.97	0.12	
2024-08	12.93	0.03	
2024-09	12.79	0.02	
2024-10	13.9	0.1	
2024-11	13.71	0.08	
2024-12	13.59	0.07	
2025-01	14.24	0.11	
