month	ct_avg_Tdx收盘价	ct_avg_前复权价格	deviate_avg_100_ct_avg_Tdx收盘价	ct_avg_noise_avg_Tdx收盘价	deviate_avg_100_ct_avg_前复权价格	ct_avg_noise_avg_前复权价格
2015-07	24.42	1.55	-0.43	32.57	0.07	32.65	
2015-08	18.58	1.41	-0.56	-5.4	-0.03	-1.83	
2015-09	9.12	1.17	-0.78	-48.93	-0.19	-38.8	
2015-10	9.17	1.18	-0.78	-58.35	-0.19	-48.11	
2015-11	9.88	1.28	-0.76	-62.03	-0.12	-46.81	
2015-12	9.83	1.27	-0.75	-71.31	-0.12	-55.4	
2016-01	8.2	1.06	-0.79	-90.22	-0.27	-82.72	
2016-02	7.38	0.95	-0.8	-93.57	-0.34	-88.33	
2016-03	7.95	1.03	-0.79	-82.73	-0.28	-78.61	
2016-04	8.28	1.07	-0.77	-72.37	-0.26	-70.98	
2016-05	7.77	1	-0.78	-86.06	-0.3	-85.46	
2016-06	7.76	1	-0.78	-85.42	-0.3	-85.67	
2016-07	8.22	1.06	-0.76	-51.62	-0.26	-52.34	
2016-08	8.99	1.18	-0.73	-10.09	-0.17	-4.89	
2016-09	8.95	1.17	-0.73	10.89	-0.19	15.18	
2016-10	9.39	1.24	-0.71	29.52	-0.14	38.28	
2016-11	10.13	1.34	-0.69	46.43	-0.08	49.96	
2016-12	10.39	1.37	-0.68	53.73	-0.06	58.73	
2017-01	10.55	1.39	-0.67	65.77	-0.05	70.73	
2017-02	11.48	1.52	-0.64	72.37	0.03	85.67	
2017-03	11.4	1.51	-0.64	66.81	0.02	83.04	
2017-04	11.46	1.51	-0.63	66.81	0.01	84.13	
2017-05	10.87	1.44	-0.65	38.57	-0.04	58.71	
2017-06	12	1.58	-0.61	64.77	0.05	84.05	
2017-07	11.34	1.81	-0.63	78.83	0.19	97.19	
2017-08	6.9	1.86	-0.77	-18.98	0.22	93.44	
2017-09	7.45	2	-0.75	-42.47	0.29	96.94	
2017-10	7.76	2.11	-0.74	-46.06	0.35	98.11	
2017-11	8.6	2.36	-0.71	-51.54	0.5	95.94	
2017-12	7.9	2.17	-0.73	-65.35	0.37	81.12	
2018-01	8.87	2.43	-0.69	-33.12	0.52	94.48	
2018-02	8.44	2.32	-0.7	-38.16	0.45	82.08	
2018-03	8.25	2.26	-0.7	-50.81	0.4	64.98	
2018-04	8.41	2.31	-0.69	-38.59	0.43	63	
2018-05	8.42	2.31	-0.69	-22.08	0.42	60.27	
2018-06	9	2.47	-0.66	17.28	0.52	86.52	
2018-07	8.51	2.34	-0.67	10.27	0.43	66.11	
2018-08	7.83	2.21	-0.69	-36.1	0.34	24.07	
2018-09	8.08	2.28	-0.67	-44.45	0.38	8.22	
2018-10	7.89	2.25	-0.67	-45.59	0.36	3.03	
2018-11	7.52	2.17	-0.68	-77.84	0.3	-42.17	
2018-12	7.69	2.22	-0.66	-78.79	0.33	-39.11	
2019-01	8.13	2.35	-0.63	-52.43	0.4	-13.84	
2019-02	9.44	2.73	-0.56	8.57	0.62	57.14	
2019-03	10.97	3.17	-0.46	48.77	0.89	90.35	
2019-04	13.13	3.79	-0.34	86.1	1.24	95.96	
2019-05	11.69	3.38	-0.4	80.09	0.99	80.85	
2019-06	12.13	3.5	-0.36	83.88	1.05	83.88	
2019-07	12.33	3.57	-0.33	87.5	1.09	87.73	
2019-08	11.22	3.32	-0.38	50.65	0.93	54.95	
2019-09	11.79	3.48	-0.33	50	1.01	58.93	
2019-10	11.81	3.5	-0.32	47.92	1.01	61.61	
2019-11	12.91	3.86	-0.24	78.4	1.19	89.16	
2019-12	14.52	4.34	-0.14	90.83	1.44	97.44	
2020-01	14.84	4.44	-0.1	89.01	1.47	89.29	
2020-02	14.1	4.22	-0.14	82.77	1.31	83.04	
2020-03	13.44	4.02	-0.17	65.3	1.17	66.36	
2020-04	13.15	3.93	-0.17	39.58	1.1	42.3	
2020-05	13.76	4.12	-0.12	54.96	1.17	55.36	
2020-06	13.64	4.08	-0.12	44.64	1.12	45.36	
2020-07	15.97	4.78	0.04	79.23	1.45	79.39	
2020-08	15.92	4.78	0.05	81.63	1.41	82.1	
2020-09	15.06	4.54	0	70.86	1.26	72.28	
2020-10	15.67	4.76	0.06	77.9	1.33	82.92	
2020-11	17	5.18	0.15	92.77	1.49	93.84	
2020-12	16.1	4.9	0.1	73.95	1.31	75.66	
2021-01	18.35	5.59	0.25	88.04	1.59	89.51	
2021-02	23.87	7.27	0.62	98.09	2.27	98.04	
2021-03	20.45	6.23	0.39	82.8	1.74	82.76	
2021-04	18.95	5.77	0.29	66.37	1.5	66.41	
2021-05	17.46	5.32	0.2	34.47	1.26	34.82	
2021-06	17.38	5.29	0.2	17.26	1.21	18.03	
2021-07	17.36	5.29	0.2	-0.97	1.18	-0.61	
