month	ct_avg_Tdx收盘价	人均持股
2002-06	20.56	2140	
2002-09	20	2201	
2002-12	14.81	2260	
2003-03	16.53	2211	
2003-06	18.68	2642	
2003-09	17.47	2744	
2003-12	16.48	2800	
2004-03	18.34	1915	
2004-06	23.06	6124	
2004-09	23.09	6482	
2004-12	29.27	8319	
2005-03	29.63	7434	
2005-06	23.89	8181	
2005-09	29.62	9403	
2005-12	31.45	10451	
2006-03	36.09	9125	
2006-06	61.41	7163	
2006-09	64.85	9451	
2006-12	71.88	6746	
2007-03	74.7	4915	
2007-06	99.16	11358	
2007-09	94.67	5531	
2007-12	77.47	5265	
2008-03	104.61	9495	
2008-06	91.37	12233	
2008-09	54.39	21928	
2008-12	48.07	24461	
2009-03	52.05	12985	
2009-06	36.92	11556	
2009-09	39.17	7747	
2009-12	44.22	8348	
2010-03	47.88	9493	
2010-06	19.81	11576	
2010-09	26.91	12632	
2010-12	34.12	14461	
2011-03	33.01	9973	
2011-06	20.65	13449	
2011-09	10.12	11212	
2011-12	7.59	9202	
2012-03	8.24	9331	
2012-06	8.35	9483	
2012-09	6.72	22216	
2012-12	6.39	22460	
2013-03	6.27	23090	
2013-06	5.75	23560	
2013-09	6.5	22297	
2013-12	6.08	22559	
2014-03	5.4	22949	
2014-06	5.03	23644	
2014-09	6.37	27541	
2014-12	11.79	39264	
2015-03	20.2	34391	
2015-06	17.31	16882	
2015-09	7.87	17229	
2015-12	9.41	16943	
2016-03	7.29	17856	
2016-06	6.27	18363	
2016-09	7.53	21042	
2016-12	8.37	23660	
2017-02	8.03	23218	
2017-03	7.8	24315	
2017-06	7.4	25013	
2017-09	7.12	24710	
2017-12	6.05	25006	
2018-03	5.47	25345	
2018-06	4.66	25851	
2018-09	4.06	25645	
2018-12	3.55	25901	
2019-03	4.72	26392	
2019-06	4.08	27539	
2019-09	3.9	28362	
2019-12	3.85	28844	
2020-03	3.46	29745	
2020-06	5.11	23015	
2020-09	6.03	24928	
2020-12	5.17	24451	
2021-03	5.07	26153	
2021-06	5.47	28432	
2021-09	4.79	29193	
2021-12	4.72	30548	
2022-03	4.84	32080	
2022-06	5.38	31764	
2022-09	4.7	32761	
2022-12	5.2	27033	
2023-03	5.33	31346	
2023-06	9.19	26173	
2023-09	9.12	30771	
2023-12	7.58	31069	
2024-03	8.82	38845	
2024-06	8.02	39264	
2024-09	8.71	44302	
