month	ct_avg_前复权价格	deviate_avg_100_ct_avg_前复权价格
2016-02	3.27	1.32	
2016-03	3.25	1.26	
2016-04	3.6	1.47	
2016-05	3.79	1.54	
2016-06	4.25	1.8	
2016-07	4.26	1.73	
2016-08	4.25	1.67	
2016-09	3.99	1.45	
2016-10	4.02	1.42	
2016-11	3.81	1.24	
2016-12	3.67	1.12	
2017-01	3.89	1.21	
2017-02	3.9	1.17	
2017-03	3.96	1.15	
2017-04	3.89	1.08	
2017-05	3.67	0.93	
2017-06	3.9	1.01	
2017-07	4.39	1.23	
2017-08	4.36	1.17	
2017-09	4.51	1.21	
2017-10	4.94	1.36	
2017-11	4.92	1.31	
2017-12	4.94	1.28	
2018-01	4.95	1.24	
2018-02	4.56	1.04	
2018-03	5.13	1.24	
2018-04	5.39	1.31	
2018-05	5.16	1.18	
2018-06	5.17	1.15	
2018-07	5.47	1.22	
2018-08	5.32	1.13	
2018-09	5.69	1.23	
2018-10	5.24	1.02	
2018-11	5.1	0.94	
2018-12	4.77	0.79	
2019-01	4.68	0.73	
2019-02	5.11	0.86	
2019-03	5.52	0.99	
2019-04	5.32	0.89	
2019-05	5.6	0.96	
2019-06	5.49	0.89	
2019-07	6	1.03	
2019-08	6.67	1.22	
2019-09	7.13	1.34	
2019-10	6.73	1.17	
2019-11	6.66	1.11	
2019-12	6.67	1.08	
2020-01	6.67	1.05	
2020-02	6.44	0.95	
2020-03	6.18	0.84	
2020-04	5.87	0.73	
2020-05	6.02	0.74	
2020-06	6.21	0.77	
2020-07	7.35	1.06	
2020-08	7.96	1.2	
2020-09	7.98	1.16	
2020-10	8.77	1.33	
2020-11	10.07	1.61	
2020-12	11.41	1.88	
2021-01	13.12	2.22	
2021-02	12.22	1.92	
2021-03	11.21	1.61	
2021-04	12.61	1.86	
2021-05	12.33	1.72	
2021-06	13.13	1.82	
2021-07	13.96	1.93	
2021-08	16.25	2.3	
2021-09	14.75	1.92	
2021-10	14.55	1.8	
2021-11	16.69	2.11	
2021-12	16.8	2.05	
2022-01	15.31	1.7	
2022-02	14.63	1.53	
2022-03	14.35	1.42	
2022-04	12.61	1.09	
2022-05	13.86	1.25	
2022-06	14.91	1.37	
2022-07	15.48	1.4	
2022-08	15.16	1.3	
2022-09	15.38	1.29	
2022-10	15.62	1.27	
2022-11	14.9	1.13	
2022-12	14.03	0.97	
2023-01	13.88	0.92	
2023-02	13.82	0.88	
2023-03	13.39	0.79	
2023-04	13.37	0.76	
2023-05	13.63	0.77	
2023-06	13.43	0.72	
2023-07	14.08	0.77	
2023-08	13.78	0.71	
2023-09	13.76	0.69	
2023-10	12.77	0.55	
2023-11	12.7	0.52	
2023-12	12.02	0.43	
2024-01	10.74	0.27	
2024-02	10.61	0.24	
2024-03	11.23	0.3	
2024-04	10.6	0.22	
2024-05	11.45	0.31	
2024-06	12.15	0.37	
2024-07	12.08	0.35	
2024-08	11.92	0.32	
2024-09	12.26	0.34	
2024-10	14.19	0.54	
2024-11	13.69	0.47	
2024-12	12.72	0.35	
2025-01	12.07	0.27	
2025-02	12.29	0.29	
