month	ct_avg_前复权价格	deviate_avg_100_ct_avg_前复权价格
2006-05	3.61	0.7	
2006-06	3.87	0.8	
2006-07	3.93	0.8	
2006-08	3.71	0.68	
2006-09	3.81	0.71	
2006-10	3.98	0.76	
2006-11	4.58	0.99	
2006-12	5.05	1.17	
2007-01	6.76	1.83	
2007-02	7.47	2.05	
2007-03	7.02	1.8	
2007-04	8.33	2.24	
2007-05	9.35	2.53	
2007-06	11.15	3.05	
2007-07	10.67	2.76	
2007-08	11.3	2.86	
2007-09	11.36	2.75	
2007-10	10.31	2.32	
2007-11	9.27	1.92	
2007-12	10.14	2.11	
2008-01	10.45	2.12	
2008-02	9.11	1.66	
2008-03	7.36	1.12	
2008-04	6.41	0.82	
2008-05	6.34	0.78	
2008-06	5.2	0.44	
2008-07	4.57	0.26	
2008-08	4.91	0.34	
2008-09	4.65	0.26	
2008-10	3.9	0.05	
2008-11	3.24	-0.13	
2008-12	3.29	-0.12	
2009-01	3.53	-0.06	
2009-02	3.91	0.03	
2009-03	3.84	0.01	
2009-04	4.02	0.05	
2009-05	4.04	0.05	
2009-06	4.23	0.09	
2009-07	4.75	0.21	
2009-08	4.42	0.12	
2009-09	4	0.01	
2009-10	4.05	0.02	
2009-11	4.42	0.1	
2009-12	4.56	0.13	
2010-01	5.33	0.31	
2010-02	5.29	0.28	
2010-03	5.27	0.27	
2010-04	5.19	0.24	
2010-05	3.86	-0.09	
2010-06	3.66	-0.14	
2010-07	3.49	-0.18	
2010-08	3.76	-0.12	
2010-09	3.72	-0.14	
2010-10	3.98	-0.08	
2010-11	3.85	-0.11	
2010-12	3.54	-0.19	
2011-01	3.79	-0.14	
2011-02	4.08	-0.08	
2011-03	4.12	-0.07	
2011-04	4.21	-0.06	
2011-05	4	-0.11	
2011-06	3.64	-0.19	
2011-07	3.84	-0.15	
2011-08	3.69	-0.19	
2011-09	3.61	-0.21	
2011-10	3.63	-0.21	
2011-11	3.74	-0.19	
2011-12	3.57	-0.23	
2012-01	3.59	-0.23	
2012-02	3.74	-0.2	
2012-03	3.8	-0.19	
2012-04	3.78	-0.19	
2012-05	3.81	-0.19	
2012-06	3.64	-0.23	
2012-07	3.61	-0.24	
2012-08	3.66	-0.23	
2012-09	3.57	-0.25	
2012-10	3.56	-0.25	
2012-11	3.36	-0.29	
2012-12	3.56	-0.25	
2013-01	3.83	-0.2	
2013-02	4.02	-0.16	
2013-03	4.03	-0.16	
2013-04	3.81	-0.2	
2013-05	4	-0.16	
2013-06	3.79	-0.21	
2013-07	3.84	-0.2	
2013-08	4.15	-0.14	
2013-09	4.89	0.02	
2013-10	4.63	-0.04	
2013-11	4.69	-0.03	
2013-12	4.6	-0.05	
2014-01	4.27	-0.12	
2014-02	4.18	-0.14	
2014-03	3.95	-0.19	
2014-04	4.03	-0.17	
2014-05	4.18	-0.14	
2014-06	4.01	-0.18	
2014-07	4.1	-0.16	
2014-08	4.34	-0.11	
2014-09	4.61	-0.06	
2014-10	4.71	-0.04	
2014-11	5.26	0.07	
2014-12	6.04	0.22	
2015-01	6.35	0.28	
2015-02	6.51	0.3	
2015-03	7.33	0.46	
2015-04	8.29	0.64	
2015-05	9.35	0.84	
2015-06	10.66	1.09	
2015-07	9	0.75	
2015-08	9.28	0.81	
2015-09	8.82	0.72	
2015-10	9.48	0.85	
2015-11	9.83	0.92	
2015-12	9.68	0.9	
2016-01	8.72	0.72	
2016-02	8.71	0.72	
2016-03	9.29	0.84	
2016-04	9.24	0.83	
2016-05	8.9	0.77	
2016-06	8.6	0.71	
2016-07	8.66	0.72	
2016-08	9.15	0.81	
2016-09	8.96	0.76	
2016-10	8.93	0.74	
2016-11	8.76	0.69	
2016-12	8.71	0.67	
2017-01	8.8	0.68	
2017-02	9.03	0.7	
2017-03	9.31	0.74	
2017-04	10.78	0.99	
2017-05	12.16	1.2	
2017-06	12.27	1.19	
2017-07	12.25	1.15	
2017-08	12.24	1.12	
2017-09	13.02	1.22	
2017-10	13.29	1.23	
2017-11	14.38	1.38	
2017-12	14.4	1.34	
2018-01	14.9	1.38	
2018-02	15.5	1.43	
2018-03	16.44	1.53	
2018-04	15.5	1.35	
2018-05	17.41	1.59	
2018-06	18.77	1.74	
2018-07	19.8	1.83	
2018-08	19.04	1.67	
2018-09	18.29	1.51	
2018-10	17.38	1.34	
2018-11	16.77	1.22	
2018-12	16.86	1.2	
2019-01	16.37	1.1	
2019-02	18.19	1.29	
2019-03	19.36	1.39	
2019-04	21.49	1.59	
2019-05	23.24	1.74	
2019-06	25.2	1.9	
2019-07	27.4	2.07	
2019-08	27.79	2.03	
2019-09	27.74	1.95	
2019-10	26.1	1.71	
2019-11	25.75	1.62	
2019-12	26.15	1.6	
2020-01	24.9	1.42	
2020-02	23.63	1.25	
2020-03	22.22	1.08	
2020-04	22.37	1.06	
2020-05	22.92	1.07	
2020-06	24.49	1.18	
2020-07	24.29	1.12	
2020-08	25	1.14	
2020-09	24.81	1.09	
2020-10	23.26	0.93	
2020-11	25.44	1.07	
2020-12	25.71	1.05	
2021-01	25.24	0.98	
2021-02	20.64	0.6	
2021-03	20.25	0.55	
2021-04	18.87	0.43	
2021-05	16.09	0.21	
2021-06	16.73	0.24	
2021-07	15.02	0.11	
2021-08	13.37	-0.02	
2021-09	15.01	0.09	
2021-10	17.23	0.24	
2021-11	16.64	0.18	
2021-12	15.43	0.09	
2022-01	16.99	0.19	
2022-02	18.75	0.3	
2022-03	17.33	0.19	
2022-04	17.13	0.17	
2022-05	16.36	0.11	
2022-06	16.96	0.14	
2022-07	17.67	0.17	
2022-08	19.23	0.26	
2022-09	19.91	0.29	
2022-10	19.18	0.24	
2022-11	18.96	0.21	
2022-12	19.76	0.25	
2023-01	20.19	0.26	
2023-02	20.55	0.27	
2023-03	19.25	0.18	
2023-04	18.7	0.14	
2023-05	16.74	0.01	
2023-06	15.78	-0.05	
2023-07	15.6	-0.07	
2023-08	14.88	-0.11	
2023-09	13.1	-0.22	
2023-10	12.31	-0.27	
2023-11	12.58	-0.25	
2023-12	11.31	-0.33	
