month	ct_avg_Tdx收盘价	股东人数
1995-12	7.84	893	
1996-12	14.51	2984	
1997-12	21.74	3263	
1998-12	10.23	3493	
1999-12	7.93	3543	
2000-12	14.57	3595	
2001-12	17.81	10064	
2002-06	15.74	10064	
2002-09	16.51	10294	
2002-12	16.31	10318	
2003-03	15.21	10282	
2003-06	12.08	9796	
2003-09	11.55	9850	
2003-12	10.05	10199	
2004-03	10.1	9948	
2004-06	8.12	9898	
2004-09	5.63	17718	
2004-12	5.97	9704	
2005-03	4.97	9577	
2005-06	4.13	9420	
2005-09	4.9	9368	
2005-12	4.22	20895	
2006-03	4.45	9315	
2006-06	6.12	9500	
2006-09	6.2	9189	
2006-12	6.71	9028	
2007-03	11.31	16828	
2007-06	16.23	10485	
2007-09	19.85	23009	
2007-12	13.48	10544	
2008-03	15.6	23619	
2008-06	9.38	22970	
2008-09	6.33	24646	
2008-12	5.44	9889	
2009-03	7.6	28251	
2009-06	8.59	27474	
2009-09	8.29	28787	
2009-12	12.08	8904	
2010-03	13.2	21118	
2010-06	13.62	19185	
2010-09	14.76	19773	
2010-12	18.09	6719	
2011-03	17.48	16645	
2011-06	14.85	6688	
2011-09	17.3	16062	
2011-12	14.36	6435	
2012-01	11.56	20898	
2012-03	12.62	21782	
2012-06	10.62	23088	
2012-09	8.55	23550	
2012-12	7.01	25509	
2013-03	7.23	30846	
2013-06	7.57	27682	
2013-09	7.41	29952	
2013-12	7.71	28314	
2014-03	6.94	30071	
2014-06	7.69	27068	
2014-09	9.68	26770	
2014-12	10.51	26158	
2015-03	13.33	24949	
2015-06	23.28	23948	
2015-09	9.7	34880	
2015-12	15.89	33608	
2016-03	12.3	35737	
2016-06	10.94	35906	
2016-09	13	38418	
2016-12	13.67	33751	
2017-03	14.63	36884	
2017-04	14.4	27661	
2017-05	12.74	27475	
2017-06	12.31	23171	
2017-07	11.95	18255.5	
2017-08	11.59	32686.5	
2017-09	11.85	22808	
2017-10	12.17	9666	
2017-12	10.84	35156	
2018-03	10.39	21792.5	
2018-04	10.63	16254.25	
2018-05	10.53	18153	
2018-06	9.63	21285.67	
2018-07	8.5	16219	
2018-08	7.51	9567	
2018-09	7.65	18636.25	
2018-10	7.28	13941.67	
2018-11	7.48	18228.67	
2018-12	7.53	19109.2	
2019-01	7.73	15992.5	
2019-02	8.16	20441.5	
2019-03	8.91	13582	
2019-04	8.82	14383.67	
2019-05	7.79	9354	
2019-06	7.72	22148.33	
2019-07	7.66	9032	
2019-08	7.41	9051	
2019-09	7.97	9008.33	
2019-10	8.03	16366.5	
2019-11	8.36	17224.5	
2019-12	10.48	8965	
2020-02	9.71	8915	
2020-03	9.04	18496.33	
2020-04	8.71	8763.5	
2020-05	8.6	8664.5	
2020-06	8.89	8562	
2020-07	12.65	14403	
2020-08	16.66	17921.67	
2020-09	17.33	13013.67	
2020-10	15.26	18291.33	
2020-11	12.91	21451	
2020-12	11.74	24521.33	
2021-01	11.94	22553	
2021-02	12.99	22599	
2021-03	14.9	14426	
2021-04	15.99	20108.33	
2021-05	15.5	19594	
2021-06	14.13	15465.33	
2021-07	13.64	20576	
2021-08	12.61	22226.33	
2021-09	12.31	18485	
2021-10	11.55	27120	
2021-11	11.47	26192	
2021-12	11.68	16826.25	
2022-01	11.86	26858	
2022-02	11.23	27234.67	
2022-03	10.21	29951	
2022-06	10.32	34677	
2022-09	9.67	32619	
2022-10	9.1	6919	
2022-11	10.06	6905	
2022-12	10.55	6894	
2023-01	11.15	6926	
2023-03	11.4	34163	
2023-05	11.84	6297	
2023-06	12.07	6238	
2023-07	12.1	6192.5	
2023-08	11.54	6107	
2023-09	11.68	13396.67	
2023-10	10.77	13890	
2023-11	11.82	5974	
2023-12	11.46	17016.5	
2024-01	10.5	5874	
2024-03	10.19	5901.67	
2024-04	10.65	5902	
2024-05	10.06	5928	
2024-06	9.14	16790.5	
2024-07	8.85	5860	
2024-08	8.89	5830	
2024-09	9.07	5819.5	
2024-10	10.1	5829	
2024-11	10.53	5811	
2024-12	10.95	5809	
