month	ct_avg_Tdx收盘价	人均持股
2008-05	44.42	0	
2008-06	42.67	5296	
2008-09	31.02	7467	
2008-12	34.12	3737	
2009-03	42.27	2816	
2009-06	42.03	5017	
2009-09	43.88	3159	
2009-12	67.82	3650	
2010-03	79.44	3290	
2010-06	44.47	7585	
2010-09	76.38	8697	
2010-12	86.17	9462	
2011-03	74.62	6598	
2011-06	48.6	22349	
2011-09	45.69	17594	
2011-12	47.41	24352	
2012-01	44.01	21552	
2012-03	47.78	19320	
2012-06	30.65	29175	
2012-09	40.74	27314	
2012-12	42.31	34274	
2013-03	62.9	22939	
2013-06	38.57	19741	
2013-09	44.16	29143	
2013-12	41.21	26093	
2014-03	29.37	12080	
2014-06	25.25	13073	
2014-09	27.16	9342	
2014-12	23.61	8790	
2015-03	31.57	13372	
2015-06	39.35	14209	
2015-09	33.21	22855	
2015-12	38.16	20848	
2016-03	32.93	18813	
2016-06	13.01	35427	
2016-09	15.07	39293	
2016-12	13.58	29259	
2017-03	15.97	39308	
2017-06	21.67	39203	
2017-09	24.77	31793	
2017-12	23.97	26135	
2018-03	27.66	24468	
2018-06	22.92	26280	
2018-09	14.91	17914	
2018-12	12.58	14692	
2019-03	16.87	14735	
2019-06	13.4	14279	
2019-09	17.62	16978	
2019-12	18.42	16856	
2020-03	17.93	11348	
2020-06	17.98	13067	
2020-09	21.45	14296	
2020-12	20.25	12480	
2021-03	22.59	12943	
2021-06	21.71	12695	
2021-09	23.5	18293	
2021-12	24.66	18840	
2022-03	17.41	12439	
2022-06	16.07	11858	
2022-09	13.9	10799	
2022-12	11.99	10568	
2023-03	18.52	16669	
2023-06	20.5	10390	
2023-09	21.01	14606	
2023-12	18.78	13802	
2024-03	19.47	11301	
2024-06	16.08	11497	
2024-09	14.14	11485	
