month	ct_avg_Tdx收盘价	ct_avg_noise_avg_Tdx收盘价
1999-06	14.43	-52.96	
1999-07	15.09	-12.78	
1999-08	14.74	1.38	
1999-09	14.58	6.62	
1999-10	13.91	-13.73	
1999-11	14.55	16.52	
1999-12	14.77	40.94	
2000-01	16.24	63.35	
2000-02	16.25	69.48	
2000-03	15.94	62.77	
2000-04	16.99	82.9	
2000-05	16.06	68.7	
2000-06	17.19	83.93	
2000-07	18.27	92.39	
2000-08	17.46	78.73	
2000-09	16.64	47.58	
2000-10	15.96	18.7	
2000-11	16	-1.7	
2000-12	16.42	-1.27	
2001-01	17.31	39.48	
2001-02	17.24	50.69	
2001-03	18.11	70.86	
2001-04	18.21	78.74	
2001-05	18.7	83.78	
2001-06	17.66	55.31	
2001-07	16.63	11.69	
2001-08	14.67	-38.51	
2001-09	14.55	-55.72	
2001-10	12.98	-72.82	
2001-11	12.94	-82.71	
2001-12	13.74	-75.34	
2002-01	13.58	-73.79	
2002-02	14.99	-38.93	
2002-03	15.35	-17.48	
2002-04	14.59	-20.88	
2002-05	13.55	-45.98	
2002-06	14.05	-47.28	
2002-07	14.76	3.03	
2002-08	14.59	14.81	
2002-09	14.26	1.25	
2002-10	13.7	-35.91	
2002-11	13.49	-48.47	
2002-12	12.94	-72.77	
2003-01	12.61	-81.56	
2003-02	13.08	-72.8	
2003-03	13.5	-52.08	
2003-04	14.4	-8.89	
2003-05	14.74	24.04	
2003-06	14.02	13.39	
2003-07	13.44	-26.82	
2003-08	12.9	-54.34	
2003-09	11.89	-74.19	
2003-10	11.43	-82	
2003-11	11.88	-73.79	
2003-12	12.73	-47.98	
2004-01	14.24	0.59	
2004-02	16.44	33.93	
2004-03	17.75	64.48	
2004-04	13.23	40.43	
2004-05	9.89	-19.76	
2004-06	9.34	-48.74	
2004-07	9.03	-72.32	
2004-08	7.77	-86.04	
2004-09	8.2	-75.38	
2004-10	8.36	-76.23	
2004-11	8.51	-65.52	
2004-12	9.26	-35.4	
2005-01	9.63	-11.96	
2005-02	10.16	6.73	
2005-03	9.63	-3.69	
2005-04	8.74	-9.31	
2005-05	7.22	-58.04	
2005-06	7.22	-64.89	
2005-07	7.3	-69.56	
2005-08	7.61	-57.14	
2005-09	7.42	-61.99	
2005-10	6.97	-82.2	
2005-11	6.68	-87.74	
2005-12	6.97	-75.81	
2006-01	7.19	-58.48	
2006-02	7.95	-29.61	
2006-03	7.85	-12.28	
2006-04	8.23	15.32	
2006-05	6.99	-28.31	
2006-06	7.84	9.29	
2006-07	8.49	53.78	
2006-08	7.94	47.69	
2006-09	8.41	76.15	
2006-10	8.69	88.34	
2006-11	9.02	86.85	
2006-12	12.2	96.43	
2007-01	16.52	98.84	
2007-02	16.71	93.57	
2007-03	15.7	81.38	
2007-04	18.4	94.22	
2007-05	22.15	98.36	
2007-06	25.28	97.95	
2007-07	25.83	90.99	
2007-08	27.83	96.12	
2007-09	34.85	97.5	
2007-10	32.83	87.05	
2007-11	28.92	65.22	
2007-12	31.65	74.24	
2008-01	35.5	89.85	
2008-02	33.14	77.17	
2008-03	27.12	32.48	
2008-04	24.57	-7.37	
2008-05	21.81	-29.51	
2008-06	13.98	-60.04	
2008-07	13.59	-70.66	
2008-08	12.7	-86.57	
2008-09	11.45	-90.93	
2008-10	10.11	-91.87	
2008-11	8.03	-93.75	
2008-12	9.16	-82.61	
2009-01	9.81	-69.05	
2009-02	11.69	-42.81	
2009-03	11.42	-27.52	
2009-04	13.58	4.51	
2009-05	13.15	12.5	
2009-06	12.56	10.19	
2009-07	13.93	36.68	
2009-08	13.75	45.11	
2009-09	14.47	57.75	
2009-10	16.87	74	
2009-11	19.2	82.18	
2009-12	19.47	82.1	
2010-01	19.18	79.02	
2010-02	17.47	57.74	
2010-03	18.54	66.69	
2010-04	19.96	83.39	
2010-05	16.5	34.69	
2010-06	15.35	-12.17	
2010-07	16.12	-17.7	
2010-08	18.96	26.83	
2010-09	20.84	55.6	
2010-10	22.65	67.08	
2010-11	21.92	72.08	
2010-12	21.81	77.45	
2011-01	22.51	83.32	
2011-02	25.91	97.38	
2011-03	25.69	90.14	
2011-04	23.45	69	
2011-05	21.41	31.38	
2011-06	21.85	20.28	
2011-07	22.92	33.26	
2011-08	21.8	-3.69	
2011-09	20.02	-36.52	
2011-10	19.84	-54.52	
2011-11	22.02	-22.81	
2011-12	23.28	19.76	
2012-01	24.01	36.55	
2012-02	24.54	49.04	
2012-03	24.74	61.57	
2012-04	25.98	76.56	
2012-05	23.69	54.12	
2012-06	23.52	42.61	
2012-07	22.49	6.33	
2012-08	22.97	-2.25	
2012-09	23.37	15.18	
2012-10	21.59	-47.17	
2012-11	20.97	-67.05	
2012-12	22.31	-54.21	
2013-01	26.37	9.42	
2013-02	27.93	46.85	
2013-03	26.75	56.51	
2013-04	27.93	74.36	
2013-05	23.34	55.4	
2013-06	17.99	-12.24	
2013-07	18.53	-33.11	
2013-08	17.7	-62.38	
2013-09	18.71	-55.87	
2013-10	17.54	-71.53	
2013-11	16.22	-92.56	
2013-12	17.76	-70.41	
2014-01	17.77	-61.95	
2014-02	18.55	-29.07	
