month	ct_avg_前复权价格	ct_avg_noise_avg_前复权价格
1999-05	0.67	-71.2	
1999-06	0.8	-42.49	
1999-07	0.86	18.51	
1999-08	0.84	43.87	
1999-09	0.83	57.91	
1999-10	0.79	40.46	
1999-11	0.83	53.94	
1999-12	0.84	68.58	
2000-01	0.92	83.32	
2000-02	0.92	85.06	
2000-03	0.91	81.68	
2000-04	0.97	92.81	
2000-05	0.91	75.05	
2000-06	0.98	86.49	
2000-07	1.04	91.28	
2000-08	0.99	78.88	
2000-09	0.94	46.17	
2000-10	0.95	31.09	
2000-11	1	66.84	
2000-12	1.03	80.06	
2001-01	1.08	89.03	
2001-02	1.08	86.56	
2001-03	1.13	95.01	
2001-04	1.14	89.46	
2001-05	1.17	91.12	
2001-06	1.11	64.45	
2001-07	1.07	34.21	
2001-08	0.95	-15.64	
2001-09	0.94	-38.04	
2001-10	0.84	-60.96	
2001-11	0.84	-67.09	
2001-12	0.89	-64.75	
2002-01	0.88	-67.05	
2002-02	0.97	-36.16	
2002-03	0.99	-10.67	
2002-04	0.97	-8.48	
2002-05	0.91	-28.77	
2002-06	0.95	-25.49	
2002-07	1	29.43	
2002-08	0.98	41.68	
2002-09	0.96	29.46	
2002-10	0.92	-9.43	
2002-11	0.91	-33.29	
2002-12	0.87	-58.89	
2003-01	0.85	-70.36	
2003-02	0.88	-64.58	
2003-03	0.91	-44.56	
2003-04	0.97	-0.77	
2003-05	0.99	28.1	
2003-06	0.95	18.58	
2003-07	0.91	-19.41	
2003-08	0.87	-48.17	
2003-09	0.8	-71.55	
2003-10	0.77	-80.76	
2003-11	0.8	-73.08	
2003-12	0.86	-46.27	
2004-01	0.96	4.95	
2004-02	1.11	32.59	
2004-03	1.2	64.95	
2004-04	1.11	63.23	
2004-05	1.03	50.67	
2004-06	0.97	32.18	
2004-07	0.94	1.26	
2004-08	0.81	-37.09	
2004-09	0.85	-41.84	
2004-10	0.87	-43.81	
2004-11	0.88	-36.85	
2004-12	0.96	-0.74	
2005-01	1	26.07	
2005-02	1.05	47.05	
2005-03	1	36.96	
2005-04	1.03	50.55	
2005-05	1.02	56.72	
2005-06	1.03	56.25	
2005-07	1.04	72.92	
2005-08	1.08	87.89	
2005-09	1.05	76.18	
2005-10	0.99	27.23	
2005-11	0.95	-14.65	
2005-12	0.99	-23.25	
2006-01	1.03	9.71	
2006-02	1.13	47.43	
2006-03	1.22	76.17	
2006-04	1.53	96.61	
2006-05	1.82	98.66	
2006-06	2.05	98.7	
2006-07	2.21	93.45	
2006-08	2.08	81.21	
2006-09	2.2	91.62	
2006-10	2.27	95.27	
2006-11	2.35	92.61	
2006-12	3.18	98.77	
2007-01	4.31	98.84	
2007-02	4.36	93.63	
2007-03	4.09	80.92	
2007-04	4.93	94.77	
2007-05	5.95	98.36	
2007-06	6.8	97.92	
2007-07	6.94	90.95	
2007-08	7.48	96.12	
2007-09	9.37	97.5	
2007-10	8.82	87	
2007-11	7.77	65.06	
2007-12	8.51	74.11	
2008-01	9.54	89.81	
2008-02	8.91	77.08	
2008-03	7.29	31.67	
2008-04	6.56	-8.33	
2008-05	6.85	-22.63	
2008-06	5.01	-53.08	
2008-07	4.85	-65.06	
2008-08	4.55	-84.61	
2008-09	4.1	-89.52	
2008-10	3.62	-91.07	
2008-11	2.88	-91.83	
2008-12	3.28	-82.26	
2009-01	3.52	-68.81	
2009-02	4.19	-41.74	
2009-03	4.09	-26.58	
2009-04	4.85	7.19	
2009-05	4.81	21.43	
2009-06	4.71	25.89	
2009-07	5.23	46.31	
2009-08	5.16	50.04	
2009-09	5.43	62.38	
2009-10	6.33	81.59	
2009-11	7.2	89.2	
2009-12	7.3	87.07	
2010-01	7.2	84.24	
2010-02	6.55	61.37	
2010-03	6.95	66.58	
2010-04	7.49	82.82	
2010-05	6.38	37.32	
2010-06	6.13	-1.69	
2010-07	6.44	-6.09	
2010-08	7.57	44.77	
2010-09	8.33	70.63	
2010-10	9.05	91.74	
2010-11	8.75	84.94	
2010-12	8.71	82.65	
2011-01	8.97	84.73	
2011-02	10.35	97.68	
2011-03	10.26	90.06	
2011-04	9.38	68.8	
2011-05	8.62	31.38	
2011-06	8.85	22.11	
2011-07	9.29	39.8	
2011-08	8.83	4.15	
2011-09	8.11	-32.19	
2011-10	8.03	-49.22	
2011-11	8.92	-17.78	
2011-12	9.43	21.59	
2012-01	9.73	38.04	
2012-02	10.25	57.72	
2012-03	11.09	72.93	
2012-04	11.66	88.29	
2012-05	10.76	74.35	
2012-06	10.68	67.01	
2012-07	10.2	36.32	
2012-08	10.42	30.28	
2012-09	10.6	40.04	
2012-10	9.8	-14.48	
2012-11	9.51	-39.65	
2012-12	10.12	-29.72	
2013-01	11.96	32.45	
2013-02	12.67	65.3	
2013-03	12.14	70.49	
2013-04	12.67	82.54	
2013-05	14.71	95.49	
2013-06	14.99	91.18	
2013-07	15.44	92.54	
2013-08	14.75	75.61	
2013-09	15.6	88.2	
2013-10	14.62	63.19	
2013-11	13.52	18.79	
2013-12	14.8	40.62	
2014-01	14.81	39.67	
2014-02	15.46	62.83	
2014-03	13.86	13.22	
2014-04	13.86	-24.02	
2014-05	13.82	-36.47	
2014-06	13.16	-62.14	
2014-07	15.06	-12.66	
2014-08	15.99	34.23	
2014-09	15.93	55.23	
2014-10	15.89	70.78	
2014-11	15.86	72.28	
2014-12	17.86	91.15	
2015-01	21.61	98.66	
2015-02	22.67	97.26	
2015-03	23.87	97.32	
2015-04	27.07	97.7	
2015-05	28.11	92.19	
2015-06	29.21	88.99	
2015-07	25.93	64.75	
2015-08	26.63	62.2	
2015-09	24.24	23.84	
2015-10	27.27	43.86	
2015-11	28.52	65.77	
2015-12	28.59	73.06	
2016-01	25.35	30.98	
2016-02	25.4	-0.53	
2016-03	25.92	-10.99	
2016-04	26.5	-10.18	
2016-05	27.73	25.38	
2016-06	28.06	50.76	
2016-07	30.37	78.83	
2016-08	31.28	83.15	
2016-09	31.3	87.45	
2016-10	31.5	88.73	
2016-11	29.46	52.6	
2016-12	28.32	20.25	
2017-01	27.89	-8.33	
2017-02	28.49	-7.99	
2017-03	29.69	22.48	
2017-04	29.88	42.02	
2017-05	28.02	-23.08	
2017-06	31.28	29.14	
2017-07	32.72	68.45	
2017-08	32.16	62.81	
2017-09	33.54	68.28	
2017-10	37.28	93.38	
2017-11	36.66	87.7	
2017-12	34.86	72.32	
2018-01	34.64	62.46	
2018-02	34.17	40.42	
2018-03	34.64	45.09	
2018-04	32.13	-7.19	
2018-05	31.94	-24.07	
2018-06	31.46	-34.87	
2018-07	26.11	-67.37	
2018-08	23.74	-85.71	
2018-09	21.95	-93.61	
2018-10	18.77	-97.62	
2018-11	17.47	-94.93	
2018-12	18.06	-84.64	
2019-01	18.37	-75.69	
2019-02	20.3	-59.94	
2019-03	21.01	-36.91	
2019-04	23.09	-6.42	
2019-05	20.61	-18.75	
2019-06	20.21	-28.85	
2019-07	21.21	1.79	
2019-08	21.03	-7.47	
2019-09	23.2	46.56	
2019-10	22.17	52.13	
2019-11	23.07	65.73	
2019-12	22.61	53.73	
