month	ct_avg_Tdx收盘价	ct_avg_前复权价格	deviate_avg_100_ct_avg_Tdx收盘价	ct_avg_noise_avg_Tdx收盘价	deviate_avg_100_ct_avg_前复权价格	ct_avg_noise_avg_前复权价格
2018-05	48.11	5.12	0.58	-59.78	1.67	-58.44	
2018-06	46.18	4.92	0.51	-77.95	1.51	-76.61	
2018-07	44.5	4.74	0.45	-84.33	1.38	-84.62	
2018-08	42.08	4.48	0.37	-94.33	1.21	-94.1	
2018-09	40.42	4.3	0.31	-91.92	1.09	-91.87	
2018-10	39.84	4.24	0.28	-92.46	1.02	-92.51	
2018-11	37.4	3.98	0.2	-98.33	0.87	-98.25	
2018-12	34.47	3.67	0.1	-99.2	0.7	-99.06	
2019-01	32.2	3.43	0.03	-98.5	0.57	-98.42	
2019-02	35.3	3.76	0.13	-79.34	0.7	-79.23	
2019-03	35.86	3.82	0.14	-68.03	0.71	-67.77	
2019-04	35.14	3.75	0.12	-64.2	0.66	-63.39	
2019-05	30.61	3.28	-0.02	-91.03	0.43	-90.22	
2019-06	30.8	3.3	-0.02	-85.43	0.43	-85.29	
2019-07	34.53	3.7	0.1	-50.35	0.58	-48.72	
2019-08	37.66	4.03	0.19	-10.75	0.7	-8.81	
2019-09	39.43	4.22	0.24	16.87	0.76	18.71	
2019-10	40.9	4.38	0.28	40.67	0.8	42.06	
2019-11	39.1	4.19	0.22	34.82	0.7	36.1	
2019-12	37.66	4.03	0.17	26.91	0.61	28.65	
2020-01	37.7	4.04	0.17	23.21	0.59	23.05	
2020-02	45.15	4.84	0.39	70.04	0.88	70.53	
2020-03	46.04	4.93	0.41	84.42	0.88	84.46	
2020-04	47.94	5.14	0.45	91.5	0.93	92.09	
2020-05	45.69	4.92	0.37	74.8	0.82	75.89	
2020-06	53.06	5.72	0.58	95.13	1.07	95.4	
2020-07	64.13	6.91	0.89	99.38	1.45	99.38	
2020-08	71.46	7.7	1.07	95.75	1.66	95.71	
2020-09	79.69	8.59	1.27	93.26	1.89	93.26	
2020-10	88.09	9.49	1.46	95.98	2.1	95.92	
2020-11	81.13	8.74	1.23	81.29	1.78	81.17	
2020-12	82.13	8.85	1.22	79.31	1.75	79.31	
2021-01	94.34	10.16	1.5	95.13	2.07	95.09	
2021-02	108.67	11.66	1.82	98.51	2.41	98.21	
2021-03	90.31	9.73	1.3	74.84	1.76	73.1	
2021-04	69.1	7.46	0.74	26.66	1.08	25.72	
2021-05	66.33	7.18	0.65	0.99	0.97	0.69	
2021-06	70.43	7.63	0.73	-11.91	1.05	-11.05	
2021-07	63.25	6.85	0.54	-41.8	0.81	-42.13	
2021-08	59.27	6.42	0.42	-62.38	0.67	-62.78	
2021-09	63.22	6.85	0.5	-57.05	0.76	-57.19	
2021-10	65.14	7.05	0.53	-45.65	0.78	-45.87	
2021-11	63.6	6.89	0.48	-57.06	0.71	-57.35	
2021-12	64.99	7.04	0.5	-46.35	0.72	-46.23	
2022-01	66.82	7.24	0.52	-5.59	0.74	-6.15	
2022-02	61.76	6.69	0.39	-40.62	0.59	-40.96	
2022-03	51.03	5.47	0.14	-79.34	0.28	-84.24	
2022-04	49.38	5.35	0.1	-91.17	0.24	-88.58	
2022-05	49.7	5.38	0.1	-87.83	0.23	-86.18	
2022-06	52.44	5.69	0.15	-70.88	0.29	-69.09	
2022-07	52.94	5.75	0.16	-67.52	0.29	-61.35	
2022-08	49.23	5.35	0.07	-84.78	0.19	-79.85	
2022-09	48.25	5.24	0.04	-86.52	0.15	-85.63	
2022-10	49.01	5.33	0.05	-77.4	0.16	-73.88	
2022-11	51.29	5.57	0.09	-52.35	0.2	-48.3	
2022-12	57.41	6.24	0.21	1.38	0.33	7.1	
2023-01	59.52	6.47	0.25	33.37	0.36	35.32	
2023-02	56.02	6.09	0.17	25.67	0.27	30.36	
2023-03	53.5	5.81	0.11	10.13	0.2	13.98	
2023-04	55.93	6.08	0.15	33.18	0.24	38.82	
2023-05	50.04	5.46	0.03	-5.31	0.1	-3.17	
2023-06	47.95	5.24	-0.02	-43.62	0.05	-42.45	
2023-07	47.12	5.15	-0.04	-58.42	0.02	-57.87	
2023-08	46.47	5.08	-0.06	-62.62	0	-61.84	
2023-09	42.25	4.61	-0.14	-80.71	-0.1	-80.58	
2023-10	40.11	4.38	-0.18	-89.86	-0.15	-89.34	
2023-11	40.62	4.44	-0.18	-84.33	-0.14	-84.29	
2023-12	40.32	4.4	-0.18	-85.29	-0.15	-85.29	
2024-01	38.12	4.16	-0.23	-96.43	-0.2	-96.63	
2024-02	37.42	4.09	-0.25	-90.75	-0.22	-90.88	
2024-03	38.01	4.15	-0.24	-83.46	-0.21	-83.55	
2024-04	35.23	3.85	-0.29	-94.6	-0.27	-94.64	
2024-05	37.58	4.15	-0.25	-74.42	-0.22	-70.45	
2024-06	36.52	4.05	-0.27	-78.38	-0.24	-71.15	
2024-07	35.01	3.89	-0.3	-91.89	-0.28	-87.81	
2024-08	34.52	3.83	-0.31	-94.36	-0.29	-93.99	
2024-09	37.81	4.2	-0.25	-51.6	-0.23	-46.66	
2024-10	42.92	4.76	-0.15	3.08	-0.13	11.76	
2024-11	43.42	4.94	-0.14	33.33	-0.1	44.51	
2024-12	40.79	4.67	-0.19	27.76	-0.14	39.29	
2025-01	39.5	4.52	-0.22	25.1	-0.17	36.51	
2025-02	40.17	4.6	-0.2	26.25	-0.16	36.96	
