month	ct_avg_Tdx收盘价	ct_avg_noise_avg_Tdx收盘价
2022-11	41.14	-89.96	
2022-12	43.96	-70.13	
2023-01	44.78	-49.66	
2023-02	45.29	-31.07	
2023-03	44.06	-36.61	
2023-04	42.48	-69.88	
2023-05	41.74	-73.39	
2023-06	40.43	-82.01	
2023-07	40.62	-84.57	
2023-08	38.02	-80.36	
2023-09	35.21	-96.65	
2023-10	33.46	-97.79	
2023-11	34.87	-81.09	
2023-12	32.92	-94.56	
2024-01	30.94	-97.52	
2024-02	31.36	-88.77	
2024-03	31.51	-81.08	
2024-04	30.42	-92.99	
2024-05	31.54	-71.74	
2024-06	28.74	-93.84	
2024-07	26.95	-97.55	
2024-08	26.11	-94.64	
2024-09	26.39	-91.49	
2024-10	34.04	-24.9	
2024-11	34.66	4.08	
2024-12	34.43	20.29	
2025-01	30.84	7.68	
