month	ct_avg_前复权价格	ct_avg_noise_avg_前复权价格
2005-01	1.15	-90.18	
2005-02	1.12	-88.6	
2005-03	1.02	-94.06	
2005-04	1.02	-87.76	
2005-05	1.08	-73.58	
2005-06	1.15	-55.6	
2005-07	1.2	-27.64	
2005-08	1.33	13.74	
2005-09	1.41	40.02	
2005-10	1.34	39.34	
2005-11	1.27	17.05	
2005-12	1.4	51.87	
2006-01	1.67	79.74	
2006-02	1.81	86.71	
2006-03	1.81	87.23	
2006-04	2.57	99.15	
2006-05	4.08	98.36	
2006-06	4.08	91.31	
2006-07	4.19	87.67	
2006-08	3.59	67.66	
2006-09	3.84	71.6	
2006-10	4.17	84.61	
2006-11	4.51	86.97	
2006-12	6.53	96.9	
2007-01	9.47	99.37	
2007-02	10.23	95.24	
2007-03	11.25	96.83	
2007-04	14.02	98.89	
2007-05	16.34	98.51	
2007-06	16.4	93.24	
2007-07	16	81.78	
2007-08	22.94	98.52	
2007-09	24.35	92.54	
2007-10	29.32	97.67	
2007-11	26.87	83.97	
2007-12	24.13	65	
2008-01	23.16	54.26	
2008-02	18.8	12.5	
2008-03	16.24	-16.63	
2008-04	16.31	-27.76	
2008-05	20.14	-9.91	
2008-06	16.04	-36.65	
2008-07	13.34	-63.9	
2008-08	11.05	-82.1	
2008-09	10.87	-85.38	
2008-10	11.23	-81.07	
2008-11	10.69	-81.87	
2008-12	11.56	-63.32	
2009-01	11.27	-69.4	
2009-02	13.31	-22.95	
2009-03	12.86	-10.27	
2009-04	14.37	22.24	
2009-05	14.27	30.71	
2009-06	15.86	52.31	
2009-07	19.08	71.31	
2009-08	17.92	68.49	
2009-09	15.12	35.07	
2009-10	15.69	26.84	
2009-11	16.76	51.62	
2009-12	17.14	65.45	
2010-01	17.66	73.84	
2010-02	15.46	22.02	
2010-03	15.88	1.55	
2010-04	16.47	10.97	
2010-05	12.13	-50.71	
2010-06	11.4	-76.22	
2010-07	10.55	-84.74	
2010-08	10.95	-79.3	
2010-09	9.93	-92.72	
2010-10	13.02	-57.7	
