month	ct_avg_Tdx收盘价	人均持股
2010-09	37.42	1103	
2010-12	55.19	4496	
2011-03	47.91	5032	
2011-06	33.48	11438	
2011-09	40.61	12910	
2011-12	35.5	12394	
2012-03	34.75	10050	
2012-06	28.65	21014	
2012-09	31.51	22745	
2012-12	26.32	20810	
2013-03	33.69	25852	
2013-06	29.37	25205	
2013-09	27.7	98928	
2013-12	29.17	108928	
2014-03	36.58	88060	
2014-06	31.22	116236	
2014-09	33.44	62824	
2014-12	29.29	50445	
2015-03	38.78	46136	
2015-06	46.55	79305	
2015-09	27.61	60361	
2015-12	33.33	60040	
2016-03	29.98	52486	
2016-06	22.22	93613	
2016-09	20.28	88655	
2016-12	20.2	104311	
2017-03	23.39	141572	
2017-04	25.49	141962	
2017-06	28.53	95463	
2017-08	20.67	103072	
2017-09	20.67	102099	
2017-10	22.47	108398	
2017-11	25.16	104855	
2017-12	24.31	87785	
2018-03	24.95	113142	
2018-04	22.6	107707	
2018-05	23.05	111874	
2018-06	23.6	125701	
2018-07	20.59	142179.33	
2018-08	17.83	143362	
2018-09	16.22	107116.5	
2018-10	15.84	116066	
2018-11	15.49	87083	
2018-12	14.36	86478	
2019-01	14.91	98865	
2019-02	18.93	116343.33	
2019-03	22.35	111453.5	
2019-06	22.65	81772.33	
2019-07	21.5	92378.33	
2019-08	23.17	67642	
2019-09	26.18	58730	
2019-10	29.55	56924.5	
2019-11	34.17	46416	
2019-12	35.83	44424	
2020-01	41.26	48717	
2020-02	46.09	33615	
2020-03	40.91	25547	
2020-04	42	28651.5	
2020-05	46.39	28442	
2020-06	50.17	34224.67	
2020-07	55.39	22806	
2020-08	54.47	19282.33	
2020-09	55.2	22245.33	
2020-10	58.77	23667	
2020-11	54.6	20320	
2020-12	53.1	20315.5	
2021-01	56.78	18070	
2021-02	49.74	16783.67	
2021-03	39.89	15201	
2021-04	35.43	14342	
2021-05	36.11	13584.67	
2021-06	41.56	14126	
2021-07	42.5	14528.67	
2021-08	39.01	14151	
2021-09	34.95	13078.33	
2021-10	37.28	14649	
2021-11	41	18521.33	
2021-12	45.32	24309.67	
2022-01	47.59	28756	
2022-02	43.4	28352.33	
2022-03	35.98	22494.33	
2022-04	28.98	20910	
2022-05	30.24	20764	
2022-06	33.5	20507	
2022-08	36.78	25148	
2022-09	34.13	24200.5	
2022-10	28.48	21788	
2022-11	31.79	23340	
2022-12	31.52	23764	
2023-01	30.24	24846	
2023-02	31.92	21310	
2023-03	29.42	20062	
2023-04	29.13	19891	
2023-05	27.03	18172	
2023-06	29.28	23362	
2023-07	33.01	26853	
2023-08	32.61	27512	
2023-09	30	25388.67	
2023-10	31.7	27755.5	
2023-11	31.85	26319	
2023-12	31.89	28331.33	
2024-01	29.93	25158	
2024-02	27.38	23964	
2024-03	28.87	21365	
2024-04	28.05	22953	
2024-05	31.25	27192	
2024-06	35.56	30610.5	
2024-07	39.63	33088	
2024-08	36.78	34913	
2024-09	37.61	32204	
2024-11	39.83	21271	
2024-12	40.73	24633.5	
